Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,36,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,42,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,80,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,98,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,250,0,0.0,0,0,0.0,0,0,0.0,84,0,0.0,0,0,0.0,30,0,0.0,0.0,0,5586,0,364,0
3,2022-02-19,0,0,0.0,60,0,0.0,53,0,0.0,465,0,0.0,53,0,0.0,0,0,0.0,234,0,0.0,39,0,0.0,139,0,0.0,0.0,0,12691,0,1043,0
4,2022-02-20,4,0,0.0,206,0,0.0,127,0,0.0,1136,0,0.0,164,0,0.0,0,0,0.0,526,0,0.0,107,0,0.0,407,0,0.0,0.0,0,19482,0,2677,0
5,2022-02-21,7,0,0.0,404,0,0.0,245,0,0.0,1696,0,0.0,390,0,0.0,0,0,0.0,737,0,0.0,193,0,0.0,688,0,0.0,0.0,0,27403,0,4360,0
6,2022-02-22,27,0,0.0,659,0,0.0,365,0,0.0,2428,0,0.0,705,0,0.0,0,0,0.0,1197,0,0.0,354,0,0.0,987,0,0.0,0.0,0,34082,0,6722,0
7,2022-02-23,72,0,0.0,947,0,0.0,479,0,0.0,3380,0,0.0,1330,0,0.0,0,0,0.0,1529,0,0.0,508,0,0.0,1400,0,0.0,0.0,0,39535,0,9645,0
8,2022-02-24,160,0,0.0,1206,0,0.0,542,0,0.0,4142,0,0.0,2183,0,0.0,0,0,0.0,1859,0,0.0,629,0,0.0,1691,0,0.0,0.0,0,40535,0,12412,0
9,2022-02-25,278,0,0.0,1439,0,0.0,601,0,0.0,4502,0,0.0,3017,0,0.0,0,0,0.0,2024,0,0.0,716,0,0.0,1913,0,0.0,0.0,0,41430,0,14490,0
10,2022-02-26,428,0,0.0,1672,0,0.0,642,0,0.0,4692,0,0.0,3452,0,0.0,0,0,0.0,2118,0,0.0,777,0,0.0,2064,0,0.0,0.0,0,42234,0,15845,0
11,2022-02-27,583,0,0.0,1898,0,0.0,686,0,0.0,4851,0,0.0,3777,0,0.0,0,0,0.0,2188,0,0.0,841,0,0.0,2169,0,0.0,0.0,0,42959,0,16993,0
12,2022-02-28,725,0,0.0,2085,0,0.0,713,0,0.0,4962,0,0.0,4107,0,0.0,0,0,0.0,2286,0,0.0,903,0,0.0,2267,0,0.0,0.0,0,43615,0,18048,0
13,2022-03-01,866,0,0.0,2291,0,0.0,726,0,0.0,5073,0,0.0,4417,0,0.0,1,0,0.0,2368,0,0.0,951,0,0.0,2350,0,0.0,0.0,0,43648,0,19043,0
14,2022-03-02,982,0,0.0,2465,0,0.0,732,0,0.0,5154,0,0.0,4703,0,0.0,3,0,0.0,2435,0,0.0,996,0,0.0,2400,0,0.0,0.0,0,43676,0,19870,0
15,2022-03-03,1097,0,0.0,2593,0,0.0,738,0,0.0,5219,0,0.0,4859,0,0.0,4,0,0.0,2476,0,0.0,1035,0,0.0,2449,0,0.0,0.0,0,43703,0,20470,0
16,2022-03-04,1218,0,0.0,2728,0,0.0,752,0,0.0,5287,0,0.0,4998,0,0.0,4,0,0.0,2524,0,0.0,1075,0,0.0,2491,0,0.0,0.0,0,43726,0,21077,0
17,2022-03-05,1333,0,0.0,2861,0,0.0,757,0,0.0,5331,0,0.0,5128,0,0.0,7,0,0.0,2552,0,0.0,1111,0,0.0,2524,0,0.0,0.0,0,43726,0,21604,0
18,2022-03-06,1411,0,0.0,2967,0,0.0,762,0,0.0,5379,0,0.0,5267,0,0.0,9,0,0.0,2579,0,0.0,1145,0,0.0,2562,0,0.0,0.0,0,43726,0,22081,0
19,2022-03-07,1502,0,0.0,3074,0,0.0,766,0,0.0,5424,0,0.0,5360,0,0.0,10,0,0.0,2613,0,0.0,1175,0,0.0,2594,0,0.0,0.0,0,43726,0,22518,0
20,2022-03-08,1584,0,0.0,3170,0,0.0,768,0,0.0,5445,0,0.0,5443,0,0.0,12,0,0.0,2632,0,0.0,1205,0,0.0,2616,0,0.0,0.0,0,43726,0,22875,0
21,2022-03-09,1657,0,0.0,3266,0,0.0,771,0,0.0,5470,0,0.0,5519,0,0.0,18,0,0.0,2662,0,0.0,1232,0,0.0,2632,0,0.0,0.0,0,43726,0,23227,0
22,2022-03-10,1719,0,0.0,3368,0,0.0,770,0,0.0,5506,0,0.0,5606,0,0.0,20,0,0.0,2699,0,0.0,1259,0,0.0,2645,0,0.0,0.0,0,43726,0,23592,0
23,2022-03-11,1775,0,0.0,3458,0,0.0,772,0,0.0,5543,0,0.0,5661,0,0.0,24,0,0.0,2729,0,0.0,1283,0,0.0,2654,0,0.0,0.0,0,43726,0,23899,0
24,2022-03-12,1836,0,0.0,3561,0,0.0,773,0,0.0,5592,0,0.0,5723,0,0.0,29,0,0.0,2769,0,0.0,1317,0,0.0,2665,0,0.0,0.0,0,43726,0,24265,0
25,2022-03-13,1886,0,0.0,3642,0,0.0,774,0,0.0,5641,0,0.0,5775,0,0.0,35,0,0.0,2800,0,0.0,1350,0,0.0,2668,0,0.0,0.0,0,43726,0,24571,0
26,2022-03-14,1956,0,0.0,3720,0,0.0,776,0,0.0,5692,0,0.0,5840,0,0.0,42,0,0.0,2834,0,0.0,1378,0,0.0,2672,0,0.0,0.0,0,43726,0,24910,0
