Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,78,0,0.0,0,0,0.0,0,0,0.0,8,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,86,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,273,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,0,0,0.0,26,0,0.0,0.0,0,5586,0,368,0
3,2022-02-19,0,0,0.0,54,0,0.0,54,0,0.0,482,0,0.0,55,0,0.0,0,0,0.0,212,0,0.0,39,0,0.0,142,0,0.0,0.0,0,12691,0,1038,0
4,2022-02-20,1,0,0.0,189,0,0.0,133,0,0.0,1139,0,0.0,188,0,0.0,0,0,0.0,497,0,0.0,111,0,0.0,412,0,0.0,0.0,0,19482,0,2670,0
5,2022-02-21,6,0,0.0,389,0,0.0,235,0,0.0,1673,0,0.0,402,0,0.0,0,0,0.0,747,0,0.0,194,0,0.0,688,0,0.0,0.0,0,27403,0,4334,0
6,2022-02-22,26,0,0.0,645,0,0.0,370,0,0.0,2412,0,0.0,667,0,0.0,0,0,0.0,1194,0,0.0,338,0,0.0,985,0,0.0,0.0,0,34082,0,6637,0
7,2022-02-23,70,0,0.0,930,0,0.0,484,0,0.0,3347,0,0.0,1283,0,0.0,0,0,0.0,1558,0,0.0,502,0,0.0,1386,0,0.0,0.0,0,39535,0,9560,0
8,2022-02-24,149,0,0.0,1190,0,0.0,567,0,0.0,4067,0,0.0,2077,0,0.0,0,0,0.0,1853,0,0.0,612,0,0.0,1680,0,0.0,0.0,0,40535,0,12195,0
9,2022-02-25,259,0,0.0,1414,0,0.0,645,0,0.0,4435,0,0.0,2890,0,0.0,0,0,0.0,2023,0,0.0,701,0,0.0,1883,0,0.0,0.0,0,41430,0,14250,0
10,2022-02-26,399,0,0.0,1645,0,0.0,691,0,0.0,4613,0,0.0,3300,0,0.0,0,0,0.0,2130,0,0.0,785,0,0.0,2007,0,0.0,0.0,0,42234,0,15570,0
11,2022-02-27,569,0,0.0,1872,0,0.0,717,0,0.0,4762,0,0.0,3674,0,0.0,0,0,0.0,2202,0,0.0,856,0,0.0,2146,0,0.0,0.0,0,42959,0,16798,0
12,2022-02-28,706,0,0.0,2119,0,0.0,736,0,0.0,4874,0,0.0,3972,0,0.0,0,0,0.0,2273,0,0.0,916,0,0.0,2254,0,0.0,0.0,0,43615,0,17850,0
13,2022-03-01,846,0,0.0,2330,0,0.0,754,0,0.0,4954,0,0.0,4236,0,0.0,0,0,0.0,2347,0,0.0,971,0,0.0,2332,0,0.0,0.0,0,43648,0,18770,0
