Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,8,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,37,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,70,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,87,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,228,0,0.0,0,0,0.0,0,0,0.0,73,0,0.0,0,0,0.0,27,0,0.0,0.0,0,5586,0,328,0
3,2022-02-19,0,0,0.0,54,0,0.0,47,0,0.0,467,0,0.0,60,0,0.0,0,0,0.0,213,0,0.0,40,0,0.0,118,0,0.0,0.0,0,12691,0,999,0
4,2022-02-20,1,0,0.0,163,0,0.0,141,0,0.0,1092,0,0.0,190,0,0.0,0,0,0.0,514,0,0.0,107,0,0.0,368,0,0.0,0.0,0,19482,0,2576,0
5,2022-02-21,7,0,0.0,367,0,0.0,251,0,0.0,1628,0,0.0,383,0,0.0,0,0,0.0,742,0,0.0,186,0,0.0,647,0,0.0,0.0,0,27403,0,4211,0
6,2022-02-22,31,0,0.0,639,0,0.0,369,0,0.0,2408,0,0.0,673,0,0.0,0,0,0.0,1166,0,0.0,337,0,0.0,951,0,0.0,0.0,0,34082,0,6574,0
7,2022-02-23,82,0,0.0,954,0,0.0,512,0,0.0,3324,0,0.0,1318,0,0.0,0,0,0.0,1542,0,0.0,499,0,0.0,1414,0,0.0,0.0,0,39535,0,9645,0
8,2022-02-24,167,0,0.0,1225,0,0.0,594,0,0.0,4013,0,0.0,2147,0,0.0,0,0,0.0,1835,0,0.0,617,0,0.0,1688,0,0.0,0.0,0,40535,0,12286,0
9,2022-02-25,292,0,0.0,1463,0,0.0,651,0,0.0,4421,0,0.0,2938,0,0.0,0,0,0.0,1990,0,0.0,714,0,0.0,1900,0,0.0,0.0,0,41430,0,14369,0
10,2022-02-26,416,0,0.0,1713,0,0.0,689,0,0.0,4603,0,0.0,3372,0,0.0,0,0,0.0,2073,0,0.0,800,0,0.0,2036,0,0.0,0.0,0,42234,0,15702,0
11,2022-02-27,541,0,0.0,1912,0,0.0,727,0,0.0,4749,0,0.0,3695,0,0.0,0,0,0.0,2135,0,0.0,891,0,0.0,2174,0,0.0,0.0,0,42959,0,16824,0
12,2022-02-28,674,0,0.0,2103,0,0.0,743,0,0.0,4868,0,0.0,3987,0,0.0,0,0,0.0,2224,0,0.0,947,0,0.0,2287,0,0.0,0.0,0,43615,0,17833,0
13,2022-03-01,799,0,0.0,2296,0,0.0,764,0,0.0,4964,0,0.0,4281,0,0.0,0,0,0.0,2301,0,0.0,1002,0,0.0,2367,0,0.0,0.0,0,43648,0,18774,0
14,2022-03-02,940,0,0.0,2473,0,0.0,777,0,0.0,5049,0,0.0,4553,0,0.0,2,0,0.0,2366,0,0.0,1046,0,0.0,2422,0,0.0,0.0,0,43676,0,19628,0
15,2022-03-03,1063,0,0.0,2606,0,0.0,787,0,0.0,5116,0,0.0,4739,0,0.0,2,0,0.0,2416,0,0.0,1084,0,0.0,2462,0,0.0,0.0,0,43703,0,20275,0
16,2022-03-04,1182,0,0.0,2737,0,0.0,796,0,0.0,5176,0,0.0,4875,0,0.0,3,0,0.0,2463,0,0.0,1122,0,0.0,2506,0,0.0,0.0,0,43726,0,20860,0
17,2022-03-05,1263,0,0.0,2866,0,0.0,800,0,0.0,5228,0,0.0,5001,0,0.0,5,0,0.0,2504,0,0.0,1169,0,0.0,2518,0,0.0,0.0,0,43726,0,21354,0
18,2022-03-06,1362,0,0.0,2962,0,0.0,806,0,0.0,5278,0,0.0,5092,0,0.0,6,0,0.0,2536,0,0.0,1211,0,0.0,2548,0,0.0,0.0,0,43726,0,21801,0
19,2022-03-07,1454,0,0.0,3079,0,0.0,807,0,0.0,5319,0,0.0,5207,0,0.0,12,0,0.0,2571,0,0.0,1239,0,0.0,2576,0,0.0,0.0,0,43726,0,22264,0
20,2022-03-08,1529,0,0.0,3182,0,0.0,814,0,0.0,5374,0,0.0,5294,0,0.0,15,0,0.0,2598,0,0.0,1275,0,0.0,2589,0,0.0,0.0,0,43726,0,22670,0
21,2022-03-09,1607,0,0.0,3280,0,0.0,817,0,0.0,5407,0,0.0,5355,0,0.0,18,0,0.0,2633,0,0.0,1303,0,0.0,2606,0,0.0,0.0,0,43726,0,23026,0
22,2022-03-10,1673,0,0.0,3386,0,0.0,818,0,0.0,5464,0,0.0,5448,0,0.0,24,0,0.0,2664,0,0.0,1337,0,0.0,2622,0,0.0,0.0,0,43726,0,23436,0
