Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,26,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,65,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,86,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,243,0,0.0,0,0,0.0,0,0,0.0,78,0,0.0,1,0,0.0,25,0,0.0,0.0,0,5586,0,347,0
3,2022-02-19,0,0,0.0,55,0,0.0,44,0,0.0,484,0,0.0,66,0,0.0,0,0,0.0,245,0,0.0,37,0,0.0,138,0,0.0,0.0,0,12691,0,1069,0
4,2022-02-20,6,0,0.0,176,0,0.0,131,0,0.0,1121,0,0.0,168,0,0.0,0,0,0.0,545,0,0.0,98,0,0.0,417,0,0.0,0.0,0,19482,0,2662,0
5,2022-02-21,9,0,0.0,376,0,0.0,246,0,0.0,1669,0,0.0,375,0,0.0,0,0,0.0,772,0,0.0,198,0,0.0,697,0,0.0,0.0,0,27403,0,4342,0
6,2022-02-22,27,0,0.0,633,0,0.0,380,0,0.0,2430,0,0.0,664,0,0.0,0,0,0.0,1204,0,0.0,329,0,0.0,987,0,0.0,0.0,0,34082,0,6654,0
7,2022-02-23,70,0,0.0,947,0,0.0,508,0,0.0,3337,0,0.0,1297,0,0.0,0,0,0.0,1534,0,0.0,493,0,0.0,1414,0,0.0,0.0,0,39535,0,9600,0
8,2022-02-24,150,0,0.0,1203,0,0.0,579,0,0.0,4077,0,0.0,2140,0,0.0,0,0,0.0,1834,0,0.0,626,0,0.0,1679,0,0.0,0.0,0,40535,0,12288,0
9,2022-02-25,262,0,0.0,1437,0,0.0,642,0,0.0,4435,0,0.0,2949,0,0.0,0,0,0.0,2010,0,0.0,703,0,0.0,1905,0,0.0,0.0,0,41430,0,14343,0
10,2022-02-26,403,0,0.0,1692,0,0.0,688,0,0.0,4601,0,0.0,3372,0,0.0,0,0,0.0,2116,0,0.0,787,0,0.0,2058,0,0.0,0.0,0,42234,0,15717,0
11,2022-02-27,555,0,0.0,1896,0,0.0,721,0,0.0,4739,0,0.0,3703,0,0.0,0,0,0.0,2195,0,0.0,864,0,0.0,2197,0,0.0,0.0,0,42959,0,16870,0
12,2022-02-28,723,0,0.0,2094,0,0.0,743,0,0.0,4865,0,0.0,4028,0,0.0,0,0,0.0,2286,0,0.0,939,0,0.0,2285,0,0.0,0.0,0,43615,0,17963,0
13,2022-03-01,859,0,0.0,2277,0,0.0,758,0,0.0,4960,0,0.0,4314,0,0.0,1,0,0.0,2370,0,0.0,978,0,0.0,2378,0,0.0,0.0,0,43648,0,18895,0
14,2022-03-02,985,0,0.0,2443,0,0.0,776,0,0.0,5049,0,0.0,4584,0,0.0,3,0,0.0,2429,0,0.0,1027,0,0.0,2426,0,0.0,0.0,0,43676,0,19722,0
15,2022-03-03,1130,0,0.0,2600,0,0.0,788,0,0.0,5118,0,0.0,4754,0,0.0,4,0,0.0,2480,0,0.0,1056,0,0.0,2470,0,0.0,0.0,0,43703,0,20400,0
16,2022-03-04,1246,0,0.0,2751,0,0.0,796,0,0.0,5172,0,0.0,4900,0,0.0,6,0,0.0,2520,0,0.0,1094,0,0.0,2505,0,0.0,0.0,0,43726,0,20990,0
17,2022-03-05,1342,0,0.0,2850,0,0.0,800,0,0.0,5213,0,0.0,5030,0,0.0,8,0,0.0,2554,0,0.0,1132,0,0.0,2540,0,0.0,0.0,0,43726,0,21469,0
18,2022-03-06,1427,0,0.0,2966,0,0.0,808,0,0.0,5260,0,0.0,5159,0,0.0,11,0,0.0,2580,0,0.0,1160,0,0.0,2560,0,0.0,0.0,0,43726,0,21931,0
19,2022-03-07,1500,0,0.0,3072,0,0.0,812,0,0.0,5295,0,0.0,5276,0,0.0,17,0,0.0,2602,0,0.0,1198,0,0.0,2582,0,0.0,0.0,0,43726,0,22354,0
20,2022-03-08,1551,0,0.0,3184,0,0.0,813,0,0.0,5340,0,0.0,5367,0,0.0,23,0,0.0,2633,0,0.0,1232,0,0.0,2597,0,0.0,0.0,0,43726,0,22740,0
21,2022-03-09,1627,0,0.0,3286,0,0.0,815,0,0.0,5393,0,0.0,5436,0,0.0,27,0,0.0,2668,0,0.0,1267,0,0.0,2608,0,0.0,0.0,0,43726,0,23127,0
22,2022-03-10,1689,0,0.0,3378,0,0.0,817,0,0.0,5444,0,0.0,5511,0,0.0,30,0,0.0,2696,0,0.0,1301,0,0.0,2618,0,0.0,0.0,0,43726,0,23484,0
23,2022-03-11,1761,0,0.0,3473,0,0.0,816,0,0.0,5487,0,0.0,5585,0,0.0,36,0,0.0,2733,0,0.0,1327,0,0.0,2628,0,0.0,0.0,0,43726,0,23846,0
24,2022-03-12,1836,0,0.0,3545,0,0.0,819,0,0.0,5546,0,0.0,5675,0,0.0,44,0,0.0,2779,0,0.0,1353,0,0.0,2641,0,0.0,0.0,0,43726,0,24238,0
25,2022-03-13,1898,0,0.0,3644,0,0.0,819,0,0.0,5576,0,0.0,5723,0,0.0,49,0,0.0,2813,0,0.0,1379,0,0.0,2648,0,0.0,0.0,0,43726,0,24549,0
26,2022-03-14,1953,0,0.0,3734,0,0.0,819,0,0.0,5620,0,0.0,5771,0,0.0,54,0,0.0,2842,0,0.0,1407,0,0.0,2661,0,0.0,0.0,0,43726,0,24861,0
27,2022-03-15,2022,0,0.0,3813,0,0.0,820,0,0.0,5662,0,0.0,5832,0,0.0,60,0,0.0,2880,0,0.0,1436,0,0.0,2671,0,0.0,0.0,0,43726,0,25196,0
28,2022-03-16,2084,0,0.0,3898,0,0.0,821,0,0.0,5707,0,0.0,5879,0,0.0,66,0,0.0,2917,0,0.0,1461,0,0.0,2669,0,0.0,0.0,0,43726,0,25502,0
29,2022-03-17,2136,0,0.0,3989,0,0.0,820,0,0.0,5771,0,0.0,5911,0,0.0,75,0,0.0,2953,0,0.0,1496,0,0.0,2673,0,0.0,0.0,0,43726,0,25824,0
30,2022-03-18,2190,0,0.0,4064,0,0.0,820,0,0.0,5826,0,0.0,5949,0,0.0,86,0,0.0,2991,0,0.0,1529,0,0.0,2680,0,0.0,0.0,0,43726,0,26135,0
31,2022-03-19,2234,0,0.0,4134,0,0.0,821,0,0.0,5882,0,0.0,5988,0,0.0,96,0,0.0,3029,0,0.0,1549,0,0.0,2685,0,0.0,0.0,0,43726,0,26418,0
32,2022-03-20,2284,0,0.0,4201,0,0.0,821,0,0.0,5933,0,0.0,6037,0,0.0,107,0,0.0,3064,0,0.0,1577,0,0.0,2685,0,0.0,0.0,0,43726,0,26709,0
33,2022-03-21,2340,0,0.0,4280,0,0.0,821,0,0.0,5995,0,0.0,6081,0,0.0,114,0,0.0,3083,0,0.0,1604,0,0.0,2686,0,0.0,0.0,0,43726,0,27004,0
34,2022-03-22,2401,0,0.0,4359,0,0.0,825,0,0.0,6051,0,0.0,6122,0,0.0,120,0,0.0,3118,0,0.0,1635,0,0.0,2683,0,0.0,0.0,0,43726,0,27314,0
35,2022-03-23,2458,0,0.0,4436,0,0.0,827,0,0.0,6102,0,0.0,6160,0,0.0,123,0,0.0,3150,0,0.0,1676,0,0.0,2685,0,0.0,0.0,0,43726,0,27617,0
36,2022-03-24,2508,0,0.0,4499,0,0.0,827,0,0.0,6146,0,0.0,6195,0,0.0,130,0,0.0,3179,0,0.0,1699,0,0.0,2694,0,0.0,0.0,0,43726,0,27877,0
37,2022-03-25,2553,0,0.0,4580,0,0.0,825,0,0.0,6197,0,0.0,6244,0,0.0,140,0,0.0,3199,0,0.0,1716,0,0.0,2695,0,0.0,0.0,0,43726,0,28149,0
38,2022-03-26,2592,0,0.0,4654,0,0.0,825,0,0.0,6240,0,0.0,6283,0,0.0,144,0,0.0,3223,0,0.0,1735,0,0.0,2700,0,0.0,0.0,0,43726,0,28396,0
