Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,34,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,68,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,84,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,252,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,24,0,0.0,0.0,0,5586,0,350,0
3,2022-02-19,0,0,0.0,53,0,0.0,52,0,0.0,471,0,0.0,59,0,0.0,0,0,0.0,253,0,0.0,34,0,0.0,127,0,0.0,0.0,0,12691,0,1049,0
4,2022-02-20,1,0,0.0,192,0,0.0,129,0,0.0,1088,0,0.0,166,0,0.0,0,0,0.0,534,0,0.0,107,0,0.0,392,0,0.0,0.0,0,19482,0,2609,0
5,2022-02-21,7,0,0.0,397,0,0.0,242,0,0.0,1628,0,0.0,350,0,0.0,0,0,0.0,773,0,0.0,179,0,0.0,668,0,0.0,0.0,0,27403,0,4244,0
6,2022-02-22,19,0,0.0,645,0,0.0,353,0,0.0,2352,0,0.0,626,0,0.0,0,0,0.0,1223,0,0.0,332,0,0.0,939,0,0.0,0.0,0,34082,0,6489,0
7,2022-02-23,60,0,0.0,938,0,0.0,483,0,0.0,3292,0,0.0,1283,0,0.0,0,0,0.0,1562,0,0.0,469,0,0.0,1371,0,0.0,0.0,0,39535,0,9458,0
8,2022-02-24,134,0,0.0,1203,0,0.0,552,0,0.0,4022,0,0.0,2137,0,0.0,0,0,0.0,1850,0,0.0,605,0,0.0,1626,0,0.0,0.0,0,40535,0,12129,0
9,2022-02-25,246,0,0.0,1449,0,0.0,604,0,0.0,4383,0,0.0,2986,0,0.0,0,0,0.0,2032,0,0.0,692,0,0.0,1866,0,0.0,0.0,0,41430,0,14258,0
10,2022-02-26,398,0,0.0,1664,0,0.0,642,0,0.0,4566,0,0.0,3425,0,0.0,0,0,0.0,2143,0,0.0,749,0,0.0,2022,0,0.0,0.0,0,42234,0,15609,0
11,2022-02-27,539,0,0.0,1884,0,0.0,667,0,0.0,4690,0,0.0,3781,0,0.0,0,0,0.0,2212,0,0.0,806,0,0.0,2153,0,0.0,0.0,0,42959,0,16732,0
12,2022-02-28,702,0,0.0,2098,0,0.0,687,0,0.0,4814,0,0.0,4095,0,0.0,0,0,0.0,2304,0,0.0,868,0,0.0,2251,0,0.0,0.0,0,43615,0,17819,0
13,2022-03-01,834,0,0.0,2266,0,0.0,707,0,0.0,4893,0,0.0,4388,0,0.0,0,0,0.0,2377,0,0.0,927,0,0.0,2317,0,0.0,0.0,0,43648,0,18709,0
14,2022-03-02,942,0,0.0,2430,0,0.0,724,0,0.0,4978,0,0.0,4647,0,0.0,1,0,0.0,2439,0,0.0,969,0,0.0,2393,0,0.0,0.0,0,43676,0,19523,0
15,2022-03-03,1052,0,0.0,2568,0,0.0,738,0,0.0,5045,0,0.0,4826,0,0.0,3,0,0.0,2492,0,0.0,1012,0,0.0,2443,0,0.0,0.0,0,43703,0,20179,0
16,2022-03-04,1149,0,0.0,2718,0,0.0,750,0,0.0,5105,0,0.0,4978,0,0.0,5,0,0.0,2524,0,0.0,1049,0,0.0,2491,0,0.0,0.0,0,43726,0,20769,0
17,2022-03-05,1219,0,0.0,2853,0,0.0,757,0,0.0,5147,0,0.0,5108,0,0.0,7,0,0.0,2560,0,0.0,1090,0,0.0,2534,0,0.0,0.0,0,43726,0,21275,0
18,2022-03-06,1298,0,0.0,2963,0,0.0,760,0,0.0,5191,0,0.0,5251,0,0.0,11,0,0.0,2590,0,0.0,1130,0,0.0,2560,0,0.0,0.0,0,43726,0,21754,0
19,2022-03-07,1394,0,0.0,3095,0,0.0,764,0,0.0,5222,0,0.0,5346,0,0.0,14,0,0.0,2623,0,0.0,1158,0,0.0,2586,0,0.0,0.0,0,43726,0,22202,0
20,2022-03-08,1479,0,0.0,3199,0,0.0,766,0,0.0,5265,0,0.0,5429,0,0.0,23,0,0.0,2650,0,0.0,1181,0,0.0,2601,0,0.0,0.0,0,43726,0,22593,0
21,2022-03-09,1542,0,0.0,3319,0,0.0,768,0,0.0,5307,0,0.0,5524,0,0.0,29,0,0.0,2679,0,0.0,1208,0,0.0,2616,0,0.0,0.0,0,43726,0,22992,0
22,2022-03-10,1605,0,0.0,3404,0,0.0,769,0,0.0,5351,0,0.0,5611,0,0.0,41,0,0.0,2697,0,0.0,1248,0,0.0,2627,0,0.0,0.0,0,43726,0,23353,0
23,2022-03-11,1676,0,0.0,3488,0,0.0,772,0,0.0,5401,0,0.0,5682,0,0.0,48,0,0.0,2723,0,0.0,1280,0,0.0,2634,0,0.0,0.0,0,43726,0,23704,0
24,2022-03-12,1732,0,0.0,3575,0,0.0,776,0,0.0,5449,0,0.0,5740,0,0.0,55,0,0.0,2761,0,0.0,1311,0,0.0,2639,0,0.0,0.0,0,43726,0,24038,0
25,2022-03-13,1786,0,0.0,3672,0,0.0,776,0,0.0,5505,0,0.0,5812,0,0.0,64,0,0.0,2798,0,0.0,1333,0,0.0,2653,0,0.0,0.0,0,43726,0,24399,0
26,2022-03-14,1854,0,0.0,3761,0,0.0,777,0,0.0,5559,0,0.0,5875,0,0.0,68,0,0.0,2832,0,0.0,1366,0,0.0,2664,0,0.0,0.0,0,43726,0,24756,0
27,2022-03-15,1913,0,0.0,3841,0,0.0,776,0,0.0,5620,0,0.0,5917,0,0.0,75,0,0.0,2882,0,0.0,1400,0,0.0,2668,0,0.0,0.0,0,43726,0,25092,0
28,2022-03-16,1957,0,0.0,3923,0,0.0,778,0,0.0,5670,0,0.0,5972,0,0.0,80,0,0.0,2911,0,0.0,1425,0,0.0,2679,0,0.0,0.0,0,43726,0,25395,0
29,2022-03-17,2016,0,0.0,4014,0,0.0,777,0,0.0,5725,0,0.0,6042,0,0.0,88,0,0.0,2946,0,0.0,1446,0,0.0,2684,0,0.0,0.0,0,43726,0,25738,0
30,2022-03-18,2058,0,0.0,4103,0,0.0,776,0,0.0,5796,0,0.0,6098,0,0.0,99,0,0.0,2987,0,0.0,1471,0,0.0,2694,0,0.0,0.0,0,43726,0,26082,0
31,2022-03-19,2104,0,0.0,4180,0,0.0,779,0,0.0,5844,0,0.0,6140,0,0.0,111,0,0.0,3028,0,0.0,1503,0,0.0,2703,0,0.0,0.0,0,43726,0,26392,0
32,2022-03-20,2158,0,0.0,4279,0,0.0,782,0,0.0,5901,0,0.0,6183,0,0.0,120,0,0.0,3069,0,0.0,1532,0,0.0,2703,0,0.0,0.0,0,43726,0,26727,0
33,2022-03-21,2200,0,0.0,4335,0,0.0,781,0,0.0,5947,0,0.0,6231,0,0.0,124,0,0.0,3101,0,0.0,1560,0,0.0,2708,0,0.0,0.0,0,43726,0,26987,0
34,2022-03-22,2254,0,0.0,4392,0,0.0,781,0,0.0,6000,0,0.0,6272,0,0.0,129,0,0.0,3129,0,0.0,1582,0,0.0,2714,0,0.0,0.0,0,43726,0,27253,0
35,2022-03-23,2292,0,0.0,4457,0,0.0,782,0,0.0,6046,0,0.0,6317,0,0.0,135,0,0.0,3159,0,0.0,1608,0,0.0,2719,0,0.0,0.0,0,43726,0,27515,0
36,2022-03-24,2336,0,0.0,4523,0,0.0,783,0,0.0,6101,0,0.0,6352,0,0.0,143,0,0.0,3191,0,0.0,1630,0,0.0,2722,0,0.0,0.0,0,43726,0,27781,0
37,2022-03-25,2381,0,0.0,4589,0,0.0,785,0,0.0,6152,0,0.0,6387,0,0.0,150,0,0.0,3225,0,0.0,1646,0,0.0,2723,0,0.0,0.0,0,43726,0,28038,0
