Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,70,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,82,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,262,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,29,0,0.0,0.0,0,5586,0,358,0
3,2022-02-19,0,0,0.0,48,0,0.0,55,0,0.0,476,0,0.0,62,0,0.0,0,0,0.0,239,0,0.0,46,0,0.0,119,0,0.0,0.0,0,12691,0,1045,0
4,2022-02-20,1,0,0.0,180,0,0.0,146,0,0.0,1131,0,0.0,171,0,0.0,0,0,0.0,522,0,0.0,110,0,0.0,382,0,0.0,0.0,0,19482,0,2643,0
5,2022-02-21,5,0,0.0,384,0,0.0,246,0,0.0,1692,0,0.0,368,0,0.0,0,0,0.0,753,0,0.0,191,0,0.0,677,0,0.0,0.0,0,27403,0,4316,0
6,2022-02-22,28,0,0.0,645,0,0.0,375,0,0.0,2418,0,0.0,651,0,0.0,0,0,0.0,1186,0,0.0,325,0,0.0,957,0,0.0,0.0,0,34082,0,6585,0
7,2022-02-23,75,0,0.0,936,0,0.0,503,0,0.0,3363,0,0.0,1280,0,0.0,0,0,0.0,1521,0,0.0,487,0,0.0,1414,0,0.0,0.0,0,39535,0,9579,0
8,2022-02-24,170,0,0.0,1191,0,0.0,565,0,0.0,4078,0,0.0,2129,0,0.0,0,0,0.0,1805,0,0.0,608,0,0.0,1651,0,0.0,0.0,0,40535,0,12197,0
9,2022-02-25,302,0,0.0,1435,0,0.0,618,0,0.0,4441,0,0.0,2924,0,0.0,0,0,0.0,1959,0,0.0,698,0,0.0,1867,0,0.0,0.0,0,41430,0,14244,0
