Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,36,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,89,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,254,0,0.0,0,0,0.0,0,0,0.0,70,0,0.0,0,0,0.0,27,0,0.0,0.0,0,5586,0,351,0
3,2022-02-19,0,0,0.0,52,0,0.0,44,0,0.0,493,0,0.0,59,0,0.0,0,0,0.0,227,0,0.0,35,0,0.0,135,0,0.0,0.0,0,12691,0,1045,0
4,2022-02-20,4,0,0.0,166,0,0.0,137,0,0.0,1138,0,0.0,160,0,0.0,0,0,0.0,530,0,0.0,98,0,0.0,407,0,0.0,0.0,0,19482,0,2640,0
5,2022-02-21,8,0,0.0,368,0,0.0,235,0,0.0,1662,0,0.0,331,0,0.0,0,0,0.0,757,0,0.0,190,0,0.0,674,0,0.0,0.0,0,27403,0,4225,0
6,2022-02-22,23,0,0.0,615,0,0.0,375,0,0.0,2414,0,0.0,599,0,0.0,0,0,0.0,1196,0,0.0,324,0,0.0,989,0,0.0,0.0,0,34082,0,6535,0
7,2022-02-23,73,0,0.0,933,0,0.0,497,0,0.0,3337,0,0.0,1238,0,0.0,0,0,0.0,1542,0,0.0,491,0,0.0,1408,0,0.0,0.0,0,39535,0,9519,0
8,2022-02-24,143,0,0.0,1201,0,0.0,570,0,0.0,4067,0,0.0,2107,0,0.0,0,0,0.0,1857,0,0.0,605,0,0.0,1640,0,0.0,0.0,0,40535,0,12190,0
9,2022-02-25,270,0,0.0,1427,0,0.0,627,0,0.0,4413,0,0.0,2964,0,0.0,0,0,0.0,2018,0,0.0,689,0,0.0,1844,0,0.0,0.0,0,41430,0,14252,0
10,2022-02-26,418,0,0.0,1647,0,0.0,683,0,0.0,4584,0,0.0,3396,0,0.0,0,0,0.0,2128,0,0.0,767,0,0.0,1988,0,0.0,0.0,0,42234,0,15611,0
11,2022-02-27,575,0,0.0,1871,0,0.0,718,0,0.0,4739,0,0.0,3749,0,0.0,0,0,0.0,2208,0,0.0,840,0,0.0,2111,0,0.0,0.0,0,42959,0,16811,0
12,2022-02-28,680,0,0.0,2046,0,0.0,739,0,0.0,4849,0,0.0,4085,0,0.0,0,0,0.0,2294,0,0.0,891,0,0.0,2219,0,0.0,0.0,0,43615,0,17803,0
13,2022-03-01,820,0,0.0,2252,0,0.0,758,0,0.0,4931,0,0.0,4386,0,0.0,0,0,0.0,2355,0,0.0,964,0,0.0,2316,0,0.0,0.0,0,43648,0,18782,0
14,2022-03-02,937,0,0.0,2416,0,0.0,776,0,0.0,5013,0,0.0,4649,0,0.0,0,0,0.0,2423,0,0.0,1008,0,0.0,2390,0,0.0,0.0,0,43676,0,19612,0
15,2022-03-03,1036,0,0.0,2577,0,0.0,783,0,0.0,5071,0,0.0,4819,0,0.0,0,0,0.0,2473,0,0.0,1050,0,0.0,2423,0,0.0,0.0,0,43703,0,20232,0
16,2022-03-04,1132,0,0.0,2696,0,0.0,789,0,0.0,5147,0,0.0,4969,0,0.0,1,0,0.0,2510,0,0.0,1091,0,0.0,2461,0,0.0,0.0,0,43726,0,20796,0
17,2022-03-05,1243,0,0.0,2837,0,0.0,799,0,0.0,5186,0,0.0,5084,0,0.0,6,0,0.0,2548,0,0.0,1127,0,0.0,2485,0,0.0,0.0,0,43726,0,21315,0
18,2022-03-06,1331,0,0.0,2951,0,0.0,803,0,0.0,5231,0,0.0,5215,0,0.0,6,0,0.0,2586,0,0.0,1156,0,0.0,2514,0,0.0,0.0,0,43726,0,21793,0
19,2022-03-07,1433,0,0.0,3067,0,0.0,809,0,0.0,5277,0,0.0,5325,0,0.0,8,0,0.0,2614,0,0.0,1182,0,0.0,2532,0,0.0,0.0,0,43726,0,22247,0
20,2022-03-08,1503,0,0.0,3159,0,0.0,808,0,0.0,5325,0,0.0,5425,0,0.0,10,0,0.0,2641,0,0.0,1213,0,0.0,2545,0,0.0,0.0,0,43726,0,22629,0
21,2022-03-09,1600,0,0.0,3249,0,0.0,811,0,0.0,5379,0,0.0,5509,0,0.0,15,0,0.0,2668,0,0.0,1236,0,0.0,2561,0,0.0,0.0,0,43726,0,23028,0
22,2022-03-10,1662,0,0.0,3338,0,0.0,814,0,0.0,5436,0,0.0,5580,0,0.0,23,0,0.0,2702,0,0.0,1263,0,0.0,2573,0,0.0,0.0,0,43726,0,23391,0
23,2022-03-11,1722,0,0.0,3449,0,0.0,814,0,0.0,5477,0,0.0,5648,0,0.0,32,0,0.0,2734,0,0.0,1285,0,0.0,2584,0,0.0,0.0,0,43726,0,23745,0
24,2022-03-12,1794,0,0.0,3540,0,0.0,816,0,0.0,5516,0,0.0,5728,0,0.0,38,0,0.0,2758,0,0.0,1312,0,0.0,2594,0,0.0,0.0,0,43726,0,24096,0
