Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
21,2022-03-09,1579,0,0.0,3255,0,0.0,829,0,0.0,5430,0,0.0,5449,0,0.0,16,0,0.0,2622,0,0.0,1292,0,0.0,2637,0,0.0,0.0,0,43726,0,23109,0
22,2022-03-10,1652,0,0.0,3351,0,0.0,832,0,0.0,5474,0,0.0,5534,0,0.0,23,0,0.0,2654,0,0.0,1320,0,0.0,2654,0,0.0,0.0,0,43726,0,23494,0
23,2022-03-11,1730,0,0.0,3437,0,0.0,834,0,0.0,5520,0,0.0,5609,0,0.0,28,0,0.0,2686,0,0.0,1349,0,0.0,2668,0,0.0,0.0,0,43726,0,23861,0
24,2022-03-12,1788,0,0.0,3532,0,0.0,837,0,0.0,5574,0,0.0,5671,0,0.0,33,0,0.0,2713,0,0.0,1376,0,0.0,2681,0,0.0,0.0,0,43726,0,24205,0
25,2022-03-13,1841,0,0.0,3592,0,0.0,838,0,0.0,5622,0,0.0,5720,0,0.0,37,0,0.0,2745,0,0.0,1402,0,0.0,2690,0,0.0,0.0,0,43726,0,24487,0
26,2022-03-14,1890,0,0.0,3686,0,0.0,842,0,0.0,5682,0,0.0,5788,0,0.0,41,0,0.0,2782,0,0.0,1441,0,0.0,2689,0,0.0,0.0,0,43726,0,24841,0
27,2022-03-15,1933,0,0.0,3771,0,0.0,841,0,0.0,5744,0,0.0,5846,0,0.0,49,0,0.0,2824,0,0.0,1472,0,0.0,2691,0,0.0,0.0,0,43726,0,25171,0
28,2022-03-16,1978,0,0.0,3850,0,0.0,844,0,0.0,5784,0,0.0,5903,0,0.0,53,0,0.0,2862,0,0.0,1499,0,0.0,2697,0,0.0,0.0,0,43726,0,25470,0
29,2022-03-17,2032,0,0.0,3920,0,0.0,844,0,0.0,5838,0,0.0,5942,0,0.0,58,0,0.0,2897,0,0.0,1525,0,0.0,2704,0,0.0,0.0,0,43726,0,25760,0
30,2022-03-18,2080,0,0.0,3992,0,0.0,844,0,0.0,5892,0,0.0,5986,0,0.0,62,0,0.0,2920,0,0.0,1551,0,0.0,2706,0,0.0,0.0,0,43726,0,26033,0
31,2022-03-19,2129,0,0.0,4076,0,0.0,844,0,0.0,5956,0,0.0,6033,0,0.0,69,0,0.0,2961,0,0.0,1572,0,0.0,2708,0,0.0,0.0,0,43726,0,26348,0
32,2022-03-20,2173,0,0.0,4136,0,0.0,846,0,0.0,6016,0,0.0,6076,0,0.0,84,0,0.0,2997,0,0.0,1590,0,0.0,2711,0,0.0,0.0,0,43726,0,26629,0
33,2022-03-21,2222,0,0.0,4223,0,0.0,848,0,0.0,6062,0,0.0,6114,0,0.0,88,0,0.0,3010,0,0.0,1621,0,0.0,2712,0,0.0,0.0,0,43726,0,26900,0
34,2022-03-22,2267,0,0.0,4297,0,0.0,849,0,0.0,6127,0,0.0,6160,0,0.0,93,0,0.0,3036,0,0.0,1645,0,0.0,2711,0,0.0,0.0,0,43726,0,27185,0
35,2022-03-23,2312,0,0.0,4359,0,0.0,850,0,0.0,6184,0,0.0,6206,0,0.0,98,0,0.0,3064,0,0.0,1664,0,0.0,2712,0,0.0,0.0,0,43726,0,27449,0
36,2022-03-24,2368,0,0.0,4425,0,0.0,853,0,0.0,6248,0,0.0,6237,0,0.0,109,0,0.0,3095,0,0.0,1687,0,0.0,2716,0,0.0,0.0,0,43726,0,27738,0
37,2022-03-25,2414,0,0.0,4483,0,0.0,854,0,0.0,6297,0,0.0,6261,0,0.0,119,0,0.0,3134,0,0.0,1701,0,0.0,2718,0,0.0,0.0,0,43726,0,27981,0
38,2022-03-26,2467,0,0.0,4541,0,0.0,854,0,0.0,6344,0,0.0,6307,0,0.0,127,0,0.0,3157,0,0.0,1722,0,0.0,2714,0,0.0,0.0,0,43726,0,28233,0
39,2022-03-27,2513,0,0.0,4611,0,0.0,855,0,0.0,6394,0,0.0,6333,0,0.0,134,0,0.0,3185,0,0.0,1741,0,0.0,2716,0,0.0,0.0,0,43726,0,28482,0
40,2022-03-28,2551,0,0.0,4663,0,0.0,855,0,0.0,6446,0,0.0,6364,0,0.0,139,0,0.0,3204,0,0.0,1754,0,0.0,2716,0,0.0,0.0,0,43726,0,28692,0
