Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,27,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,63,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,83,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,237,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,27,0,0.0,0.0,0,5586,0,331,0
3,2022-02-19,0,0,0.0,43,0,0.0,58,0,0.0,454,0,0.0,70,0,0.0,0,0,0.0,202,0,0.0,40,0,0.0,129,0,0.0,0.0,0,12691,0,996,0
4,2022-02-20,5,0,0.0,173,0,0.0,128,0,0.0,1134,0,0.0,176,0,0.0,0,0,0.0,465,0,0.0,111,0,0.0,405,0,0.0,0.0,0,19482,0,2597,0
5,2022-02-21,11,0,0.0,379,0,0.0,245,0,0.0,1681,0,0.0,378,0,0.0,0,0,0.0,706,0,0.0,191,0,0.0,688,0,0.0,0.0,0,27403,0,4279,0
6,2022-02-22,32,0,0.0,619,0,0.0,365,0,0.0,2435,0,0.0,670,0,0.0,0,0,0.0,1158,0,0.0,345,0,0.0,959,0,0.0,0.0,0,34082,0,6583,0
7,2022-02-23,86,0,0.0,893,0,0.0,484,0,0.0,3340,0,0.0,1271,0,0.0,0,0,0.0,1529,0,0.0,481,0,0.0,1406,0,0.0,0.0,0,39535,0,9490,0
8,2022-02-24,175,0,0.0,1130,0,0.0,560,0,0.0,4093,0,0.0,2147,0,0.0,0,0,0.0,1849,0,0.0,604,0,0.0,1657,0,0.0,0.0,0,40535,0,12215,0
9,2022-02-25,281,0,0.0,1367,0,0.0,615,0,0.0,4463,0,0.0,2932,0,0.0,0,0,0.0,2024,0,0.0,692,0,0.0,1861,0,0.0,0.0,0,41430,0,14235,0
