Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,28,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,91,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,250,0,0.0,0,0,0.0,0,0,0.0,80,0,0.0,0,0,0.0,21,0,0.0,0.0,0,5586,0,351,0
3,2022-02-19,0,0,0.0,52,0,0.0,45,0,0.0,464,0,0.0,53,0,0.0,0,0,0.0,230,0,0.0,36,0,0.0,135,0,0.0,0.0,0,12691,0,1015,0
4,2022-02-20,2,0,0.0,191,0,0.0,120,0,0.0,1116,0,0.0,195,0,0.0,0,0,0.0,516,0,0.0,114,0,0.0,401,0,0.0,0.0,0,19482,0,2655,0
5,2022-02-21,9,0,0.0,392,0,0.0,216,0,0.0,1651,0,0.0,390,0,0.0,0,0,0.0,729,0,0.0,201,0,0.0,687,0,0.0,0.0,0,27403,0,4275,0
6,2022-02-22,28,0,0.0,609,0,0.0,331,0,0.0,2365,0,0.0,653,0,0.0,0,0,0.0,1157,0,0.0,329,0,0.0,971,0,0.0,0.0,0,34082,0,6443,0
7,2022-02-23,68,0,0.0,913,0,0.0,470,0,0.0,3293,0,0.0,1279,0,0.0,0,0,0.0,1520,0,0.0,503,0,0.0,1405,0,0.0,0.0,0,39535,0,9451,0
8,2022-02-24,144,0,0.0,1186,0,0.0,546,0,0.0,4036,0,0.0,2115,0,0.0,0,0,0.0,1796,0,0.0,610,0,0.0,1668,0,0.0,0.0,0,40535,0,12101,0
9,2022-02-25,256,0,0.0,1398,0,0.0,601,0,0.0,4385,0,0.0,2968,0,0.0,0,0,0.0,1964,0,0.0,701,0,0.0,1897,0,0.0,0.0,0,41430,0,14170,0
10,2022-02-26,386,0,0.0,1627,0,0.0,646,0,0.0,4580,0,0.0,3383,0,0.0,0,0,0.0,2076,0,0.0,778,0,0.0,2075,0,0.0,0.0,0,42234,0,15551,0
11,2022-02-27,542,0,0.0,1847,0,0.0,692,0,0.0,4754,0,0.0,3707,0,0.0,0,0,0.0,2146,0,0.0,844,0,0.0,2213,0,0.0,0.0,0,42959,0,16745,0
12,2022-02-28,699,0,0.0,2059,0,0.0,718,0,0.0,4876,0,0.0,4024,0,0.0,0,0,0.0,2236,0,0.0,904,0,0.0,2310,0,0.0,0.0,0,43615,0,17826,0
13,2022-03-01,848,0,0.0,2253,0,0.0,731,0,0.0,4975,0,0.0,4308,0,0.0,0,0,0.0,2305,0,0.0,957,0,0.0,2387,0,0.0,0.0,0,43648,0,18764,0
14,2022-03-02,989,0,0.0,2419,0,0.0,741,0,0.0,5061,0,0.0,4591,0,0.0,0,0,0.0,2375,0,0.0,996,0,0.0,2454,0,0.0,0.0,0,43676,0,19626,0
15,2022-03-03,1092,0,0.0,2573,0,0.0,760,0,0.0,5129,0,0.0,4763,0,0.0,2,0,0.0,2408,0,0.0,1037,0,0.0,2499,0,0.0,0.0,0,43703,0,20263,0
16,2022-03-04,1198,0,0.0,2694,0,0.0,767,0,0.0,5188,0,0.0,4924,0,0.0,3,0,0.0,2459,0,0.0,1078,0,0.0,2533,0,0.0,0.0,0,43726,0,20844,0
17,2022-03-05,1301,0,0.0,2838,0,0.0,772,0,0.0,5217,0,0.0,5068,0,0.0,4,0,0.0,2494,0,0.0,1117,0,0.0,2561,0,0.0,0.0,0,43726,0,21372,0
18,2022-03-06,1395,0,0.0,2964,0,0.0,778,0,0.0,5258,0,0.0,5194,0,0.0,6,0,0.0,2539,0,0.0,1164,0,0.0,2583,0,0.0,0.0,0,43726,0,21881,0
19,2022-03-07,1461,0,0.0,3070,0,0.0,782,0,0.0,5309,0,0.0,5294,0,0.0,11,0,0.0,2560,0,0.0,1207,0,0.0,2607,0,0.0,0.0,0,43726,0,22301,0
20,2022-03-08,1535,0,0.0,3185,0,0.0,782,0,0.0,5346,0,0.0,5385,0,0.0,14,0,0.0,2593,0,0.0,1246,0,0.0,2626,0,0.0,0.0,0,43726,0,22712,0
21,2022-03-09,1615,0,0.0,3283,0,0.0,785,0,0.0,5381,0,0.0,5482,0,0.0,17,0,0.0,2621,0,0.0,1272,0,0.0,2646,0,0.0,0.0,0,43726,0,23102,0
22,2022-03-10,1673,0,0.0,3378,0,0.0,787,0,0.0,5426,0,0.0,5570,0,0.0,18,0,0.0,2655,0,0.0,1292,0,0.0,2657,0,0.0,0.0,0,43726,0,23456,0
23,2022-03-11,1737,0,0.0,3467,0,0.0,791,0,0.0,5464,0,0.0,5645,0,0.0,24,0,0.0,2690,0,0.0,1318,0,0.0,2665,0,0.0,0.0,0,43726,0,23801,0
24,2022-03-12,1788,0,0.0,3576,0,0.0,793,0,0.0,5520,0,0.0,5716,0,0.0,31,0,0.0,2725,0,0.0,1338,0,0.0,2675,0,0.0,0.0,0,43726,0,24162,0
25,2022-03-13,1859,0,0.0,3665,0,0.0,792,0,0.0,5586,0,0.0,5776,0,0.0,37,0,0.0,2763,0,0.0,1370,0,0.0,2678,0,0.0,0.0,0,43726,0,24526,0
26,2022-03-14,1908,0,0.0,3720,0,0.0,794,0,0.0,5626,0,0.0,5847,0,0.0,44,0,0.0,2800,0,0.0,1405,0,0.0,2684,0,0.0,0.0,0,43726,0,24828,0
27,2022-03-15,1958,0,0.0,3800,0,0.0,794,0,0.0,5673,0,0.0,5907,0,0.0,46,0,0.0,2825,0,0.0,1428,0,0.0,2694,0,0.0,0.0,0,43726,0,25125,0
28,2022-03-16,2028,0,0.0,3874,0,0.0,795,0,0.0,5729,0,0.0,5960,0,0.0,58,0,0.0,2861,0,0.0,1458,0,0.0,2697,0,0.0,0.0,0,43726,0,25460,0
29,2022-03-17,2084,0,0.0,3955,0,0.0,794,0,0.0,5780,0,0.0,6017,0,0.0,64,0,0.0,2894,0,0.0,1477,0,0.0,2704,0,0.0,0.0,0,43726,0,25769,0
30,2022-03-18,2141,0,0.0,4035,0,0.0,794,0,0.0,5834,0,0.0,6067,0,0.0,75,0,0.0,2927,0,0.0,1499,0,0.0,2707,0,0.0,0.0,0,43726,0,26079,0
31,2022-03-19,2201,0,0.0,4103,0,0.0,796,0,0.0,5888,0,0.0,6097,0,0.0,80,0,0.0,2965,0,0.0,1521,0,0.0,2717,0,0.0,0.0,0,43726,0,26368,0
32,2022-03-20,2235,0,0.0,4182,0,0.0,796,0,0.0,5956,0,0.0,6149,0,0.0,90,0,0.0,3003,0,0.0,1538,0,0.0,2719,0,0.0,0.0,0,43726,0,26668,0
