Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,31,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,94,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,255,0,0.0,0,0,0.0,0,0,0.0,65,0,0.0,0,0,0.0,28,0,0.0,0.0,0,5586,0,348,0
3,2022-02-19,0,0,0.0,50,0,0.0,44,0,0.0,473,0,0.0,60,0,0.0,0,0,0.0,217,0,0.0,37,0,0.0,134,0,0.0,0.0,0,12691,0,1015,0
4,2022-02-20,1,0,0.0,181,0,0.0,135,0,0.0,1137,0,0.0,163,0,0.0,0,0,0.0,517,0,0.0,94,0,0.0,404,0,0.0,0.0,0,19482,0,2632,0
5,2022-02-21,5,0,0.0,352,0,0.0,255,0,0.0,1699,0,0.0,362,0,0.0,0,0,0.0,748,0,0.0,182,0,0.0,665,0,0.0,0.0,0,27403,0,4268,0
6,2022-02-22,25,0,0.0,597,0,0.0,365,0,0.0,2468,0,0.0,642,0,0.0,0,0,0.0,1182,0,0.0,343,0,0.0,957,0,0.0,0.0,0,34082,0,6579,0
7,2022-02-23,70,0,0.0,915,0,0.0,513,0,0.0,3398,0,0.0,1264,0,0.0,0,0,0.0,1513,0,0.0,490,0,0.0,1399,0,0.0,0.0,0,39535,0,9562,0
8,2022-02-24,149,0,0.0,1200,0,0.0,583,0,0.0,4159,0,0.0,2121,0,0.0,0,0,0.0,1812,0,0.0,613,0,0.0,1692,0,0.0,0.0,0,40535,0,12329,0
9,2022-02-25,262,0,0.0,1427,0,0.0,649,0,0.0,4496,0,0.0,2956,0,0.0,0,0,0.0,1991,0,0.0,695,0,0.0,1901,0,0.0,0.0,0,41430,0,14377,0
10,2022-02-26,399,0,0.0,1648,0,0.0,685,0,0.0,4665,0,0.0,3375,0,0.0,0,0,0.0,2113,0,0.0,771,0,0.0,2045,0,0.0,0.0,0,42234,0,15701,0
11,2022-02-27,554,0,0.0,1871,0,0.0,706,0,0.0,4815,0,0.0,3719,0,0.0,0,0,0.0,2187,0,0.0,819,0,0.0,2162,0,0.0,0.0,0,42959,0,16833,0
12,2022-02-28,704,0,0.0,2077,0,0.0,736,0,0.0,4924,0,0.0,4058,0,0.0,0,0,0.0,2262,0,0.0,866,0,0.0,2267,0,0.0,0.0,0,43615,0,17894,0
13,2022-03-01,829,0,0.0,2258,0,0.0,758,0,0.0,5007,0,0.0,4345,0,0.0,0,0,0.0,2350,0,0.0,933,0,0.0,2357,0,0.0,0.0,0,43648,0,18837,0
14,2022-03-02,938,0,0.0,2439,0,0.0,768,0,0.0,5088,0,0.0,4632,0,0.0,0,0,0.0,2417,0,0.0,977,0,0.0,2426,0,0.0,0.0,0,43676,0,19685,0
15,2022-03-03,1052,0,0.0,2575,0,0.0,781,0,0.0,5144,0,0.0,4807,0,0.0,0,0,0.0,2456,0,0.0,1025,0,0.0,2480,0,0.0,0.0,0,43703,0,20320,0
16,2022-03-04,1163,0,0.0,2715,0,0.0,790,0,0.0,5198,0,0.0,4945,0,0.0,2,0,0.0,2495,0,0.0,1067,0,0.0,2517,0,0.0,0.0,0,43726,0,20892,0
17,2022-03-05,1266,0,0.0,2848,0,0.0,793,0,0.0,5244,0,0.0,5062,0,0.0,4,0,0.0,2525,0,0.0,1115,0,0.0,2536,0,0.0,0.0,0,43726,0,21393,0
18,2022-03-06,1357,0,0.0,2955,0,0.0,801,0,0.0,5307,0,0.0,5192,0,0.0,5,0,0.0,2555,0,0.0,1153,0,0.0,2556,0,0.0,0.0,0,43726,0,21881,0
19,2022-03-07,1442,0,0.0,3062,0,0.0,799,0,0.0,5350,0,0.0,5309,0,0.0,6,0,0.0,2583,0,0.0,1181,0,0.0,2580,0,0.0,0.0,0,43726,0,22312,0
20,2022-03-08,1515,0,0.0,3158,0,0.0,800,0,0.0,5414,0,0.0,5421,0,0.0,10,0,0.0,2608,0,0.0,1218,0,0.0,2604,0,0.0,0.0,0,43726,0,22748,0
21,2022-03-09,1606,0,0.0,3281,0,0.0,802,0,0.0,5441,0,0.0,5505,0,0.0,16,0,0.0,2635,0,0.0,1256,0,0.0,2617,0,0.0,0.0,0,43726,0,23159,0
22,2022-03-10,1665,0,0.0,3387,0,0.0,801,0,0.0,5484,0,0.0,5571,0,0.0,22,0,0.0,2683,0,0.0,1286,0,0.0,2623,0,0.0,0.0,0,43726,0,23522,0
23,2022-03-11,1720,0,0.0,3497,0,0.0,803,0,0.0,5545,0,0.0,5652,0,0.0,28,0,0.0,2711,0,0.0,1312,0,0.0,2637,0,0.0,0.0,0,43726,0,23905,0
24,2022-03-12,1775,0,0.0,3576,0,0.0,808,0,0.0,5601,0,0.0,5714,0,0.0,33,0,0.0,2759,0,0.0,1348,0,0.0,2644,0,0.0,0.0,0,43726,0,24258,0
25,2022-03-13,1826,0,0.0,3653,0,0.0,810,0,0.0,5642,0,0.0,5779,0,0.0,38,0,0.0,2795,0,0.0,1391,0,0.0,2646,0,0.0,0.0,0,43726,0,24580,0
26,2022-03-14,1866,0,0.0,3757,0,0.0,812,0,0.0,5689,0,0.0,5843,0,0.0,47,0,0.0,2828,0,0.0,1434,0,0.0,2652,0,0.0,0.0,0,43726,0,24928,0
27,2022-03-15,1913,0,0.0,3837,0,0.0,811,0,0.0,5744,0,0.0,5886,0,0.0,55,0,0.0,2867,0,0.0,1464,0,0.0,2656,0,0.0,0.0,0,43726,0,25233,0
28,2022-03-16,1960,0,0.0,3909,0,0.0,813,0,0.0,5804,0,0.0,5939,0,0.0,68,0,0.0,2897,0,0.0,1481,0,0.0,2664,0,0.0,0.0,0,43726,0,25535,0
29,2022-03-17,2019,0,0.0,3987,0,0.0,815,0,0.0,5853,0,0.0,5987,0,0.0,76,0,0.0,2929,0,0.0,1512,0,0.0,2675,0,0.0,0.0,0,43726,0,25853,0
30,2022-03-18,2090,0,0.0,4066,0,0.0,815,0,0.0,5912,0,0.0,6036,0,0.0,87,0,0.0,2961,0,0.0,1529,0,0.0,2679,0,0.0,0.0,0,43726,0,26175,0
31,2022-03-19,2149,0,0.0,4142,0,0.0,815,0,0.0,5956,0,0.0,6090,0,0.0,92,0,0.0,2995,0,0.0,1548,0,0.0,2687,0,0.0,0.0,0,43726,0,26474,0
32,2022-03-20,2181,0,0.0,4223,0,0.0,815,0,0.0,6012,0,0.0,6156,0,0.0,98,0,0.0,3029,0,0.0,1579,0,0.0,2691,0,0.0,0.0,0,43726,0,26784,0
33,2022-03-21,2230,0,0.0,4294,0,0.0,815,0,0.0,6053,0,0.0,6210,0,0.0,107,0,0.0,3057,0,0.0,1611,0,0.0,2697,0,0.0,0.0,0,43726,0,27074,0
34,2022-03-22,2267,0,0.0,4374,0,0.0,818,0,0.0,6109,0,0.0,6244,0,0.0,119,0,0.0,3096,0,0.0,1628,0,0.0,2701,0,0.0,0.0,0,43726,0,27356,0
35,2022-03-23,2317,0,0.0,4438,0,0.0,817,0,0.0,6176,0,0.0,6276,0,0.0,125,0,0.0,3130,0,0.0,1658,0,0.0,2704,0,0.0,0.0,0,43726,0,27641,0
36,2022-03-24,2368,0,0.0,4503,0,0.0,819,0,0.0,6220,0,0.0,6320,0,0.0,132,0,0.0,3164,0,0.0,1679,0,0.0,2711,0,0.0,0.0,0,43726,0,27916,0
37,2022-03-25,2422,0,0.0,4557,0,0.0,821,0,0.0,6266,0,0.0,6352,0,0.0,143,0,0.0,3188,0,0.0,1702,0,0.0,2714,0,0.0,0.0,0,43726,0,28165,0
38,2022-03-26,2464,0,0.0,4613,0,0.0,824,0,0.0,6326,0,0.0,6384,0,0.0,147,0,0.0,3217,0,0.0,1720,0,0.0,2722,0,0.0,0.0,0,43726,0,28417,0
39,2022-03-27,2515,0,0.0,4680,0,0.0,823,0,0.0,6372,0,0.0,6408,0,0.0,155,0,0.0,3237,0,0.0,1737,0,0.0,2722,0,0.0,0.0,0,43726,0,28649,0
40,2022-03-28,2549,0,0.0,4741,0,0.0,823,0,0.0,6425,0,0.0,6428,0,0.0,161,0,0.0,3266,0,0.0,1755,0,0.0,2723,0,0.0,0.0,0,43726,0,28871,0
