Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,28,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,55,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,73,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,212,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,1,0,0.0,23,0,0.0,0.0,0,5586,0,307,0
3,2022-02-19,0,0,0.0,52,0,0.0,59,0,0.0,446,0,0.0,65,0,0.0,0,0,0.0,223,0,0.0,42,0,0.0,152,0,0.0,0.0,0,12691,0,1039,0
4,2022-02-20,3,0,0.0,179,0,0.0,148,0,0.0,1142,0,0.0,168,0,0.0,0,0,0.0,548,0,0.0,99,0,0.0,408,0,0.0,0.0,0,19482,0,2695,0
5,2022-02-21,8,0,0.0,376,0,0.0,258,0,0.0,1698,0,0.0,378,0,0.0,0,0,0.0,769,0,0.0,177,0,0.0,686,0,0.0,0.0,0,27403,0,4350,0
6,2022-02-22,27,0,0.0,641,0,0.0,383,0,0.0,2452,0,0.0,696,0,0.0,0,0,0.0,1204,0,0.0,341,0,0.0,990,0,0.0,0.0,0,34082,0,6734,0
7,2022-02-23,72,0,0.0,933,0,0.0,501,0,0.0,3342,0,0.0,1347,0,0.0,0,0,0.0,1535,0,0.0,505,0,0.0,1430,0,0.0,0.0,0,39535,0,9665,0
8,2022-02-24,142,0,0.0,1214,0,0.0,571,0,0.0,4080,0,0.0,2215,0,0.0,0,0,0.0,1822,0,0.0,613,0,0.0,1689,0,0.0,0.0,0,40535,0,12346,0
9,2022-02-25,250,0,0.0,1434,0,0.0,622,0,0.0,4436,0,0.0,3067,0,0.0,0,0,0.0,1995,0,0.0,688,0,0.0,1931,0,0.0,0.0,0,41430,0,14423,0
10,2022-02-26,399,0,0.0,1644,0,0.0,663,0,0.0,4617,0,0.0,3475,0,0.0,0,0,0.0,2082,0,0.0,769,0,0.0,2081,0,0.0,0.0,0,42234,0,15730,0
11,2022-02-27,564,0,0.0,1850,0,0.0,703,0,0.0,4745,0,0.0,3818,0,0.0,0,0,0.0,2166,0,0.0,838,0,0.0,2196,0,0.0,0.0,0,42959,0,16880,0
12,2022-02-28,716,0,0.0,2055,0,0.0,726,0,0.0,4875,0,0.0,4158,0,0.0,0,0,0.0,2246,0,0.0,891,0,0.0,2297,0,0.0,0.0,0,43615,0,17964,0
13,2022-03-01,848,0,0.0,2243,0,0.0,754,0,0.0,4983,0,0.0,4431,0,0.0,1,0,0.0,2315,0,0.0,947,0,0.0,2384,0,0.0,0.0,0,43648,0,18906,0
14,2022-03-02,971,0,0.0,2431,0,0.0,765,0,0.0,5045,0,0.0,4676,0,0.0,2,0,0.0,2377,0,0.0,990,0,0.0,2449,0,0.0,0.0,0,43676,0,19706,0
15,2022-03-03,1100,0,0.0,2582,0,0.0,776,0,0.0,5111,0,0.0,4848,0,0.0,2,0,0.0,2418,0,0.0,1030,0,0.0,2491,0,0.0,0.0,0,43703,0,20358,0
16,2022-03-04,1204,0,0.0,2705,0,0.0,784,0,0.0,5179,0,0.0,5002,0,0.0,4,0,0.0,2460,0,0.0,1075,0,0.0,2534,0,0.0,0.0,0,43726,0,20947,0
