Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,39,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,42,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,23,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,97,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,238,0,0.0,0,0,0.0,0,0,0.0,72,0,0.0,0,0,0.0,24,0,0.0,0.0,0,5586,0,334,0
3,2022-02-19,0,0,0.0,47,0,0.0,49,0,0.0,448,0,0.0,56,0,0.0,0,0,0.0,233,0,0.0,34,0,0.0,127,0,0.0,0.0,0,12691,0,994,0
4,2022-02-20,2,0,0.0,153,0,0.0,132,0,0.0,1123,0,0.0,169,0,0.0,0,0,0.0,503,0,0.0,100,0,0.0,395,0,0.0,0.0,0,19482,0,2577,0
5,2022-02-21,7,0,0.0,344,0,0.0,235,0,0.0,1656,0,0.0,374,0,0.0,0,0,0.0,729,0,0.0,204,0,0.0,666,0,0.0,0.0,0,27403,0,4215,0
6,2022-02-22,23,0,0.0,619,0,0.0,345,0,0.0,2390,0,0.0,639,0,0.0,0,0,0.0,1170,0,0.0,339,0,0.0,945,0,0.0,0.0,0,34082,0,6470,0
7,2022-02-23,89,0,0.0,926,0,0.0,480,0,0.0,3322,0,0.0,1269,0,0.0,0,0,0.0,1519,0,0.0,480,0,0.0,1391,0,0.0,0.0,0,39535,0,9476,0
8,2022-02-24,183,0,0.0,1217,0,0.0,552,0,0.0,4063,0,0.0,2097,0,0.0,0,0,0.0,1821,0,0.0,606,0,0.0,1670,0,0.0,0.0,0,40535,0,12209,0
9,2022-02-25,286,0,0.0,1446,0,0.0,616,0,0.0,4412,0,0.0,2912,0,0.0,0,0,0.0,1983,0,0.0,705,0,0.0,1896,0,0.0,0.0,0,41430,0,14256,0
10,2022-02-26,410,0,0.0,1665,0,0.0,650,0,0.0,4598,0,0.0,3334,0,0.0,0,0,0.0,2087,0,0.0,793,0,0.0,2049,0,0.0,0.0,0,42234,0,15586,0
11,2022-02-27,562,0,0.0,1890,0,0.0,686,0,0.0,4753,0,0.0,3681,0,0.0,0,0,0.0,2161,0,0.0,866,0,0.0,2169,0,0.0,0.0,0,42959,0,16768,0
12,2022-02-28,701,0,0.0,2060,0,0.0,711,0,0.0,4872,0,0.0,3977,0,0.0,0,0,0.0,2257,0,0.0,938,0,0.0,2271,0,0.0,0.0,0,43615,0,17787,0
13,2022-03-01,833,0,0.0,2243,0,0.0,728,0,0.0,4973,0,0.0,4259,0,0.0,0,0,0.0,2325,0,0.0,995,0,0.0,2345,0,0.0,0.0,0,43648,0,18701,0
14,2022-03-02,949,0,0.0,2417,0,0.0,744,0,0.0,5060,0,0.0,4540,0,0.0,0,0,0.0,2399,0,0.0,1029,0,0.0,2416,0,0.0,0.0,0,43676,0,19554,0
15,2022-03-03,1056,0,0.0,2584,0,0.0,758,0,0.0,5123,0,0.0,4714,0,0.0,1,0,0.0,2443,0,0.0,1075,0,0.0,2466,0,0.0,0.0,0,43703,0,20220,0
16,2022-03-04,1149,0,0.0,2721,0,0.0,764,0,0.0,5166,0,0.0,4844,0,0.0,3,0,0.0,2482,0,0.0,1109,0,0.0,2494,0,0.0,0.0,0,43726,0,20732,0
17,2022-03-05,1247,0,0.0,2838,0,0.0,772,0,0.0,5208,0,0.0,4985,0,0.0,4,0,0.0,2514,0,0.0,1144,0,0.0,2524,0,0.0,0.0,0,43726,0,21236,0
18,2022-03-06,1329,0,0.0,2955,0,0.0,775,0,0.0,5260,0,0.0,5106,0,0.0,8,0,0.0,2538,0,0.0,1189,0,0.0,2549,0,0.0,0.0,0,43726,0,21709,0
19,2022-03-07,1424,0,0.0,3066,0,0.0,780,0,0.0,5304,0,0.0,5214,0,0.0,9,0,0.0,2567,0,0.0,1225,0,0.0,2570,0,0.0,0.0,0,43726,0,22159,0
20,2022-03-08,1499,0,0.0,3166,0,0.0,784,0,0.0,5353,0,0.0,5312,0,0.0,12,0,0.0,2592,0,0.0,1263,0,0.0,2592,0,0.0,0.0,0,43726,0,22573,0
21,2022-03-09,1565,0,0.0,3270,0,0.0,786,0,0.0,5394,0,0.0,5404,0,0.0,17,0,0.0,2606,0,0.0,1287,0,0.0,2609,0,0.0,0.0,0,43726,0,22938,0
22,2022-03-10,1640,0,0.0,3362,0,0.0,788,0,0.0,5430,0,0.0,5469,0,0.0,24,0,0.0,2630,0,0.0,1311,0,0.0,2638,0,0.0,0.0,0,43726,0,23292,0
23,2022-03-11,1695,0,0.0,3440,0,0.0,789,0,0.0,5486,0,0.0,5550,0,0.0,28,0,0.0,2657,0,0.0,1345,0,0.0,2654,0,0.0,0.0,0,43726,0,23644,0
