Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,27,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,64,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,80,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,250,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,1,0,0.0,31,0,0.0,0.0,0,5586,0,349,0
3,2022-02-19,0,0,0.0,56,0,0.0,52,0,0.0,459,0,0.0,52,0,0.0,0,0,0.0,208,0,0.0,41,0,0.0,152,0,0.0,0.0,0,12691,0,1020,0
4,2022-02-20,1,0,0.0,191,0,0.0,137,0,0.0,1107,0,0.0,173,0,0.0,0,0,0.0,490,0,0.0,97,0,0.0,404,0,0.0,0.0,0,19482,0,2600,0
5,2022-02-21,10,0,0.0,381,0,0.0,238,0,0.0,1673,0,0.0,402,0,0.0,0,0,0.0,716,0,0.0,199,0,0.0,679,0,0.0,0.0,0,27403,0,4298,0
6,2022-02-22,33,0,0.0,657,0,0.0,374,0,0.0,2398,0,0.0,704,0,0.0,0,0,0.0,1157,0,0.0,351,0,0.0,987,0,0.0,0.0,0,34082,0,6661,0
7,2022-02-23,80,0,0.0,944,0,0.0,498,0,0.0,3329,0,0.0,1353,0,0.0,0,0,0.0,1475,0,0.0,526,0,0.0,1416,0,0.0,0.0,0,39535,0,9621,0
8,2022-02-24,158,0,0.0,1201,0,0.0,563,0,0.0,4038,0,0.0,2249,0,0.0,0,0,0.0,1786,0,0.0,634,0,0.0,1696,0,0.0,0.0,0,40535,0,12325,0
9,2022-02-25,299,0,0.0,1450,0,0.0,606,0,0.0,4386,0,0.0,3062,0,0.0,0,0,0.0,1972,0,0.0,737,0,0.0,1911,0,0.0,0.0,0,41430,0,14423,0
10,2022-02-26,439,0,0.0,1677,0,0.0,639,0,0.0,4588,0,0.0,3456,0,0.0,0,0,0.0,2051,0,0.0,823,0,0.0,2064,0,0.0,0.0,0,42234,0,15737,0
11,2022-02-27,613,0,0.0,1887,0,0.0,674,0,0.0,4750,0,0.0,3818,0,0.0,0,0,0.0,2115,0,0.0,886,0,0.0,2203,0,0.0,0.0,0,42959,0,16946,0
12,2022-02-28,743,0,0.0,2087,0,0.0,693,0,0.0,4860,0,0.0,4153,0,0.0,0,0,0.0,2200,0,0.0,942,0,0.0,2319,0,0.0,0.0,0,43615,0,17997,0
13,2022-03-01,897,0,0.0,2268,0,0.0,717,0,0.0,4979,0,0.0,4435,0,0.0,0,0,0.0,2283,0,0.0,991,0,0.0,2395,0,0.0,0.0,0,43648,0,18965,0
14,2022-03-02,1011,0,0.0,2474,0,0.0,735,0,0.0,5065,0,0.0,4673,0,0.0,3,0,0.0,2341,0,0.0,1036,0,0.0,2467,0,0.0,0.0,0,43676,0,19805,0
