Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,79,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,96,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,262,0,0.0,0,0,0.0,0,0,0.0,73,0,0.0,1,0,0.0,26,0,0.0,0.0,0,5586,0,362,0
3,2022-02-19,0,0,0.0,55,0,0.0,36,0,0.0,478,0,0.0,49,0,0.0,0,0,0.0,228,0,0.0,48,0,0.0,141,0,0.0,0.0,0,12691,0,1035,0
4,2022-02-20,1,0,0.0,191,0,0.0,131,0,0.0,1138,0,0.0,155,0,0.0,0,0,0.0,528,0,0.0,108,0,0.0,422,0,0.0,0.0,0,19482,0,2674,0
5,2022-02-21,6,0,0.0,379,0,0.0,229,0,0.0,1655,0,0.0,359,0,0.0,0,0,0.0,758,0,0.0,207,0,0.0,698,0,0.0,0.0,0,27403,0,4291,0
6,2022-02-22,25,0,0.0,648,0,0.0,362,0,0.0,2405,0,0.0,589,0,0.0,0,0,0.0,1190,0,0.0,342,0,0.0,981,0,0.0,0.0,0,34082,0,6542,0
7,2022-02-23,55,0,0.0,950,0,0.0,470,0,0.0,3339,0,0.0,1246,0,0.0,0,0,0.0,1543,0,0.0,490,0,0.0,1405,0,0.0,0.0,0,39535,0,9498,0
8,2022-02-24,146,0,0.0,1222,0,0.0,552,0,0.0,4058,0,0.0,2116,0,0.0,0,0,0.0,1858,0,0.0,602,0,0.0,1691,0,0.0,0.0,0,40535,0,12245,0
9,2022-02-25,274,0,0.0,1454,0,0.0,603,0,0.0,4407,0,0.0,2948,0,0.0,0,0,0.0,2006,0,0.0,703,0,0.0,1883,0,0.0,0.0,0,41430,0,14278,0
10,2022-02-26,422,0,0.0,1725,0,0.0,649,0,0.0,4581,0,0.0,3367,0,0.0,0,0,0.0,2106,0,0.0,792,0,0.0,2038,0,0.0,0.0,0,42234,0,15680,0
11,2022-02-27,559,0,0.0,1920,0,0.0,677,0,0.0,4720,0,0.0,3747,0,0.0,0,0,0.0,2179,0,0.0,863,0,0.0,2178,0,0.0,0.0,0,42959,0,16843,0
12,2022-02-28,699,0,0.0,2122,0,0.0,705,0,0.0,4834,0,0.0,4055,0,0.0,0,0,0.0,2268,0,0.0,930,0,0.0,2283,0,0.0,0.0,0,43615,0,17896,0
13,2022-03-01,833,0,0.0,2334,0,0.0,726,0,0.0,4923,0,0.0,4337,0,0.0,1,0,0.0,2342,0,0.0,982,0,0.0,2362,0,0.0,0.0,0,43648,0,18840,0
14,2022-03-02,954,0,0.0,2511,0,0.0,739,0,0.0,5002,0,0.0,4608,0,0.0,2,0,0.0,2408,0,0.0,1034,0,0.0,2420,0,0.0,0.0,0,43676,0,19678,0
15,2022-03-03,1088,0,0.0,2638,0,0.0,750,0,0.0,5059,0,0.0,4778,0,0.0,3,0,0.0,2448,0,0.0,1061,0,0.0,2468,0,0.0,0.0,0,43703,0,20293,0
16,2022-03-04,1192,0,0.0,2774,0,0.0,756,0,0.0,5109,0,0.0,4941,0,0.0,6,0,0.0,2489,0,0.0,1101,0,0.0,2512,0,0.0,0.0,0,43726,0,20880,0
17,2022-03-05,1296,0,0.0,2900,0,0.0,763,0,0.0,5159,0,0.0,5075,0,0.0,8,0,0.0,2519,0,0.0,1129,0,0.0,2552,0,0.0,0.0,0,43726,0,21401,0
18,2022-03-06,1374,0,0.0,3004,0,0.0,769,0,0.0,5202,0,0.0,5185,0,0.0,10,0,0.0,2561,0,0.0,1159,0,0.0,2581,0,0.0,0.0,0,43726,0,21845,0
19,2022-03-07,1459,0,0.0,3109,0,0.0,772,0,0.0,5244,0,0.0,5293,0,0.0,14,0,0.0,2583,0,0.0,1182,0,0.0,2596,0,0.0,0.0,0,43726,0,22252,0
20,2022-03-08,1515,0,0.0,3228,0,0.0,774,0,0.0,5307,0,0.0,5383,0,0.0,17,0,0.0,2615,0,0.0,1219,0,0.0,2622,0,0.0,0.0,0,43726,0,22680,0
21,2022-03-09,1592,0,0.0,3338,0,0.0,776,0,0.0,5354,0,0.0,5473,0,0.0,22,0,0.0,2644,0,0.0,1249,0,0.0,2640,0,0.0,0.0,0,43726,0,23088,0
22,2022-03-10,1663,0,0.0,3457,0,0.0,776,0,0.0,5405,0,0.0,5560,0,0.0,26,0,0.0,2689,0,0.0,1283,0,0.0,2653,0,0.0,0.0,0,43726,0,23512,0
23,2022-03-11,1721,0,0.0,3547,0,0.0,776,0,0.0,5451,0,0.0,5626,0,0.0,31,0,0.0,2721,0,0.0,1313,0,0.0,2667,0,0.0,0.0,0,43726,0,23853,0
24,2022-03-12,1777,0,0.0,3641,0,0.0,777,0,0.0,5501,0,0.0,5675,0,0.0,38,0,0.0,2752,0,0.0,1339,0,0.0,2677,0,0.0,0.0,0,43726,0,24177,0
25,2022-03-13,1835,0,0.0,3731,0,0.0,777,0,0.0,5566,0,0.0,5729,0,0.0,46,0,0.0,2781,0,0.0,1369,0,0.0,2680,0,0.0,0.0,0,43726,0,24514,0
26,2022-03-14,1899,0,0.0,3834,0,0.0,777,0,0.0,5633,0,0.0,5789,0,0.0,54,0,0.0,2822,0,0.0,1398,0,0.0,2684,0,0.0,0.0,0,43726,0,24890,0
27,2022-03-15,1944,0,0.0,3922,0,0.0,777,0,0.0,5694,0,0.0,5852,0,0.0,61,0,0.0,2862,0,0.0,1421,0,0.0,2691,0,0.0,0.0,0,43726,0,25224,0
28,2022-03-16,2002,0,0.0,3995,0,0.0,779,0,0.0,5760,0,0.0,5897,0,0.0,68,0,0.0,2907,0,0.0,1444,0,0.0,2696,0,0.0,0.0,0,43726,0,25548,0
29,2022-03-17,2046,0,0.0,4080,0,0.0,779,0,0.0,5805,0,0.0,5965,0,0.0,75,0,0.0,2951,0,0.0,1469,0,0.0,2696,0,0.0,0.0,0,43726,0,25866,0
30,2022-03-18,2104,0,0.0,4156,0,0.0,779,0,0.0,5868,0,0.0,6016,0,0.0,81,0,0.0,2978,0,0.0,1489,0,0.0,2700,0,0.0,0.0,0,43726,0,26171,0
