Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,19,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,58,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,79,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,262,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,32,0,0.0,0.0,0,5586,0,368,0
3,2022-02-19,0,0,0.0,51,0,0.0,50,0,0.0,483,0,0.0,62,0,0.0,0,0,0.0,228,0,0.0,34,0,0.0,130,0,0.0,0.0,0,12691,0,1038,0
4,2022-02-20,4,0,0.0,174,0,0.0,131,0,0.0,1105,0,0.0,188,0,0.0,0,0,0.0,509,0,0.0,92,0,0.0,424,0,0.0,0.0,0,19482,0,2627,0
5,2022-02-21,7,0,0.0,380,0,0.0,240,0,0.0,1634,0,0.0,388,0,0.0,0,0,0.0,750,0,0.0,188,0,0.0,680,0,0.0,0.0,0,27403,0,4267,0
6,2022-02-22,29,0,0.0,653,0,0.0,372,0,0.0,2405,0,0.0,648,0,0.0,0,0,0.0,1204,0,0.0,327,0,0.0,950,0,0.0,0.0,0,34082,0,6588,0
7,2022-02-23,79,0,0.0,948,0,0.0,503,0,0.0,3377,0,0.0,1292,0,0.0,0,0,0.0,1529,0,0.0,479,0,0.0,1378,0,0.0,0.0,0,39535,0,9585,0
8,2022-02-24,166,0,0.0,1219,0,0.0,570,0,0.0,4094,0,0.0,2166,0,0.0,0,0,0.0,1811,0,0.0,602,0,0.0,1640,0,0.0,0.0,0,40535,0,12268,0
9,2022-02-25,267,0,0.0,1459,0,0.0,622,0,0.0,4463,0,0.0,2997,0,0.0,0,0,0.0,1986,0,0.0,685,0,0.0,1855,0,0.0,0.0,0,41430,0,14334,0
10,2022-02-26,409,0,0.0,1673,0,0.0,670,0,0.0,4652,0,0.0,3431,0,0.0,0,0,0.0,2086,0,0.0,765,0,0.0,2018,0,0.0,0.0,0,42234,0,15704,0
11,2022-02-27,557,0,0.0,1864,0,0.0,704,0,0.0,4771,0,0.0,3799,0,0.0,0,0,0.0,2157,0,0.0,843,0,0.0,2158,0,0.0,0.0,0,42959,0,16853,0
12,2022-02-28,686,0,0.0,2068,0,0.0,725,0,0.0,4894,0,0.0,4105,0,0.0,0,0,0.0,2233,0,0.0,905,0,0.0,2253,0,0.0,0.0,0,43615,0,17869,0
13,2022-03-01,832,0,0.0,2266,0,0.0,741,0,0.0,4977,0,0.0,4386,0,0.0,0,0,0.0,2311,0,0.0,949,0,0.0,2340,0,0.0,0.0,0,43648,0,18802,0
14,2022-03-02,968,0,0.0,2449,0,0.0,755,0,0.0,5065,0,0.0,4671,0,0.0,0,0,0.0,2381,0,0.0,996,0,0.0,2418,0,0.0,0.0,0,43676,0,19703,0
15,2022-03-03,1097,0,0.0,2581,0,0.0,763,0,0.0,5121,0,0.0,4861,0,0.0,1,0,0.0,2433,0,0.0,1038,0,0.0,2456,0,0.0,0.0,0,43703,0,20351,0
16,2022-03-04,1197,0,0.0,2691,0,0.0,777,0,0.0,5187,0,0.0,5015,0,0.0,2,0,0.0,2465,0,0.0,1076,0,0.0,2496,0,0.0,0.0,0,43726,0,20906,0
17,2022-03-05,1299,0,0.0,2824,0,0.0,777,0,0.0,5229,0,0.0,5148,0,0.0,3,0,0.0,2493,0,0.0,1117,0,0.0,2525,0,0.0,0.0,0,43726,0,21415,0
