Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,92,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,260,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,2,0,0.0,26,0,0.0,0.0,0,5586,0,355,0
3,2022-02-19,0,0,0.0,51,0,0.0,54,0,0.0,493,0,0.0,51,0,0.0,0,0,0.0,207,0,0.0,33,0,0.0,140,0,0.0,0.0,0,12691,0,1029,0
4,2022-02-20,5,0,0.0,180,0,0.0,136,0,0.0,1161,0,0.0,174,0,0.0,0,0,0.0,483,0,0.0,90,0,0.0,378,0,0.0,0.0,0,19482,0,2607,0
5,2022-02-21,10,0,0.0,394,0,0.0,246,0,0.0,1716,0,0.0,383,0,0.0,0,0,0.0,707,0,0.0,184,0,0.0,689,0,0.0,0.0,0,27403,0,4329,0
6,2022-02-22,29,0,0.0,651,0,0.0,354,0,0.0,2428,0,0.0,686,0,0.0,0,0,0.0,1150,0,0.0,338,0,0.0,975,0,0.0,0.0,0,34082,0,6611,0
7,2022-02-23,77,0,0.0,951,0,0.0,483,0,0.0,3303,0,0.0,1307,0,0.0,0,0,0.0,1497,0,0.0,506,0,0.0,1394,0,0.0,0.0,0,39535,0,9518,0
8,2022-02-24,161,0,0.0,1227,0,0.0,545,0,0.0,4014,0,0.0,2180,0,0.0,0,0,0.0,1803,0,0.0,630,0,0.0,1674,0,0.0,0.0,0,40535,0,12234,0
9,2022-02-25,260,0,0.0,1440,0,0.0,605,0,0.0,4389,0,0.0,2964,0,0.0,0,0,0.0,1995,0,0.0,719,0,0.0,1893,0,0.0,0.0,0,41430,0,14265,0
