Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,89,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,256,0,0.0,0,0,0.0,0,0,0.0,63,0,0.0,0,0,0.0,25,0,0.0,0.0,0,5586,0,344,0
3,2022-02-19,0,0,0.0,53,0,0.0,47,0,0.0,477,0,0.0,60,0,0.0,0,0,0.0,218,0,0.0,36,0,0.0,132,0,0.0,0.0,0,12691,0,1023,0
4,2022-02-20,2,0,0.0,180,0,0.0,140,0,0.0,1140,0,0.0,188,0,0.0,0,0,0.0,507,0,0.0,100,0,0.0,386,0,0.0,0.0,0,19482,0,2643,0
5,2022-02-21,10,0,0.0,380,0,0.0,253,0,0.0,1679,0,0.0,408,0,0.0,0,0,0.0,740,0,0.0,199,0,0.0,682,0,0.0,0.0,0,27403,0,4351,0
6,2022-02-22,34,0,0.0,648,0,0.0,371,0,0.0,2444,0,0.0,703,0,0.0,0,0,0.0,1205,0,0.0,355,0,0.0,990,0,0.0,0.0,0,34082,0,6750,0
7,2022-02-23,74,0,0.0,952,0,0.0,490,0,0.0,3374,0,0.0,1310,0,0.0,0,0,0.0,1567,0,0.0,511,0,0.0,1413,0,0.0,0.0,0,39535,0,9691,0
8,2022-02-24,177,0,0.0,1224,0,0.0,554,0,0.0,4086,0,0.0,2156,0,0.0,0,0,0.0,1858,0,0.0,626,0,0.0,1666,0,0.0,0.0,0,40535,0,12347,0
9,2022-02-25,275,0,0.0,1434,0,0.0,602,0,0.0,4443,0,0.0,3004,0,0.0,0,0,0.0,2022,0,0.0,723,0,0.0,1891,0,0.0,0.0,0,41430,0,14394,0
10,2022-02-26,427,0,0.0,1676,0,0.0,633,0,0.0,4639,0,0.0,3420,0,0.0,0,0,0.0,2138,0,0.0,802,0,0.0,2054,0,0.0,0.0,0,42234,0,15789,0
11,2022-02-27,560,0,0.0,1907,0,0.0,662,0,0.0,4782,0,0.0,3761,0,0.0,0,0,0.0,2196,0,0.0,870,0,0.0,2185,0,0.0,0.0,0,42959,0,16923,0
12,2022-02-28,717,0,0.0,2100,0,0.0,682,0,0.0,4911,0,0.0,4057,0,0.0,0,0,0.0,2276,0,0.0,928,0,0.0,2277,0,0.0,0.0,0,43615,0,17948,0
13,2022-03-01,858,0,0.0,2291,0,0.0,704,0,0.0,4997,0,0.0,4349,0,0.0,0,0,0.0,2358,0,0.0,983,0,0.0,2363,0,0.0,0.0,0,43648,0,18903,0
