Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,30,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,81,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,252,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,24,0,0.0,0.0,0,5586,0,343,0
3,2022-02-19,0,0,0.0,58,0,0.0,59,0,0.0,480,0,0.0,66,0,0.0,0,0,0.0,225,0,0.0,42,0,0.0,142,0,0.0,0.0,0,12691,0,1072,0
4,2022-02-20,0,0,0.0,178,0,0.0,153,0,0.0,1126,0,0.0,177,0,0.0,0,0,0.0,513,0,0.0,106,0,0.0,392,0,0.0,0.0,0,19482,0,2645,0
5,2022-02-21,6,0,0.0,365,0,0.0,260,0,0.0,1676,0,0.0,375,0,0.0,0,0,0.0,741,0,0.0,198,0,0.0,641,0,0.0,0.0,0,27403,0,4262,0
6,2022-02-22,28,0,0.0,626,0,0.0,372,0,0.0,2443,0,0.0,650,0,0.0,0,0,0.0,1175,0,0.0,354,0,0.0,941,0,0.0,0.0,0,34082,0,6589,0
7,2022-02-23,72,0,0.0,938,0,0.0,506,0,0.0,3379,0,0.0,1257,0,0.0,0,0,0.0,1546,0,0.0,511,0,0.0,1378,0,0.0,0.0,0,39535,0,9587,0
8,2022-02-24,162,0,0.0,1197,0,0.0,578,0,0.0,4108,0,0.0,2135,0,0.0,0,0,0.0,1879,0,0.0,630,0,0.0,1670,0,0.0,0.0,0,40535,0,12359,0
9,2022-02-25,292,0,0.0,1441,0,0.0,633,0,0.0,4476,0,0.0,2992,0,0.0,0,0,0.0,2033,0,0.0,713,0,0.0,1880,0,0.0,0.0,0,41430,0,14460,0
10,2022-02-26,422,0,0.0,1677,0,0.0,680,0,0.0,4662,0,0.0,3398,0,0.0,0,0,0.0,2137,0,0.0,796,0,0.0,2017,0,0.0,0.0,0,42234,0,15789,0
11,2022-02-27,572,0,0.0,1891,0,0.0,702,0,0.0,4810,0,0.0,3732,0,0.0,0,0,0.0,2199,0,0.0,851,0,0.0,2137,0,0.0,0.0,0,42959,0,16894,0
12,2022-02-28,725,0,0.0,2064,0,0.0,722,0,0.0,4939,0,0.0,4034,0,0.0,1,0,0.0,2293,0,0.0,904,0,0.0,2227,0,0.0,0.0,0,43615,0,17909,0
13,2022-03-01,853,0,0.0,2258,0,0.0,745,0,0.0,5032,0,0.0,4316,0,0.0,1,0,0.0,2362,0,0.0,951,0,0.0,2317,0,0.0,0.0,0,43648,0,18835,0
14,2022-03-02,981,0,0.0,2415,0,0.0,753,0,0.0,5103,0,0.0,4581,0,0.0,1,0,0.0,2438,0,0.0,1000,0,0.0,2390,0,0.0,0.0,0,43676,0,19662,0
15,2022-03-03,1078,0,0.0,2576,0,0.0,761,0,0.0,5170,0,0.0,4769,0,0.0,2,0,0.0,2479,0,0.0,1052,0,0.0,2436,0,0.0,0.0,0,43703,0,20323,0
16,2022-03-04,1183,0,0.0,2703,0,0.0,771,0,0.0,5215,0,0.0,4929,0,0.0,5,0,0.0,2525,0,0.0,1076,0,0.0,2470,0,0.0,0.0,0,43726,0,20877,0
17,2022-03-05,1275,0,0.0,2821,0,0.0,775,0,0.0,5248,0,0.0,5048,0,0.0,6,0,0.0,2549,0,0.0,1111,0,0.0,2493,0,0.0,0.0,0,43726,0,21326,0
18,2022-03-06,1353,0,0.0,2924,0,0.0,780,0,0.0,5304,0,0.0,5169,0,0.0,10,0,0.0,2590,0,0.0,1148,0,0.0,2506,0,0.0,0.0,0,43726,0,21784,0
19,2022-03-07,1433,0,0.0,3032,0,0.0,786,0,0.0,5356,0,0.0,5277,0,0.0,13,0,0.0,2615,0,0.0,1187,0,0.0,2523,0,0.0,0.0,0,43726,0,22222,0
20,2022-03-08,1510,0,0.0,3135,0,0.0,789,0,0.0,5405,0,0.0,5378,0,0.0,17,0,0.0,2646,0,0.0,1222,0,0.0,2543,0,0.0,0.0,0,43726,0,22645,0
21,2022-03-09,1587,0,0.0,3232,0,0.0,789,0,0.0,5449,0,0.0,5458,0,0.0,22,0,0.0,2666,0,0.0,1255,0,0.0,2556,0,0.0,0.0,0,43726,0,23014,0
22,2022-03-10,1661,0,0.0,3345,0,0.0,791,0,0.0,5489,0,0.0,5536,0,0.0,29,0,0.0,2688,0,0.0,1283,0,0.0,2561,0,0.0,0.0,0,43726,0,23383,0
23,2022-03-11,1728,0,0.0,3434,0,0.0,793,0,0.0,5547,0,0.0,5622,0,0.0,34,0,0.0,2721,0,0.0,1312,0,0.0,2569,0,0.0,0.0,0,43726,0,23760,0
24,2022-03-12,1771,0,0.0,3540,0,0.0,796,0,0.0,5586,0,0.0,5693,0,0.0,41,0,0.0,2753,0,0.0,1341,0,0.0,2579,0,0.0,0.0,0,43726,0,24100,0
25,2022-03-13,1829,0,0.0,3633,0,0.0,796,0,0.0,5636,0,0.0,5759,0,0.0,53,0,0.0,2782,0,0.0,1361,0,0.0,2595,0,0.0,0.0,0,43726,0,24444,0
26,2022-03-14,1879,0,0.0,3718,0,0.0,799,0,0.0,5690,0,0.0,5817,0,0.0,58,0,0.0,2812,0,0.0,1386,0,0.0,2605,0,0.0,0.0,0,43726,0,24764,0
27,2022-03-15,1934,0,0.0,3808,0,0.0,798,0,0.0,5752,0,0.0,5876,0,0.0,65,0,0.0,2856,0,0.0,1415,0,0.0,2611,0,0.0,0.0,0,43726,0,25115,0
