Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,81,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,245,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,22,0,0.0,0.0,0,5586,0,334,0
3,2022-02-19,0,0,0.0,50,0,0.0,59,0,0.0,458,0,0.0,63,0,0.0,0,0,0.0,216,0,0.0,41,0,0.0,143,0,0.0,0.0,0,12691,0,1030,0
4,2022-02-20,1,0,0.0,170,0,0.0,135,0,0.0,1136,0,0.0,179,0,0.0,0,0,0.0,526,0,0.0,101,0,0.0,413,0,0.0,0.0,0,19482,0,2661,0
5,2022-02-21,11,0,0.0,385,0,0.0,244,0,0.0,1706,0,0.0,382,0,0.0,0,0,0.0,762,0,0.0,182,0,0.0,676,0,0.0,0.0,0,27403,0,4348,0
6,2022-02-22,32,0,0.0,638,0,0.0,371,0,0.0,2431,0,0.0,659,0,0.0,0,0,0.0,1199,0,0.0,330,0,0.0,971,0,0.0,0.0,0,34082,0,6631,0
7,2022-02-23,71,0,0.0,929,0,0.0,500,0,0.0,3332,0,0.0,1331,0,0.0,0,0,0.0,1549,0,0.0,484,0,0.0,1409,0,0.0,0.0,0,39535,0,9605,0
8,2022-02-24,158,0,0.0,1215,0,0.0,567,0,0.0,4045,0,0.0,2198,0,0.0,0,0,0.0,1855,0,0.0,598,0,0.0,1654,0,0.0,0.0,0,40535,0,12290,0
9,2022-02-25,279,0,0.0,1447,0,0.0,625,0,0.0,4414,0,0.0,3063,0,0.0,0,0,0.0,2036,0,0.0,686,0,0.0,1869,0,0.0,0.0,0,41430,0,14419,0
10,2022-02-26,429,0,0.0,1693,0,0.0,668,0,0.0,4593,0,0.0,3480,0,0.0,0,0,0.0,2145,0,0.0,749,0,0.0,2031,0,0.0,0.0,0,42234,0,15788,0
11,2022-02-27,565,0,0.0,1873,0,0.0,702,0,0.0,4752,0,0.0,3838,0,0.0,0,0,0.0,2232,0,0.0,802,0,0.0,2165,0,0.0,0.0,0,42959,0,16929,0
12,2022-02-28,707,0,0.0,2076,0,0.0,730,0,0.0,4869,0,0.0,4129,0,0.0,0,0,0.0,2318,0,0.0,873,0,0.0,2285,0,0.0,0.0,0,43615,0,17987,0
13,2022-03-01,839,0,0.0,2256,0,0.0,751,0,0.0,4966,0,0.0,4401,0,0.0,0,0,0.0,2388,0,0.0,920,0,0.0,2358,0,0.0,0.0,0,43648,0,18879,0
14,2022-03-02,966,0,0.0,2421,0,0.0,771,0,0.0,5046,0,0.0,4678,0,0.0,0,0,0.0,2456,0,0.0,969,0,0.0,2434,0,0.0,0.0,0,43676,0,19741,0
15,2022-03-03,1067,0,0.0,2566,0,0.0,780,0,0.0,5108,0,0.0,4851,0,0.0,1,0,0.0,2495,0,0.0,1020,0,0.0,2477,0,0.0,0.0,0,43703,0,20365,0
16,2022-03-04,1168,0,0.0,2713,0,0.0,793,0,0.0,5185,0,0.0,4992,0,0.0,1,0,0.0,2539,0,0.0,1050,0,0.0,2509,0,0.0,0.0,0,43726,0,20950,0
17,2022-03-05,1279,0,0.0,2835,0,0.0,795,0,0.0,5217,0,0.0,5118,0,0.0,4,0,0.0,2569,0,0.0,1090,0,0.0,2544,0,0.0,0.0,0,43726,0,21451,0
18,2022-03-06,1371,0,0.0,2950,0,0.0,800,0,0.0,5264,0,0.0,5243,0,0.0,9,0,0.0,2599,0,0.0,1130,0,0.0,2578,0,0.0,0.0,0,43726,0,21944,0
19,2022-03-07,1451,0,0.0,3066,0,0.0,799,0,0.0,5309,0,0.0,5344,0,0.0,9,0,0.0,2616,0,0.0,1166,0,0.0,2597,0,0.0,0.0,0,43726,0,22357,0
20,2022-03-08,1533,0,0.0,3158,0,0.0,804,0,0.0,5350,0,0.0,5436,0,0.0,12,0,0.0,2656,0,0.0,1212,0,0.0,2614,0,0.0,0.0,0,43726,0,22775,0
21,2022-03-09,1595,0,0.0,3254,0,0.0,806,0,0.0,5395,0,0.0,5519,0,0.0,16,0,0.0,2680,0,0.0,1236,0,0.0,2633,0,0.0,0.0,0,43726,0,23134,0
22,2022-03-10,1665,0,0.0,3362,0,0.0,805,0,0.0,5447,0,0.0,5594,0,0.0,17,0,0.0,2708,0,0.0,1260,0,0.0,2638,0,0.0,0.0,0,43726,0,23496,0
23,2022-03-11,1732,0,0.0,3448,0,0.0,806,0,0.0,5494,0,0.0,5669,0,0.0,21,0,0.0,2737,0,0.0,1297,0,0.0,2647,0,0.0,0.0,0,43726,0,23851,0
24,2022-03-12,1791,0,0.0,3547,0,0.0,806,0,0.0,5542,0,0.0,5733,0,0.0,30,0,0.0,2772,0,0.0,1324,0,0.0,2659,0,0.0,0.0,0,43726,0,24204,0
25,2022-03-13,1835,0,0.0,3618,0,0.0,806,0,0.0,5610,0,0.0,5803,0,0.0,38,0,0.0,2805,0,0.0,1354,0,0.0,2671,0,0.0,0.0,0,43726,0,24540,0
26,2022-03-14,1889,0,0.0,3708,0,0.0,807,0,0.0,5670,0,0.0,5869,0,0.0,48,0,0.0,2840,0,0.0,1383,0,0.0,2675,0,0.0,0.0,0,43726,0,24889,0
27,2022-03-15,1940,0,0.0,3797,0,0.0,809,0,0.0,5720,0,0.0,5925,0,0.0,51,0,0.0,2879,0,0.0,1399,0,0.0,2682,0,0.0,0.0,0,43726,0,25202,0
28,2022-03-16,1994,0,0.0,3884,0,0.0,807,0,0.0,5764,0,0.0,5973,0,0.0,54,0,0.0,2922,0,0.0,1426,0,0.0,2690,0,0.0,0.0,0,43726,0,25514,0
29,2022-03-17,2055,0,0.0,3967,0,0.0,808,0,0.0,5810,0,0.0,6030,0,0.0,60,0,0.0,2955,0,0.0,1446,0,0.0,2699,0,0.0,0.0,0,43726,0,25830,0
30,2022-03-18,2098,0,0.0,4064,0,0.0,809,0,0.0,5873,0,0.0,6085,0,0.0,71,0,0.0,2991,0,0.0,1465,0,0.0,2699,0,0.0,0.0,0,43726,0,26155,0
31,2022-03-19,2158,0,0.0,4150,0,0.0,808,0,0.0,5927,0,0.0,6140,0,0.0,78,0,0.0,3018,0,0.0,1494,0,0.0,2706,0,0.0,0.0,0,43726,0,26479,0
32,2022-03-20,2202,0,0.0,4222,0,0.0,806,0,0.0,5992,0,0.0,6179,0,0.0,85,0,0.0,3051,0,0.0,1518,0,0.0,2704,0,0.0,0.0,0,43726,0,26759,0
33,2022-03-21,2256,0,0.0,4300,0,0.0,808,0,0.0,6036,0,0.0,6211,0,0.0,90,0,0.0,3087,0,0.0,1548,0,0.0,2706,0,0.0,0.0,0,43726,0,27042,0
34,2022-03-22,2302,0,0.0,4376,0,0.0,809,0,0.0,6075,0,0.0,6242,0,0.0,100,0,0.0,3127,0,0.0,1571,0,0.0,2716,0,0.0,0.0,0,43726,0,27318,0
35,2022-03-23,2343,0,0.0,4431,0,0.0,811,0,0.0,6128,0,0.0,6280,0,0.0,107,0,0.0,3162,0,0.0,1604,0,0.0,2717,0,0.0,0.0,0,43726,0,27583,0
36,2022-03-24,2392,0,0.0,4504,0,0.0,810,0,0.0,6187,0,0.0,6312,0,0.0,112,0,0.0,3198,0,0.0,1636,0,0.0,2716,0,0.0,0.0,0,43726,0,27867,0
37,2022-03-25,2449,0,0.0,4569,0,0.0,812,0,0.0,6242,0,0.0,6352,0,0.0,121,0,0.0,3223,0,0.0,1661,0,0.0,2720,0,0.0,0.0,0,43726,0,28149,0
38,2022-03-26,2500,0,0.0,4634,0,0.0,813,0,0.0,6278,0,0.0,6390,0,0.0,127,0,0.0,3240,0,0.0,1685,0,0.0,2730,0,0.0,0.0,0,43726,0,28397,0
39,2022-03-27,2537,0,0.0,4705,0,0.0,814,0,0.0,6322,0,0.0,6426,0,0.0,140,0,0.0,3249,0,0.0,1708,0,0.0,2730,0,0.0,0.0,0,43726,0,28631,0
40,2022-03-28,2591,0,0.0,4769,0,0.0,812,0,0.0,6369,0,0.0,6455,0,0.0,144,0,0.0,3272,0,0.0,1729,0,0.0,2734,0,0.0,0.0,0,43726,0,28875,0
