Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,60,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,76,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,228,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,0,0,0.0,25,0,0.0,0.0,0,5586,0,324,0
3,2022-02-19,0,0,0.0,51,0,0.0,50,0,0.0,454,0,0.0,56,0,0.0,0,0,0.0,217,0,0.0,35,0,0.0,144,0,0.0,0.0,0,12691,0,1007,0
4,2022-02-20,3,0,0.0,154,0,0.0,137,0,0.0,1141,0,0.0,163,0,0.0,0,0,0.0,512,0,0.0,99,0,0.0,404,0,0.0,0.0,0,19482,0,2613,0
5,2022-02-21,6,0,0.0,345,0,0.0,264,0,0.0,1670,0,0.0,371,0,0.0,0,0,0.0,756,0,0.0,179,0,0.0,643,0,0.0,0.0,0,27403,0,4234,0
6,2022-02-22,22,0,0.0,580,0,0.0,380,0,0.0,2455,0,0.0,660,0,0.0,0,0,0.0,1185,0,0.0,323,0,0.0,922,0,0.0,0.0,0,34082,0,6527,0
7,2022-02-23,69,0,0.0,913,0,0.0,503,0,0.0,3391,0,0.0,1341,0,0.0,0,0,0.0,1537,0,0.0,460,0,0.0,1353,0,0.0,0.0,0,39535,0,9567,0
8,2022-02-24,146,0,0.0,1160,0,0.0,582,0,0.0,4145,0,0.0,2196,0,0.0,0,0,0.0,1836,0,0.0,587,0,0.0,1621,0,0.0,0.0,0,40535,0,12273,0
9,2022-02-25,260,0,0.0,1439,0,0.0,636,0,0.0,4500,0,0.0,3039,0,0.0,0,0,0.0,2001,0,0.0,664,0,0.0,1863,0,0.0,0.0,0,41430,0,14402,0
10,2022-02-26,405,0,0.0,1642,0,0.0,688,0,0.0,4661,0,0.0,3466,0,0.0,0,0,0.0,2110,0,0.0,733,0,0.0,2022,0,0.0,0.0,0,42234,0,15727,0
11,2022-02-27,559,0,0.0,1854,0,0.0,733,0,0.0,4792,0,0.0,3798,0,0.0,0,0,0.0,2183,0,0.0,804,0,0.0,2155,0,0.0,0.0,0,42959,0,16878,0
12,2022-02-28,714,0,0.0,2055,0,0.0,758,0,0.0,4903,0,0.0,4116,0,0.0,0,0,0.0,2270,0,0.0,870,0,0.0,2240,0,0.0,0.0,0,43615,0,17926,0
13,2022-03-01,879,0,0.0,2244,0,0.0,783,0,0.0,5000,0,0.0,4402,0,0.0,1,0,0.0,2354,0,0.0,917,0,0.0,2323,0,0.0,0.0,0,43648,0,18903,0
14,2022-03-02,1000,0,0.0,2407,0,0.0,796,0,0.0,5097,0,0.0,4654,0,0.0,1,0,0.0,2420,0,0.0,958,0,0.0,2382,0,0.0,0.0,0,43676,0,19715,0
