Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,35,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,99,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,266,0,0.0,0,0,0.0,0,0,0.0,81,0,0.0,0,0,0.0,28,0,0.0,0.0,0,5586,0,375,0
3,2022-02-19,0,0,0.0,48,0,0.0,61,0,0.0,496,0,0.0,63,0,0.0,0,0,0.0,238,0,0.0,46,0,0.0,142,0,0.0,0.0,0,12691,0,1094,0
4,2022-02-20,2,0,0.0,156,0,0.0,149,0,0.0,1140,0,0.0,180,0,0.0,0,0,0.0,516,0,0.0,108,0,0.0,401,0,0.0,0.0,0,19482,0,2652,0
5,2022-02-21,6,0,0.0,354,0,0.0,260,0,0.0,1693,0,0.0,387,0,0.0,0,0,0.0,757,0,0.0,212,0,0.0,692,0,0.0,0.0,0,27403,0,4361,0
6,2022-02-22,28,0,0.0,582,0,0.0,390,0,0.0,2473,0,0.0,691,0,0.0,0,0,0.0,1210,0,0.0,367,0,0.0,961,0,0.0,0.0,0,34082,0,6702,0
7,2022-02-23,76,0,0.0,895,0,0.0,513,0,0.0,3380,0,0.0,1339,0,0.0,0,0,0.0,1546,0,0.0,509,0,0.0,1385,0,0.0,0.0,0,39535,0,9643,0
8,2022-02-24,164,0,0.0,1153,0,0.0,591,0,0.0,4096,0,0.0,2195,0,0.0,0,0,0.0,1874,0,0.0,620,0,0.0,1651,0,0.0,0.0,0,40535,0,12344,0
9,2022-02-25,293,0,0.0,1377,0,0.0,642,0,0.0,4449,0,0.0,3022,0,0.0,0,0,0.0,2023,0,0.0,702,0,0.0,1893,0,0.0,0.0,0,41430,0,14401,0
10,2022-02-26,431,0,0.0,1608,0,0.0,688,0,0.0,4633,0,0.0,3440,0,0.0,0,0,0.0,2138,0,0.0,776,0,0.0,2040,0,0.0,0.0,0,42234,0,15754,0
11,2022-02-27,579,0,0.0,1826,0,0.0,725,0,0.0,4775,0,0.0,3789,0,0.0,0,0,0.0,2204,0,0.0,830,0,0.0,2167,0,0.0,0.0,0,42959,0,16895,0
12,2022-02-28,721,0,0.0,2023,0,0.0,743,0,0.0,4884,0,0.0,4082,0,0.0,0,0,0.0,2287,0,0.0,909,0,0.0,2276,0,0.0,0.0,0,43615,0,17925,0
13,2022-03-01,845,0,0.0,2231,0,0.0,765,0,0.0,4974,0,0.0,4369,0,0.0,0,0,0.0,2362,0,0.0,959,0,0.0,2371,0,0.0,0.0,0,43648,0,18876,0
14,2022-03-02,969,0,0.0,2408,0,0.0,781,0,0.0,5068,0,0.0,4668,0,0.0,1,0,0.0,2425,0,0.0,994,0,0.0,2447,0,0.0,0.0,0,43676,0,19761,0
15,2022-03-03,1075,0,0.0,2549,0,0.0,791,0,0.0,5146,0,0.0,4836,0,0.0,2,0,0.0,2462,0,0.0,1034,0,0.0,2480,0,0.0,0.0,0,43703,0,20375,0
16,2022-03-04,1173,0,0.0,2659,0,0.0,800,0,0.0,5199,0,0.0,4970,0,0.0,4,0,0.0,2505,0,0.0,1065,0,0.0,2516,0,0.0,0.0,0,43726,0,20891,0
17,2022-03-05,1284,0,0.0,2799,0,0.0,812,0,0.0,5252,0,0.0,5124,0,0.0,4,0,0.0,2543,0,0.0,1103,0,0.0,2549,0,0.0,0.0,0,43726,0,21470,0
18,2022-03-06,1380,0,0.0,2925,0,0.0,815,0,0.0,5305,0,0.0,5239,0,0.0,9,0,0.0,2575,0,0.0,1137,0,0.0,2578,0,0.0,0.0,0,43726,0,21963,0
19,2022-03-07,1454,0,0.0,3026,0,0.0,818,0,0.0,5353,0,0.0,5352,0,0.0,16,0,0.0,2599,0,0.0,1165,0,0.0,2591,0,0.0,0.0,0,43726,0,22374,0
20,2022-03-08,1536,0,0.0,3130,0,0.0,821,0,0.0,5397,0,0.0,5450,0,0.0,21,0,0.0,2620,0,0.0,1203,0,0.0,2600,0,0.0,0.0,0,43726,0,22778,0
21,2022-03-09,1601,0,0.0,3232,0,0.0,823,0,0.0,5433,0,0.0,5542,0,0.0,25,0,0.0,2647,0,0.0,1231,0,0.0,2617,0,0.0,0.0,0,43726,0,23151,0
22,2022-03-10,1664,0,0.0,3333,0,0.0,826,0,0.0,5483,0,0.0,5617,0,0.0,33,0,0.0,2680,0,0.0,1261,0,0.0,2627,0,0.0,0.0,0,43726,0,23524,0
23,2022-03-11,1719,0,0.0,3423,0,0.0,826,0,0.0,5542,0,0.0,5705,0,0.0,38,0,0.0,2715,0,0.0,1281,0,0.0,2631,0,0.0,0.0,0,43726,0,23880,0
24,2022-03-12,1780,0,0.0,3499,0,0.0,826,0,0.0,5591,0,0.0,5781,0,0.0,42,0,0.0,2744,0,0.0,1319,0,0.0,2644,0,0.0,0.0,0,43726,0,24226,0
25,2022-03-13,1834,0,0.0,3591,0,0.0,827,0,0.0,5630,0,0.0,5854,0,0.0,46,0,0.0,2773,0,0.0,1348,0,0.0,2648,0,0.0,0.0,0,43726,0,24551,0
26,2022-03-14,1887,0,0.0,3670,0,0.0,828,0,0.0,5681,0,0.0,5930,0,0.0,56,0,0.0,2797,0,0.0,1383,0,0.0,2657,0,0.0,0.0,0,43726,0,24889,0
27,2022-03-15,1941,0,0.0,3755,0,0.0,832,0,0.0,5732,0,0.0,5991,0,0.0,61,0,0.0,2833,0,0.0,1408,0,0.0,2662,0,0.0,0.0,0,43726,0,25215,0
28,2022-03-16,1993,0,0.0,3844,0,0.0,833,0,0.0,5781,0,0.0,6063,0,0.0,67,0,0.0,2881,0,0.0,1440,0,0.0,2674,0,0.0,0.0,0,43726,0,25576,0
29,2022-03-17,2045,0,0.0,3913,0,0.0,833,0,0.0,5826,0,0.0,6118,0,0.0,74,0,0.0,2915,0,0.0,1472,0,0.0,2680,0,0.0,0.0,0,43726,0,25876,0
30,2022-03-18,2099,0,0.0,3996,0,0.0,834,0,0.0,5893,0,0.0,6166,0,0.0,80,0,0.0,2955,0,0.0,1483,0,0.0,2683,0,0.0,0.0,0,43726,0,26189,0
31,2022-03-19,2146,0,0.0,4077,0,0.0,835,0,0.0,5933,0,0.0,6195,0,0.0,90,0,0.0,2977,0,0.0,1513,0,0.0,2689,0,0.0,0.0,0,43726,0,26455,0
32,2022-03-20,2192,0,0.0,4145,0,0.0,834,0,0.0,5996,0,0.0,6233,0,0.0,101,0,0.0,3004,0,0.0,1530,0,0.0,2690,0,0.0,0.0,0,43726,0,26725,0
33,2022-03-21,2232,0,0.0,4216,0,0.0,834,0,0.0,6054,0,0.0,6265,0,0.0,109,0,0.0,3033,0,0.0,1550,0,0.0,2695,0,0.0,0.0,0,43726,0,26988,0
34,2022-03-22,2283,0,0.0,4290,0,0.0,834,0,0.0,6107,0,0.0,6303,0,0.0,119,0,0.0,3062,0,0.0,1567,0,0.0,2696,0,0.0,0.0,0,43726,0,27261,0
35,2022-03-23,2339,0,0.0,4363,0,0.0,833,0,0.0,6171,0,0.0,6348,0,0.0,122,0,0.0,3095,0,0.0,1596,0,0.0,2698,0,0.0,0.0,0,43726,0,27565,0
36,2022-03-24,2391,0,0.0,4423,0,0.0,838,0,0.0,6216,0,0.0,6381,0,0.0,131,0,0.0,3124,0,0.0,1615,0,0.0,2698,0,0.0,0.0,0,43726,0,27817,0
37,2022-03-25,2441,0,0.0,4506,0,0.0,842,0,0.0,6255,0,0.0,6419,0,0.0,140,0,0.0,3145,0,0.0,1639,0,0.0,2702,0,0.0,0.0,0,43726,0,28089,0
38,2022-03-26,2474,0,0.0,4578,0,0.0,840,0,0.0,6327,0,0.0,6442,0,0.0,143,0,0.0,3163,0,0.0,1657,0,0.0,2704,0,0.0,0.0,0,43726,0,28328,0
39,2022-03-27,2520,0,0.0,4644,0,0.0,842,0,0.0,6365,0,0.0,6475,0,0.0,149,0,0.0,3196,0,0.0,1675,0,0.0,2707,0,0.0,0.0,0,43726,0,28573,0
40,2022-03-28,2568,0,0.0,4713,0,0.0,844,0,0.0,6407,0,0.0,6506,0,0.0,160,0,0.0,3220,0,0.0,1698,0,0.0,2714,0,0.0,0.0,0,43726,0,28830,0
