Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,29,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,57,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,72,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,222,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,1,0,0.0,29,0,0.0,0.0,0,5586,0,318,0
3,2022-02-19,0,0,0.0,57,0,0.0,41,0,0.0,458,0,0.0,52,0,0.0,0,0,0.0,222,0,0.0,43,0,0.0,127,0,0.0,0.0,0,12691,0,1000,0
4,2022-02-20,1,0,0.0,184,0,0.0,118,0,0.0,1099,0,0.0,178,0,0.0,0,0,0.0,517,0,0.0,105,0,0.0,383,0,0.0,0.0,0,19482,0,2585,0
5,2022-02-21,4,0,0.0,366,0,0.0,235,0,0.0,1663,0,0.0,367,0,0.0,0,0,0.0,731,0,0.0,208,0,0.0,653,0,0.0,0.0,0,27403,0,4227,0
6,2022-02-22,28,0,0.0,600,0,0.0,362,0,0.0,2414,0,0.0,611,0,0.0,0,0,0.0,1160,0,0.0,355,0,0.0,921,0,0.0,0.0,0,34082,0,6451,0
7,2022-02-23,80,0,0.0,901,0,0.0,486,0,0.0,3314,0,0.0,1264,0,0.0,0,0,0.0,1536,0,0.0,509,0,0.0,1367,0,0.0,0.0,0,39535,0,9457,0
8,2022-02-24,161,0,0.0,1198,0,0.0,573,0,0.0,4088,0,0.0,2076,0,0.0,0,0,0.0,1873,0,0.0,632,0,0.0,1640,0,0.0,0.0,0,40535,0,12241,0
9,2022-02-25,288,0,0.0,1423,0,0.0,644,0,0.0,4450,0,0.0,2868,0,0.0,0,0,0.0,2064,0,0.0,717,0,0.0,1834,0,0.0,0.0,0,41430,0,14288,0
