Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,28,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,85,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,264,0,0.0,0,0,0.0,0,0,0.0,68,0,0.0,1,0,0.0,23,0,0.0,0.0,0,5586,0,356,0
3,2022-02-19,0,0,0.0,48,0,0.0,38,0,0.0,456,0,0.0,49,0,0.0,0,0,0.0,229,0,0.0,37,0,0.0,136,0,0.0,0.0,0,12691,0,993,0
4,2022-02-20,3,0,0.0,190,0,0.0,125,0,0.0,1093,0,0.0,168,0,0.0,0,0,0.0,513,0,0.0,106,0,0.0,388,0,0.0,0.0,0,19482,0,2586,0
5,2022-02-21,8,0,0.0,397,0,0.0,251,0,0.0,1651,0,0.0,355,0,0.0,0,0,0.0,742,0,0.0,202,0,0.0,664,0,0.0,0.0,0,27403,0,4270,0
6,2022-02-22,31,0,0.0,682,0,0.0,384,0,0.0,2413,0,0.0,648,0,0.0,0,0,0.0,1166,0,0.0,356,0,0.0,932,0,0.0,0.0,0,34082,0,6612,0
7,2022-02-23,68,0,0.0,972,0,0.0,501,0,0.0,3354,0,0.0,1250,0,0.0,0,0,0.0,1509,0,0.0,523,0,0.0,1354,0,0.0,0.0,0,39535,0,9531,0
8,2022-02-24,142,0,0.0,1240,0,0.0,567,0,0.0,4094,0,0.0,2102,0,0.0,0,0,0.0,1835,0,0.0,626,0,0.0,1614,0,0.0,0.0,0,40535,0,12220,0
9,2022-02-25,257,0,0.0,1487,0,0.0,624,0,0.0,4464,0,0.0,2901,0,0.0,0,0,0.0,2006,0,0.0,723,0,0.0,1822,0,0.0,0.0,0,41430,0,14284,0
10,2022-02-26,380,0,0.0,1694,0,0.0,666,0,0.0,4663,0,0.0,3333,0,0.0,0,0,0.0,2099,0,0.0,799,0,0.0,1988,0,0.0,0.0,0,42234,0,15622,0
11,2022-02-27,515,0,0.0,1893,0,0.0,693,0,0.0,4824,0,0.0,3653,0,0.0,0,0,0.0,2192,0,0.0,872,0,0.0,2116,0,0.0,0.0,0,42959,0,16758,0
12,2022-02-28,650,0,0.0,2091,0,0.0,715,0,0.0,4941,0,0.0,3926,0,0.0,0,0,0.0,2287,0,0.0,932,0,0.0,2212,0,0.0,0.0,0,43615,0,17754,0
13,2022-03-01,776,0,0.0,2264,0,0.0,736,0,0.0,5036,0,0.0,4202,0,0.0,0,0,0.0,2369,0,0.0,983,0,0.0,2286,0,0.0,0.0,0,43648,0,18652,0
14,2022-03-02,899,0,0.0,2435,0,0.0,757,0,0.0,5112,0,0.0,4489,0,0.0,1,0,0.0,2440,0,0.0,1026,0,0.0,2375,0,0.0,0.0,0,43676,0,19534,0
15,2022-03-03,1005,0,0.0,2579,0,0.0,763,0,0.0,5156,0,0.0,4631,0,0.0,2,0,0.0,2480,0,0.0,1073,0,0.0,2416,0,0.0,0.0,0,43703,0,20105,0
16,2022-03-04,1103,0,0.0,2718,0,0.0,773,0,0.0,5222,0,0.0,4774,0,0.0,3,0,0.0,2524,0,0.0,1128,0,0.0,2461,0,0.0,0.0,0,43726,0,20706,0
17,2022-03-05,1205,0,0.0,2837,0,0.0,775,0,0.0,5265,0,0.0,4897,0,0.0,4,0,0.0,2562,0,0.0,1174,0,0.0,2499,0,0.0,0.0,0,43726,0,21218,0
18,2022-03-06,1286,0,0.0,2964,0,0.0,780,0,0.0,5317,0,0.0,5024,0,0.0,9,0,0.0,2601,0,0.0,1206,0,0.0,2525,0,0.0,0.0,0,43726,0,21712,0
19,2022-03-07,1372,0,0.0,3082,0,0.0,786,0,0.0,5359,0,0.0,5143,0,0.0,10,0,0.0,2634,0,0.0,1249,0,0.0,2553,0,0.0,0.0,0,43726,0,22188,0
20,2022-03-08,1453,0,0.0,3194,0,0.0,787,0,0.0,5410,0,0.0,5261,0,0.0,13,0,0.0,2663,0,0.0,1278,0,0.0,2567,0,0.0,0.0,0,43726,0,22626,0
21,2022-03-09,1518,0,0.0,3310,0,0.0,787,0,0.0,5447,0,0.0,5360,0,0.0,16,0,0.0,2696,0,0.0,1318,0,0.0,2587,0,0.0,0.0,0,43726,0,23039,0
22,2022-03-10,1595,0,0.0,3405,0,0.0,789,0,0.0,5487,0,0.0,5439,0,0.0,25,0,0.0,2723,0,0.0,1353,0,0.0,2597,0,0.0,0.0,0,43726,0,23413,0
23,2022-03-11,1648,0,0.0,3496,0,0.0,791,0,0.0,5536,0,0.0,5513,0,0.0,31,0,0.0,2767,0,0.0,1385,0,0.0,2613,0,0.0,0.0,0,43726,0,23780,0
