Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,34,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,40,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,68,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,86,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,254,0,0.0,0,0,0.0,0,0,0.0,72,0,0.0,1,0,0.0,27,0,0.0,0.0,0,5586,0,354,0
3,2022-02-19,0,0,0.0,59,0,0.0,48,0,0.0,475,0,0.0,49,0,0.0,0,0,0.0,230,0,0.0,50,0,0.0,137,0,0.0,0.0,0,12691,0,1048,0
4,2022-02-20,2,0,0.0,176,0,0.0,150,0,0.0,1124,0,0.0,183,0,0.0,0,0,0.0,535,0,0.0,117,0,0.0,393,0,0.0,0.0,0,19482,0,2680,0
5,2022-02-21,4,0,0.0,371,0,0.0,252,0,0.0,1706,0,0.0,382,0,0.0,0,0,0.0,731,0,0.0,192,0,0.0,665,0,0.0,0.0,0,27403,0,4303,0
6,2022-02-22,22,0,0.0,659,0,0.0,370,0,0.0,2446,0,0.0,642,0,0.0,0,0,0.0,1183,0,0.0,340,0,0.0,960,0,0.0,0.0,0,34082,0,6622,0
7,2022-02-23,62,0,0.0,965,0,0.0,506,0,0.0,3338,0,0.0,1236,0,0.0,0,0,0.0,1550,0,0.0,519,0,0.0,1395,0,0.0,0.0,0,39535,0,9571,0
8,2022-02-24,132,0,0.0,1250,0,0.0,576,0,0.0,4086,0,0.0,2092,0,0.0,0,0,0.0,1853,0,0.0,648,0,0.0,1654,0,0.0,0.0,0,40535,0,12291,0
9,2022-02-25,280,0,0.0,1497,0,0.0,623,0,0.0,4468,0,0.0,2894,0,0.0,0,0,0.0,2007,0,0.0,740,0,0.0,1877,0,0.0,0.0,0,41430,0,14386,0
10,2022-02-26,417,0,0.0,1720,0,0.0,667,0,0.0,4646,0,0.0,3326,0,0.0,0,0,0.0,2106,0,0.0,818,0,0.0,2004,0,0.0,0.0,0,42234,0,15704,0
11,2022-02-27,566,0,0.0,1895,0,0.0,698,0,0.0,4795,0,0.0,3672,0,0.0,0,0,0.0,2176,0,0.0,887,0,0.0,2153,0,0.0,0.0,0,42959,0,16842,0
12,2022-02-28,714,0,0.0,2106,0,0.0,725,0,0.0,4907,0,0.0,3954,0,0.0,0,0,0.0,2275,0,0.0,948,0,0.0,2246,0,0.0,0.0,0,43615,0,17875,0
13,2022-03-01,843,0,0.0,2294,0,0.0,741,0,0.0,4989,0,0.0,4218,0,0.0,0,0,0.0,2375,0,0.0,1007,0,0.0,2325,0,0.0,0.0,0,43648,0,18792,0
14,2022-03-02,970,0,0.0,2425,0,0.0,757,0,0.0,5066,0,0.0,4484,0,0.0,2,0,0.0,2431,0,0.0,1037,0,0.0,2399,0,0.0,0.0,0,43676,0,19571,0
15,2022-03-03,1091,0,0.0,2577,0,0.0,769,0,0.0,5127,0,0.0,4671,0,0.0,3,0,0.0,2481,0,0.0,1080,0,0.0,2449,0,0.0,0.0,0,43703,0,20248,0
16,2022-03-04,1196,0,0.0,2708,0,0.0,782,0,0.0,5185,0,0.0,4818,0,0.0,6,0,0.0,2511,0,0.0,1118,0,0.0,2486,0,0.0,0.0,0,43726,0,20810,0
17,2022-03-05,1287,0,0.0,2847,0,0.0,789,0,0.0,5226,0,0.0,4956,0,0.0,11,0,0.0,2533,0,0.0,1156,0,0.0,2521,0,0.0,0.0,0,43726,0,21326,0
18,2022-03-06,1382,0,0.0,2947,0,0.0,794,0,0.0,5270,0,0.0,5063,0,0.0,13,0,0.0,2563,0,0.0,1197,0,0.0,2549,0,0.0,0.0,0,43726,0,21778,0
19,2022-03-07,1468,0,0.0,3055,0,0.0,803,0,0.0,5312,0,0.0,5187,0,0.0,16,0,0.0,2591,0,0.0,1232,0,0.0,2564,0,0.0,0.0,0,43726,0,22228,0
