Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,23,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,64,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,81,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,258,0,0.0,0,0,0.0,0,0,0.0,65,0,0.0,1,0,0.0,24,0,0.0,0.0,0,5586,0,348,0
3,2022-02-19,0,0,0.0,49,0,0.0,56,0,0.0,462,0,0.0,60,0,0.0,0,0,0.0,215,0,0.0,36,0,0.0,144,0,0.0,0.0,0,12691,0,1022,0
4,2022-02-20,2,0,0.0,180,0,0.0,140,0,0.0,1099,0,0.0,167,0,0.0,0,0,0.0,493,0,0.0,97,0,0.0,412,0,0.0,0.0,0,19482,0,2590,0
5,2022-02-21,6,0,0.0,389,0,0.0,251,0,0.0,1673,0,0.0,369,0,0.0,0,0,0.0,739,0,0.0,193,0,0.0,696,0,0.0,0.0,0,27403,0,4316,0
6,2022-02-22,26,0,0.0,643,0,0.0,365,0,0.0,2457,0,0.0,646,0,0.0,0,0,0.0,1204,0,0.0,346,0,0.0,969,0,0.0,0.0,0,34082,0,6656,0
7,2022-02-23,63,0,0.0,937,0,0.0,495,0,0.0,3352,0,0.0,1308,0,0.0,0,0,0.0,1543,0,0.0,507,0,0.0,1421,0,0.0,0.0,0,39535,0,9626,0
8,2022-02-24,165,0,0.0,1208,0,0.0,564,0,0.0,4096,0,0.0,2163,0,0.0,0,0,0.0,1868,0,0.0,616,0,0.0,1676,0,0.0,0.0,0,40535,0,12356,0
9,2022-02-25,259,0,0.0,1422,0,0.0,624,0,0.0,4485,0,0.0,2976,0,0.0,0,0,0.0,2017,0,0.0,691,0,0.0,1910,0,0.0,0.0,0,41430,0,14384,0
10,2022-02-26,422,0,0.0,1664,0,0.0,661,0,0.0,4643,0,0.0,3391,0,0.0,0,0,0.0,2104,0,0.0,780,0,0.0,2077,0,0.0,0.0,0,42234,0,15742,0
11,2022-02-27,557,0,0.0,1880,0,0.0,690,0,0.0,4780,0,0.0,3744,0,0.0,0,0,0.0,2168,0,0.0,844,0,0.0,2201,0,0.0,0.0,0,42959,0,16864,0
12,2022-02-28,699,0,0.0,2077,0,0.0,717,0,0.0,4911,0,0.0,4038,0,0.0,0,0,0.0,2231,0,0.0,898,0,0.0,2301,0,0.0,0.0,0,43615,0,17872,0
13,2022-03-01,819,0,0.0,2258,0,0.0,733,0,0.0,4994,0,0.0,4343,0,0.0,0,0,0.0,2320,0,0.0,934,0,0.0,2375,0,0.0,0.0,0,43648,0,18776,0
14,2022-03-02,945,0,0.0,2433,0,0.0,757,0,0.0,5081,0,0.0,4614,0,0.0,4,0,0.0,2384,0,0.0,981,0,0.0,2441,0,0.0,0.0,0,43676,0,19640,0
15,2022-03-03,1068,0,0.0,2569,0,0.0,771,0,0.0,5147,0,0.0,4788,0,0.0,5,0,0.0,2434,0,0.0,1036,0,0.0,2488,0,0.0,0.0,0,43703,0,20306,0
16,2022-03-04,1179,0,0.0,2691,0,0.0,786,0,0.0,5213,0,0.0,4946,0,0.0,6,0,0.0,2480,0,0.0,1068,0,0.0,2534,0,0.0,0.0,0,43726,0,20903,0
17,2022-03-05,1277,0,0.0,2816,0,0.0,794,0,0.0,5253,0,0.0,5052,0,0.0,9,0,0.0,2509,0,0.0,1118,0,0.0,2572,0,0.0,0.0,0,43726,0,21400,0
18,2022-03-06,1377,0,0.0,2937,0,0.0,800,0,0.0,5303,0,0.0,5176,0,0.0,12,0,0.0,2542,0,0.0,1144,0,0.0,2591,0,0.0,0.0,0,43726,0,21882,0
19,2022-03-07,1460,0,0.0,3042,0,0.0,802,0,0.0,5341,0,0.0,5309,0,0.0,15,0,0.0,2575,0,0.0,1180,0,0.0,2616,0,0.0,0.0,0,43726,0,22340,0
20,2022-03-08,1550,0,0.0,3135,0,0.0,807,0,0.0,5384,0,0.0,5405,0,0.0,21,0,0.0,2600,0,0.0,1210,0,0.0,2632,0,0.0,0.0,0,43726,0,22744,0
21,2022-03-09,1627,0,0.0,3264,0,0.0,809,0,0.0,5424,0,0.0,5497,0,0.0,27,0,0.0,2631,0,0.0,1234,0,0.0,2647,0,0.0,0.0,0,43726,0,23160,0
22,2022-03-10,1679,0,0.0,3352,0,0.0,808,0,0.0,5488,0,0.0,5583,0,0.0,32,0,0.0,2663,0,0.0,1265,0,0.0,2662,0,0.0,0.0,0,43726,0,23532,0
23,2022-03-11,1734,0,0.0,3477,0,0.0,809,0,0.0,5535,0,0.0,5658,0,0.0,35,0,0.0,2693,0,0.0,1291,0,0.0,2668,0,0.0,0.0,0,43726,0,23900,0
24,2022-03-12,1777,0,0.0,3563,0,0.0,808,0,0.0,5593,0,0.0,5721,0,0.0,40,0,0.0,2733,0,0.0,1310,0,0.0,2677,0,0.0,0.0,0,43726,0,24222,0
25,2022-03-13,1818,0,0.0,3672,0,0.0,811,0,0.0,5658,0,0.0,5789,0,0.0,45,0,0.0,2768,0,0.0,1339,0,0.0,2683,0,0.0,0.0,0,43726,0,24583,0
26,2022-03-14,1879,0,0.0,3745,0,0.0,814,0,0.0,5705,0,0.0,5850,0,0.0,53,0,0.0,2797,0,0.0,1358,0,0.0,2689,0,0.0,0.0,0,43726,0,24890,0
27,2022-03-15,1926,0,0.0,3825,0,0.0,816,0,0.0,5765,0,0.0,5894,0,0.0,61,0,0.0,2826,0,0.0,1383,0,0.0,2687,0,0.0,0.0,0,43726,0,25183,0
28,2022-03-16,1984,0,0.0,3888,0,0.0,817,0,0.0,5824,0,0.0,5948,0,0.0,69,0,0.0,2867,0,0.0,1405,0,0.0,2695,0,0.0,0.0,0,43726,0,25497,0
29,2022-03-17,2024,0,0.0,3975,0,0.0,816,0,0.0,5879,0,0.0,5991,0,0.0,77,0,0.0,2889,0,0.0,1431,0,0.0,2706,0,0.0,0.0,0,43726,0,25788,0
30,2022-03-18,2069,0,0.0,4068,0,0.0,816,0,0.0,5925,0,0.0,6045,0,0.0,89,0,0.0,2918,0,0.0,1454,0,0.0,2712,0,0.0,0.0,0,43726,0,26096,0
31,2022-03-19,2121,0,0.0,4150,0,0.0,817,0,0.0,5977,0,0.0,6097,0,0.0,95,0,0.0,2945,0,0.0,1486,0,0.0,2714,0,0.0,0.0,0,43726,0,26402,0
32,2022-03-20,2166,0,0.0,4229,0,0.0,817,0,0.0,6039,0,0.0,6135,0,0.0,101,0,0.0,2978,0,0.0,1522,0,0.0,2720,0,0.0,0.0,0,43726,0,26707,0
33,2022-03-21,2225,0,0.0,4316,0,0.0,818,0,0.0,6088,0,0.0,6176,0,0.0,105,0,0.0,3002,0,0.0,1545,0,0.0,2724,0,0.0,0.0,0,43726,0,26999,0
34,2022-03-22,2277,0,0.0,4383,0,0.0,820,0,0.0,6141,0,0.0,6211,0,0.0,113,0,0.0,3047,0,0.0,1564,0,0.0,2726,0,0.0,0.0,0,43726,0,27282,0
35,2022-03-23,2321,0,0.0,4452,0,0.0,822,0,0.0,6194,0,0.0,6250,0,0.0,124,0,0.0,3079,0,0.0,1588,0,0.0,2726,0,0.0,0.0,0,43726,0,27556,0
36,2022-03-24,2367,0,0.0,4523,0,0.0,824,0,0.0,6257,0,0.0,6284,0,0.0,141,0,0.0,3105,0,0.0,1611,0,0.0,2732,0,0.0,0.0,0,43726,0,27844,0
37,2022-03-25,2407,0,0.0,4598,0,0.0,824,0,0.0,6302,0,0.0,6327,0,0.0,149,0,0.0,3140,0,0.0,1632,0,0.0,2733,0,0.0,0.0,0,43726,0,28112,0
38,2022-03-26,2456,0,0.0,4667,0,0.0,824,0,0.0,6351,0,0.0,6354,0,0.0,156,0,0.0,3162,0,0.0,1658,0,0.0,2740,0,0.0,0.0,0,43726,0,28368,0
39,2022-03-27,2495,0,0.0,4708,0,0.0,822,0,0.0,6399,0,0.0,6385,0,0.0,162,0,0.0,3184,0,0.0,1679,0,0.0,2746,0,0.0,0.0,0,43726,0,28580,0
40,2022-03-28,2543,0,0.0,4761,0,0.0,823,0,0.0,6453,0,0.0,6419,0,0.0,170,0,0.0,3216,0,0.0,1695,0,0.0,2745,0,0.0,0.0,0,43726,0,28825,0
