Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,87,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,249,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,0,0,0.0,23,0,0.0,0.0,0,5586,0,338,0
3,2022-02-19,0,0,0.0,36,0,0.0,52,0,0.0,476,0,0.0,62,0,0.0,0,0,0.0,227,0,0.0,46,0,0.0,124,0,0.0,0.0,0,12691,0,1023,0
4,2022-02-20,4,0,0.0,161,0,0.0,143,0,0.0,1128,0,0.0,176,0,0.0,0,0,0.0,520,0,0.0,117,0,0.0,387,0,0.0,0.0,0,19482,0,2636,0
5,2022-02-21,8,0,0.0,390,0,0.0,246,0,0.0,1677,0,0.0,385,0,0.0,0,0,0.0,754,0,0.0,197,0,0.0,668,0,0.0,0.0,0,27403,0,4325,0
6,2022-02-22,28,0,0.0,669,0,0.0,364,0,0.0,2408,0,0.0,641,0,0.0,0,0,0.0,1149,0,0.0,340,0,0.0,956,0,0.0,0.0,0,34082,0,6555,0
7,2022-02-23,78,0,0.0,970,0,0.0,499,0,0.0,3308,0,0.0,1270,0,0.0,0,0,0.0,1516,0,0.0,500,0,0.0,1389,0,0.0,0.0,0,39535,0,9530,0
8,2022-02-24,165,0,0.0,1235,0,0.0,568,0,0.0,4018,0,0.0,2122,0,0.0,0,0,0.0,1840,0,0.0,621,0,0.0,1646,0,0.0,0.0,0,40535,0,12215,0
9,2022-02-25,278,0,0.0,1480,0,0.0,613,0,0.0,4375,0,0.0,2952,0,0.0,0,0,0.0,2001,0,0.0,708,0,0.0,1874,0,0.0,0.0,0,41430,0,14281,0
10,2022-02-26,425,0,0.0,1710,0,0.0,656,0,0.0,4584,0,0.0,3404,0,0.0,0,0,0.0,2109,0,0.0,788,0,0.0,2017,0,0.0,0.0,0,42234,0,15693,0
11,2022-02-27,549,0,0.0,1919,0,0.0,685,0,0.0,4725,0,0.0,3757,0,0.0,0,0,0.0,2181,0,0.0,867,0,0.0,2140,0,0.0,0.0,0,42959,0,16823,0
12,2022-02-28,690,0,0.0,2146,0,0.0,710,0,0.0,4851,0,0.0,4074,0,0.0,0,0,0.0,2249,0,0.0,929,0,0.0,2240,0,0.0,0.0,0,43615,0,17889,0
13,2022-03-01,833,0,0.0,2338,0,0.0,725,0,0.0,4953,0,0.0,4378,0,0.0,0,0,0.0,2320,0,0.0,980,0,0.0,2320,0,0.0,0.0,0,43648,0,18847,0
14,2022-03-02,960,0,0.0,2500,0,0.0,741,0,0.0,5033,0,0.0,4635,0,0.0,1,0,0.0,2393,0,0.0,1022,0,0.0,2392,0,0.0,0.0,0,43676,0,19677,0
15,2022-03-03,1081,0,0.0,2637,0,0.0,750,0,0.0,5113,0,0.0,4810,0,0.0,1,0,0.0,2440,0,0.0,1061,0,0.0,2436,0,0.0,0.0,0,43703,0,20329,0
16,2022-03-04,1182,0,0.0,2761,0,0.0,762,0,0.0,5168,0,0.0,4943,0,0.0,1,0,0.0,2467,0,0.0,1095,0,0.0,2475,0,0.0,0.0,0,43726,0,20854,0
17,2022-03-05,1269,0,0.0,2900,0,0.0,767,0,0.0,5206,0,0.0,5077,0,0.0,2,0,0.0,2501,0,0.0,1125,0,0.0,2502,0,0.0,0.0,0,43726,0,21349,0
18,2022-03-06,1358,0,0.0,3004,0,0.0,770,0,0.0,5243,0,0.0,5206,0,0.0,5,0,0.0,2531,0,0.0,1154,0,0.0,2533,0,0.0,0.0,0,43726,0,21804,0
19,2022-03-07,1449,0,0.0,3112,0,0.0,775,0,0.0,5283,0,0.0,5314,0,0.0,8,0,0.0,2564,0,0.0,1185,0,0.0,2552,0,0.0,0.0,0,43726,0,22242,0
20,2022-03-08,1531,0,0.0,3204,0,0.0,777,0,0.0,5331,0,0.0,5406,0,0.0,12,0,0.0,2593,0,0.0,1212,0,0.0,2572,0,0.0,0.0,0,43726,0,22638,0
21,2022-03-09,1606,0,0.0,3295,0,0.0,782,0,0.0,5382,0,0.0,5480,0,0.0,16,0,0.0,2622,0,0.0,1240,0,0.0,2588,0,0.0,0.0,0,43726,0,23011,0
22,2022-03-10,1668,0,0.0,3389,0,0.0,782,0,0.0,5426,0,0.0,5572,0,0.0,21,0,0.0,2651,0,0.0,1275,0,0.0,2601,0,0.0,0.0,0,43726,0,23385,0
