Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,37,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,39,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,85,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,102,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,260,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,1,0,0.0,20,0,0.0,0.0,0,5586,0,350,0
3,2022-02-19,0,0,0.0,45,0,0.0,60,0,0.0,473,0,0.0,62,0,0.0,0,0,0.0,224,0,0.0,43,0,0.0,128,0,0.0,0.0,0,12691,0,1035,0
4,2022-02-20,4,0,0.0,174,0,0.0,122,0,0.0,1106,0,0.0,190,0,0.0,0,0,0.0,510,0,0.0,114,0,0.0,383,0,0.0,0.0,0,19482,0,2603,0
5,2022-02-21,7,0,0.0,378,0,0.0,241,0,0.0,1672,0,0.0,390,0,0.0,0,0,0.0,742,0,0.0,192,0,0.0,667,0,0.0,0.0,0,27403,0,4289,0
6,2022-02-22,15,0,0.0,645,0,0.0,356,0,0.0,2443,0,0.0,648,0,0.0,0,0,0.0,1177,0,0.0,323,0,0.0,976,0,0.0,0.0,0,34082,0,6583,0
7,2022-02-23,62,0,0.0,940,0,0.0,499,0,0.0,3406,0,0.0,1285,0,0.0,0,0,0.0,1534,0,0.0,467,0,0.0,1408,0,0.0,0.0,0,39535,0,9601,0
8,2022-02-24,144,0,0.0,1194,0,0.0,568,0,0.0,4142,0,0.0,2116,0,0.0,0,0,0.0,1824,0,0.0,587,0,0.0,1693,0,0.0,0.0,0,40535,0,12268,0
9,2022-02-25,289,0,0.0,1418,0,0.0,628,0,0.0,4498,0,0.0,2910,0,0.0,0,0,0.0,1979,0,0.0,677,0,0.0,1913,0,0.0,0.0,0,41430,0,14312,0
10,2022-02-26,443,0,0.0,1637,0,0.0,681,0,0.0,4683,0,0.0,3358,0,0.0,0,0,0.0,2065,0,0.0,753,0,0.0,2064,0,0.0,0.0,0,42234,0,15684,0
11,2022-02-27,595,0,0.0,1827,0,0.0,716,0,0.0,4837,0,0.0,3719,0,0.0,0,0,0.0,2146,0,0.0,822,0,0.0,2194,0,0.0,0.0,0,42959,0,16856,0
12,2022-02-28,736,0,0.0,2040,0,0.0,742,0,0.0,4940,0,0.0,4021,0,0.0,0,0,0.0,2241,0,0.0,874,0,0.0,2305,0,0.0,0.0,0,43615,0,17899,0
13,2022-03-01,852,0,0.0,2231,0,0.0,764,0,0.0,5046,0,0.0,4291,0,0.0,1,0,0.0,2310,0,0.0,932,0,0.0,2382,0,0.0,0.0,0,43648,0,18809,0
14,2022-03-02,962,0,0.0,2407,0,0.0,775,0,0.0,5118,0,0.0,4580,0,0.0,2,0,0.0,2372,0,0.0,975,0,0.0,2448,0,0.0,0.0,0,43676,0,19639,0
15,2022-03-03,1063,0,0.0,2569,0,0.0,785,0,0.0,5181,0,0.0,4729,0,0.0,4,0,0.0,2414,0,0.0,1016,0,0.0,2486,0,0.0,0.0,0,43703,0,20247,0
16,2022-03-04,1169,0,0.0,2703,0,0.0,790,0,0.0,5243,0,0.0,4895,0,0.0,5,0,0.0,2448,0,0.0,1056,0,0.0,2518,0,0.0,0.0,0,43726,0,20827,0
17,2022-03-05,1258,0,0.0,2854,0,0.0,791,0,0.0,5280,0,0.0,5009,0,0.0,5,0,0.0,2486,0,0.0,1095,0,0.0,2539,0,0.0,0.0,0,43726,0,21317,0
18,2022-03-06,1357,0,0.0,2982,0,0.0,798,0,0.0,5329,0,0.0,5153,0,0.0,8,0,0.0,2523,0,0.0,1134,0,0.0,2567,0,0.0,0.0,0,43726,0,21851,0
