Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,27,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,0,0,0.0,0,0,0.0,11,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,77,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,235,0,0.0,0,0,0.0,0,0,0.0,72,0,0.0,0,0,0.0,29,0,0.0,0.0,0,5586,0,336,0
3,2022-02-19,0,0,0.0,41,0,0.0,50,0,0.0,476,0,0.0,65,0,0.0,0,0,0.0,229,0,0.0,43,0,0.0,144,0,0.0,0.0,0,12691,0,1048,0
4,2022-02-20,3,0,0.0,160,0,0.0,137,0,0.0,1150,0,0.0,169,0,0.0,0,0,0.0,510,0,0.0,93,0,0.0,419,0,0.0,0.0,0,19482,0,2641,0
5,2022-02-21,10,0,0.0,359,0,0.0,245,0,0.0,1694,0,0.0,388,0,0.0,0,0,0.0,759,0,0.0,191,0,0.0,674,0,0.0,0.0,0,27403,0,4320,0
6,2022-02-22,26,0,0.0,619,0,0.0,375,0,0.0,2479,0,0.0,626,0,0.0,0,0,0.0,1209,0,0.0,345,0,0.0,973,0,0.0,0.0,0,34082,0,6652,0
7,2022-02-23,72,0,0.0,967,0,0.0,489,0,0.0,3386,0,0.0,1286,0,0.0,0,0,0.0,1569,0,0.0,519,0,0.0,1402,0,0.0,0.0,0,39535,0,9690,0
8,2022-02-24,145,0,0.0,1219,0,0.0,568,0,0.0,4084,0,0.0,2064,0,0.0,0,0,0.0,1903,0,0.0,633,0,0.0,1671,0,0.0,0.0,0,40535,0,12287,0
9,2022-02-25,257,0,0.0,1448,0,0.0,627,0,0.0,4442,0,0.0,2899,0,0.0,0,0,0.0,2071,0,0.0,726,0,0.0,1892,0,0.0,0.0,0,41430,0,14362,0
10,2022-02-26,384,0,0.0,1653,0,0.0,659,0,0.0,4638,0,0.0,3296,0,0.0,0,0,0.0,2180,0,0.0,808,0,0.0,2040,0,0.0,0.0,0,42234,0,15658,0
11,2022-02-27,525,0,0.0,1886,0,0.0,687,0,0.0,4779,0,0.0,3635,0,0.0,0,0,0.0,2265,0,0.0,872,0,0.0,2175,0,0.0,0.0,0,42959,0,16824,0
12,2022-02-28,668,0,0.0,2072,0,0.0,713,0,0.0,4896,0,0.0,3906,0,0.0,0,0,0.0,2348,0,0.0,926,0,0.0,2274,0,0.0,0.0,0,43615,0,17803,0
13,2022-03-01,808,0,0.0,2259,0,0.0,735,0,0.0,5001,0,0.0,4209,0,0.0,0,0,0.0,2405,0,0.0,983,0,0.0,2356,0,0.0,0.0,0,43648,0,18756,0
14,2022-03-02,944,0,0.0,2423,0,0.0,752,0,0.0,5078,0,0.0,4480,0,0.0,1,0,0.0,2465,0,0.0,1026,0,0.0,2429,0,0.0,0.0,0,43676,0,19598,0
15,2022-03-03,1050,0,0.0,2575,0,0.0,764,0,0.0,5138,0,0.0,4646,0,0.0,2,0,0.0,2510,0,0.0,1072,0,0.0,2473,0,0.0,0.0,0,43703,0,20230,0
16,2022-03-04,1156,0,0.0,2718,0,0.0,771,0,0.0,5190,0,0.0,4791,0,0.0,3,0,0.0,2553,0,0.0,1108,0,0.0,2504,0,0.0,0.0,0,43726,0,20794,0
17,2022-03-05,1253,0,0.0,2845,0,0.0,782,0,0.0,5237,0,0.0,4926,0,0.0,5,0,0.0,2587,0,0.0,1135,0,0.0,2537,0,0.0,0.0,0,43726,0,21307,0
