Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,94,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,246,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,1,0,0.0,31,0,0.0,0.0,0,5586,0,344,0
3,2022-02-19,0,0,0.0,40,0,0.0,44,0,0.0,453,0,0.0,69,0,0.0,0,0,0.0,240,0,0.0,52,0,0.0,159,0,0.0,0.0,0,12691,0,1057,0
4,2022-02-20,3,0,0.0,162,0,0.0,140,0,0.0,1152,0,0.0,179,0,0.0,0,0,0.0,552,0,0.0,116,0,0.0,427,0,0.0,0.0,0,19482,0,2731,0
5,2022-02-21,6,0,0.0,373,0,0.0,229,0,0.0,1714,0,0.0,354,0,0.0,0,0,0.0,771,0,0.0,211,0,0.0,679,0,0.0,0.0,0,27403,0,4337,0
6,2022-02-22,29,0,0.0,620,0,0.0,358,0,0.0,2430,0,0.0,647,0,0.0,0,0,0.0,1213,0,0.0,354,0,0.0,952,0,0.0,0.0,0,34082,0,6603,0
7,2022-02-23,75,0,0.0,938,0,0.0,498,0,0.0,3307,0,0.0,1263,0,0.0,0,0,0.0,1576,0,0.0,501,0,0.0,1379,0,0.0,0.0,0,39535,0,9537,0
8,2022-02-24,143,0,0.0,1213,0,0.0,564,0,0.0,4057,0,0.0,2107,0,0.0,0,0,0.0,1886,0,0.0,616,0,0.0,1657,0,0.0,0.0,0,40535,0,12243,0
9,2022-02-25,233,0,0.0,1452,0,0.0,621,0,0.0,4420,0,0.0,2919,0,0.0,0,0,0.0,2075,0,0.0,690,0,0.0,1884,0,0.0,0.0,0,41430,0,14294,0
