Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,26,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,82,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,237,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,1,0,0.0,28,0,0.0,0.0,0,5586,0,349,0
3,2022-02-19,0,0,0.0,47,0,0.0,44,0,0.0,469,0,0.0,64,0,0.0,0,0,0.0,230,0,0.0,32,0,0.0,122,0,0.0,0.0,0,12691,0,1008,0
4,2022-02-20,7,0,0.0,147,0,0.0,136,0,0.0,1129,0,0.0,174,0,0.0,0,0,0.0,524,0,0.0,89,0,0.0,387,0,0.0,0.0,0,19482,0,2593,0
5,2022-02-21,10,0,0.0,345,0,0.0,267,0,0.0,1699,0,0.0,344,0,0.0,0,0,0.0,755,0,0.0,182,0,0.0,667,0,0.0,0.0,0,27403,0,4269,0
6,2022-02-22,28,0,0.0,584,0,0.0,385,0,0.0,2439,0,0.0,612,0,0.0,0,0,0.0,1204,0,0.0,342,0,0.0,924,0,0.0,0.0,0,34082,0,6518,0
7,2022-02-23,77,0,0.0,877,0,0.0,515,0,0.0,3368,0,0.0,1251,0,0.0,0,0,0.0,1591,0,0.0,498,0,0.0,1339,0,0.0,0.0,0,39535,0,9516,0
8,2022-02-24,176,0,0.0,1144,0,0.0,590,0,0.0,4084,0,0.0,2087,0,0.0,0,0,0.0,1884,0,0.0,604,0,0.0,1626,0,0.0,0.0,0,40535,0,12195,0
9,2022-02-25,277,0,0.0,1378,0,0.0,657,0,0.0,4431,0,0.0,2907,0,0.0,0,0,0.0,2064,0,0.0,693,0,0.0,1843,0,0.0,0.0,0,41430,0,14250,0
