Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,23,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,26,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,56,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,72,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,228,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,0,0,0.0,29,0,0.0,0.0,0,5586,0,328,0
3,2022-02-19,0,0,0.0,57,0,0.0,56,0,0.0,467,0,0.0,52,0,0.0,0,0,0.0,225,0,0.0,52,0,0.0,142,0,0.0,0.0,0,12691,0,1051,0
4,2022-02-20,2,0,0.0,180,0,0.0,148,0,0.0,1110,0,0.0,166,0,0.0,0,0,0.0,501,0,0.0,110,0,0.0,428,0,0.0,0.0,0,19482,0,2645,0
5,2022-02-21,10,0,0.0,368,0,0.0,263,0,0.0,1670,0,0.0,379,0,0.0,0,0,0.0,742,0,0.0,191,0,0.0,727,0,0.0,0.0,0,27403,0,4350,0
6,2022-02-22,27,0,0.0,607,0,0.0,384,0,0.0,2417,0,0.0,651,0,0.0,0,0,0.0,1202,0,0.0,342,0,0.0,993,0,0.0,0.0,0,34082,0,6623,0
7,2022-02-23,64,0,0.0,909,0,0.0,503,0,0.0,3338,0,0.0,1261,0,0.0,0,0,0.0,1564,0,0.0,481,0,0.0,1395,0,0.0,0.0,0,39535,0,9515,0
8,2022-02-24,175,0,0.0,1176,0,0.0,578,0,0.0,4108,0,0.0,2103,0,0.0,0,0,0.0,1874,0,0.0,592,0,0.0,1674,0,0.0,0.0,0,40535,0,12280,0
9,2022-02-25,301,0,0.0,1415,0,0.0,628,0,0.0,4461,0,0.0,2916,0,0.0,0,0,0.0,2059,0,0.0,675,0,0.0,1889,0,0.0,0.0,0,41430,0,14344,0
10,2022-02-26,468,0,0.0,1647,0,0.0,678,0,0.0,4652,0,0.0,3328,0,0.0,0,0,0.0,2160,0,0.0,743,0,0.0,2042,0,0.0,0.0,0,42234,0,15718,0
11,2022-02-27,635,0,0.0,1854,0,0.0,706,0,0.0,4801,0,0.0,3691,0,0.0,0,0,0.0,2239,0,0.0,814,0,0.0,2165,0,0.0,0.0,0,42959,0,16905,0
12,2022-02-28,777,0,0.0,2064,0,0.0,731,0,0.0,4934,0,0.0,4013,0,0.0,0,0,0.0,2307,0,0.0,871,0,0.0,2266,0,0.0,0.0,0,43615,0,17963,0
13,2022-03-01,921,0,0.0,2252,0,0.0,758,0,0.0,5025,0,0.0,4302,0,0.0,0,0,0.0,2376,0,0.0,921,0,0.0,2358,0,0.0,0.0,0,43648,0,18913,0
14,2022-03-02,1047,0,0.0,2419,0,0.0,776,0,0.0,5104,0,0.0,4568,0,0.0,0,0,0.0,2437,0,0.0,971,0,0.0,2426,0,0.0,0.0,0,43676,0,19748,0
15,2022-03-03,1175,0,0.0,2568,0,0.0,791,0,0.0,5165,0,0.0,4762,0,0.0,1,0,0.0,2475,0,0.0,1012,0,0.0,2467,0,0.0,0.0,0,43703,0,20416,0
16,2022-03-04,1283,0,0.0,2706,0,0.0,796,0,0.0,5211,0,0.0,4913,0,0.0,3,0,0.0,2513,0,0.0,1049,0,0.0,2505,0,0.0,0.0,0,43726,0,20979,0
17,2022-03-05,1378,0,0.0,2845,0,0.0,800,0,0.0,5250,0,0.0,5030,0,0.0,5,0,0.0,2562,0,0.0,1100,0,0.0,2540,0,0.0,0.0,0,43726,0,21510,0
18,2022-03-06,1461,0,0.0,2961,0,0.0,804,0,0.0,5306,0,0.0,5146,0,0.0,6,0,0.0,2586,0,0.0,1140,0,0.0,2556,0,0.0,0.0,0,43726,0,21966,0
19,2022-03-07,1538,0,0.0,3075,0,0.0,808,0,0.0,5351,0,0.0,5278,0,0.0,11,0,0.0,2611,0,0.0,1172,0,0.0,2566,0,0.0,0.0,0,43726,0,22410,0
20,2022-03-08,1604,0,0.0,3183,0,0.0,812,0,0.0,5395,0,0.0,5376,0,0.0,15,0,0.0,2633,0,0.0,1203,0,0.0,2578,0,0.0,0.0,0,43726,0,22799,0
