Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,35,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,41,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,10,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,84,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,276,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,21,0,0.0,0.0,0,5586,0,364,0
3,2022-02-19,0,0,0.0,56,0,0.0,51,0,0.0,494,0,0.0,61,0,0.0,0,0,0.0,234,0,0.0,36,0,0.0,128,0,0.0,0.0,0,12691,0,1060,0
4,2022-02-20,3,0,0.0,192,0,0.0,136,0,0.0,1135,0,0.0,176,0,0.0,0,0,0.0,522,0,0.0,102,0,0.0,397,0,0.0,0.0,0,19482,0,2663,0
5,2022-02-21,9,0,0.0,377,0,0.0,236,0,0.0,1677,0,0.0,342,0,0.0,0,0,0.0,729,0,0.0,190,0,0.0,663,0,0.0,0.0,0,27403,0,4223,0
6,2022-02-22,26,0,0.0,630,0,0.0,359,0,0.0,2379,0,0.0,607,0,0.0,0,0,0.0,1182,0,0.0,352,0,0.0,963,0,0.0,0.0,0,34082,0,6498,0
7,2022-02-23,87,0,0.0,936,0,0.0,493,0,0.0,3332,0,0.0,1294,0,0.0,0,0,0.0,1544,0,0.0,505,0,0.0,1387,0,0.0,0.0,0,39535,0,9578,0
8,2022-02-24,176,0,0.0,1177,0,0.0,571,0,0.0,4053,0,0.0,2128,0,0.0,0,0,0.0,1864,0,0.0,606,0,0.0,1657,0,0.0,0.0,0,40535,0,12232,0
9,2022-02-25,285,0,0.0,1440,0,0.0,617,0,0.0,4423,0,0.0,2967,0,0.0,0,0,0.0,2031,0,0.0,693,0,0.0,1884,0,0.0,0.0,0,41430,0,14340,0
10,2022-02-26,458,0,0.0,1644,0,0.0,662,0,0.0,4601,0,0.0,3387,0,0.0,0,0,0.0,2121,0,0.0,786,0,0.0,2032,0,0.0,0.0,0,42234,0,15691,0
11,2022-02-27,617,0,0.0,1868,0,0.0,694,0,0.0,4727,0,0.0,3768,0,0.0,0,0,0.0,2191,0,0.0,844,0,0.0,2183,0,0.0,0.0,0,42959,0,16892,0
12,2022-02-28,771,0,0.0,2061,0,0.0,720,0,0.0,4838,0,0.0,4047,0,0.0,0,0,0.0,2277,0,0.0,902,0,0.0,2270,0,0.0,0.0,0,43615,0,17886,0
13,2022-03-01,892,0,0.0,2282,0,0.0,746,0,0.0,4938,0,0.0,4320,0,0.0,1,0,0.0,2346,0,0.0,957,0,0.0,2351,0,0.0,0.0,0,43648,0,18833,0
14,2022-03-02,1031,0,0.0,2474,0,0.0,758,0,0.0,5014,0,0.0,4597,0,0.0,1,0,0.0,2413,0,0.0,1009,0,0.0,2399,0,0.0,0.0,0,43676,0,19696,0
15,2022-03-03,1154,0,0.0,2615,0,0.0,770,0,0.0,5069,0,0.0,4776,0,0.0,1,0,0.0,2455,0,0.0,1049,0,0.0,2430,0,0.0,0.0,0,43703,0,20319,0
16,2022-03-04,1256,0,0.0,2756,0,0.0,774,0,0.0,5116,0,0.0,4908,0,0.0,4,0,0.0,2483,0,0.0,1091,0,0.0,2469,0,0.0,0.0,0,43726,0,20857,0
17,2022-03-05,1359,0,0.0,2892,0,0.0,777,0,0.0,5141,0,0.0,5046,0,0.0,4,0,0.0,2525,0,0.0,1119,0,0.0,2506,0,0.0,0.0,0,43726,0,21369,0
18,2022-03-06,1435,0,0.0,3001,0,0.0,777,0,0.0,5193,0,0.0,5175,0,0.0,9,0,0.0,2558,0,0.0,1149,0,0.0,2530,0,0.0,0.0,0,43726,0,21827,0
19,2022-03-07,1518,0,0.0,3096,0,0.0,781,0,0.0,5227,0,0.0,5285,0,0.0,11,0,0.0,2590,0,0.0,1173,0,0.0,2552,0,0.0,0.0,0,43726,0,22233,0
20,2022-03-08,1599,0,0.0,3196,0,0.0,789,0,0.0,5279,0,0.0,5377,0,0.0,19,0,0.0,2623,0,0.0,1216,0,0.0,2573,0,0.0,0.0,0,43726,0,22671,0
21,2022-03-09,1664,0,0.0,3311,0,0.0,792,0,0.0,5320,0,0.0,5469,0,0.0,26,0,0.0,2657,0,0.0,1248,0,0.0,2589,0,0.0,0.0,0,43726,0,23076,0
22,2022-03-10,1730,0,0.0,3397,0,0.0,794,0,0.0,5367,0,0.0,5546,0,0.0,32,0,0.0,2682,0,0.0,1285,0,0.0,2602,0,0.0,0.0,0,43726,0,23435,0
23,2022-03-11,1785,0,0.0,3512,0,0.0,795,0,0.0,5415,0,0.0,5631,0,0.0,42,0,0.0,2708,0,0.0,1307,0,0.0,2612,0,0.0,0.0,0,43726,0,23807,0
24,2022-03-12,1849,0,0.0,3599,0,0.0,797,0,0.0,5461,0,0.0,5718,0,0.0,45,0,0.0,2747,0,0.0,1334,0,0.0,2621,0,0.0,0.0,0,43726,0,24171,0
25,2022-03-13,1907,0,0.0,3689,0,0.0,798,0,0.0,5519,0,0.0,5777,0,0.0,47,0,0.0,2780,0,0.0,1359,0,0.0,2632,0,0.0,0.0,0,43726,0,24508,0
26,2022-03-14,1963,0,0.0,3776,0,0.0,796,0,0.0,5570,0,0.0,5839,0,0.0,56,0,0.0,2820,0,0.0,1379,0,0.0,2636,0,0.0,0.0,0,43726,0,24835,0
27,2022-03-15,2002,0,0.0,3868,0,0.0,795,0,0.0,5615,0,0.0,5905,0,0.0,62,0,0.0,2853,0,0.0,1412,0,0.0,2638,0,0.0,0.0,0,43726,0,25150,0
28,2022-03-16,2053,0,0.0,3938,0,0.0,796,0,0.0,5669,0,0.0,5971,0,0.0,70,0,0.0,2884,0,0.0,1441,0,0.0,2642,0,0.0,0.0,0,43726,0,25464,0
29,2022-03-17,2119,0,0.0,4044,0,0.0,796,0,0.0,5729,0,0.0,6028,0,0.0,77,0,0.0,2920,0,0.0,1474,0,0.0,2647,0,0.0,0.0,0,43726,0,25834,0
30,2022-03-18,2182,0,0.0,4125,0,0.0,798,0,0.0,5778,0,0.0,6090,0,0.0,83,0,0.0,2947,0,0.0,1496,0,0.0,2650,0,0.0,0.0,0,43726,0,26149,0
31,2022-03-19,2222,0,0.0,4196,0,0.0,801,0,0.0,5826,0,0.0,6135,0,0.0,93,0,0.0,2976,0,0.0,1528,0,0.0,2656,0,0.0,0.0,0,43726,0,26433,0
32,2022-03-20,2279,0,0.0,4280,0,0.0,800,0,0.0,5887,0,0.0,6183,0,0.0,100,0,0.0,3012,0,0.0,1548,0,0.0,2659,0,0.0,0.0,0,43726,0,26748,0
33,2022-03-21,2319,0,0.0,4350,0,0.0,801,0,0.0,5934,0,0.0,6231,0,0.0,106,0,0.0,3050,0,0.0,1571,0,0.0,2663,0,0.0,0.0,0,43726,0,27025,0
