Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,34,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,40,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,74,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,94,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,279,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,1,0,0.0,32,0,0.0,0.0,0,5586,0,389,0
3,2022-02-19,0,0,0.0,59,0,0.0,53,0,0.0,495,0,0.0,67,0,0.0,0,0,0.0,218,0,0.0,38,0,0.0,159,0,0.0,0.0,0,12691,0,1089,0
4,2022-02-20,3,0,0.0,202,0,0.0,125,0,0.0,1147,0,0.0,177,0,0.0,0,0,0.0,512,0,0.0,102,0,0.0,408,0,0.0,0.0,0,19482,0,2676,0
5,2022-02-21,6,0,0.0,413,0,0.0,245,0,0.0,1668,0,0.0,367,0,0.0,0,0,0.0,737,0,0.0,195,0,0.0,685,0,0.0,0.0,0,27403,0,4316,0
6,2022-02-22,21,0,0.0,666,0,0.0,371,0,0.0,2415,0,0.0,633,0,0.0,0,0,0.0,1172,0,0.0,335,0,0.0,967,0,0.0,0.0,0,34082,0,6580,0
7,2022-02-23,63,0,0.0,965,0,0.0,486,0,0.0,3349,0,0.0,1263,0,0.0,0,0,0.0,1520,0,0.0,502,0,0.0,1403,0,0.0,0.0,0,39535,0,9551,0
8,2022-02-24,160,0,0.0,1242,0,0.0,546,0,0.0,4076,0,0.0,2115,0,0.0,0,0,0.0,1831,0,0.0,623,0,0.0,1648,0,0.0,0.0,0,40535,0,12241,0
9,2022-02-25,261,0,0.0,1477,0,0.0,614,0,0.0,4433,0,0.0,2936,0,0.0,0,0,0.0,1997,0,0.0,702,0,0.0,1889,0,0.0,0.0,0,41430,0,14309,0
10,2022-02-26,406,0,0.0,1714,0,0.0,660,0,0.0,4606,0,0.0,3341,0,0.0,0,0,0.0,2111,0,0.0,777,0,0.0,2048,0,0.0,0.0,0,42234,0,15663,0
11,2022-02-27,560,0,0.0,1942,0,0.0,694,0,0.0,4749,0,0.0,3711,0,0.0,0,0,0.0,2190,0,0.0,846,0,0.0,2162,0,0.0,0.0,0,42959,0,16854,0
