Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,27,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,83,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,268,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,0,0,0.0,20,0,0.0,0.0,0,5586,0,357,0
3,2022-02-19,0,0,0.0,56,0,0.0,51,0,0.0,488,0,0.0,69,0,0.0,0,0,0.0,218,0,0.0,33,0,0.0,136,0,0.0,0.0,0,12691,0,1051,0
4,2022-02-20,2,0,0.0,171,0,0.0,126,0,0.0,1162,0,0.0,201,0,0.0,0,0,0.0,530,0,0.0,96,0,0.0,406,0,0.0,0.0,0,19482,0,2694,0
5,2022-02-21,9,0,0.0,377,0,0.0,218,0,0.0,1710,0,0.0,408,0,0.0,0,0,0.0,749,0,0.0,189,0,0.0,692,0,0.0,0.0,0,27403,0,4352,0
6,2022-02-22,27,0,0.0,616,0,0.0,322,0,0.0,2496,0,0.0,691,0,0.0,0,0,0.0,1196,0,0.0,353,0,0.0,985,0,0.0,0.0,0,34082,0,6686,0
7,2022-02-23,70,0,0.0,936,0,0.0,477,0,0.0,3389,0,0.0,1293,0,0.0,0,0,0.0,1554,0,0.0,528,0,0.0,1426,0,0.0,0.0,0,39535,0,9673,0
8,2022-02-24,162,0,0.0,1187,0,0.0,553,0,0.0,4100,0,0.0,2110,0,0.0,0,0,0.0,1875,0,0.0,643,0,0.0,1677,0,0.0,0.0,0,40535,0,12307,0
9,2022-02-25,300,0,0.0,1428,0,0.0,613,0,0.0,4432,0,0.0,2941,0,0.0,0,0,0.0,2053,0,0.0,730,0,0.0,1906,0,0.0,0.0,0,41430,0,14403,0
10,2022-02-26,446,0,0.0,1644,0,0.0,655,0,0.0,4623,0,0.0,3371,0,0.0,0,0,0.0,2134,0,0.0,788,0,0.0,2055,0,0.0,0.0,0,42234,0,15716,0
11,2022-02-27,598,0,0.0,1867,0,0.0,694,0,0.0,4749,0,0.0,3735,0,0.0,0,0,0.0,2212,0,0.0,847,0,0.0,2172,0,0.0,0.0,0,42959,0,16874,0
12,2022-02-28,731,0,0.0,2063,0,0.0,721,0,0.0,4859,0,0.0,4036,0,0.0,0,0,0.0,2292,0,0.0,901,0,0.0,2275,0,0.0,0.0,0,43615,0,17878,0
13,2022-03-01,855,0,0.0,2251,0,0.0,741,0,0.0,4956,0,0.0,4302,0,0.0,0,0,0.0,2363,0,0.0,960,0,0.0,2355,0,0.0,0.0,0,43648,0,18783,0
14,2022-03-02,991,0,0.0,2431,0,0.0,753,0,0.0,5041,0,0.0,4608,0,0.0,1,0,0.0,2425,0,0.0,1005,0,0.0,2436,0,0.0,0.0,0,43676,0,19691,0
15,2022-03-03,1115,0,0.0,2568,0,0.0,771,0,0.0,5106,0,0.0,4782,0,0.0,1,0,0.0,2486,0,0.0,1048,0,0.0,2476,0,0.0,0.0,0,43703,0,20353,0
16,2022-03-04,1241,0,0.0,2696,0,0.0,778,0,0.0,5169,0,0.0,4933,0,0.0,1,0,0.0,2532,0,0.0,1094,0,0.0,2518,0,0.0,0.0,0,43726,0,20962,0
17,2022-03-05,1333,0,0.0,2812,0,0.0,782,0,0.0,5199,0,0.0,5065,0,0.0,2,0,0.0,2561,0,0.0,1138,0,0.0,2540,0,0.0,0.0,0,43726,0,21432,0
18,2022-03-06,1418,0,0.0,2908,0,0.0,788,0,0.0,5251,0,0.0,5192,0,0.0,6,0,0.0,2591,0,0.0,1171,0,0.0,2568,0,0.0,0.0,0,43726,0,21893,0
19,2022-03-07,1515,0,0.0,3031,0,0.0,794,0,0.0,5286,0,0.0,5307,0,0.0,11,0,0.0,2616,0,0.0,1206,0,0.0,2578,0,0.0,0.0,0,43726,0,22344,0
20,2022-03-08,1575,0,0.0,3147,0,0.0,795,0,0.0,5336,0,0.0,5405,0,0.0,14,0,0.0,2650,0,0.0,1241,0,0.0,2595,0,0.0,0.0,0,43726,0,22758,0
21,2022-03-09,1643,0,0.0,3246,0,0.0,795,0,0.0,5368,0,0.0,5489,0,0.0,21,0,0.0,2697,0,0.0,1269,0,0.0,2607,0,0.0,0.0,0,43726,0,23135,0
22,2022-03-10,1715,0,0.0,3355,0,0.0,796,0,0.0,5417,0,0.0,5582,0,0.0,25,0,0.0,2727,0,0.0,1291,0,0.0,2624,0,0.0,0.0,0,43726,0,23532,0
23,2022-03-11,1784,0,0.0,3445,0,0.0,796,0,0.0,5471,0,0.0,5648,0,0.0,34,0,0.0,2765,0,0.0,1318,0,0.0,2633,0,0.0,0.0,0,43726,0,23894,0
24,2022-03-12,1852,0,0.0,3525,0,0.0,797,0,0.0,5525,0,0.0,5721,0,0.0,39,0,0.0,2802,0,0.0,1352,0,0.0,2641,0,0.0,0.0,0,43726,0,24254,0
25,2022-03-13,1909,0,0.0,3612,0,0.0,797,0,0.0,5585,0,0.0,5785,0,0.0,43,0,0.0,2843,0,0.0,1376,0,0.0,2650,0,0.0,0.0,0,43726,0,24600,0
26,2022-03-14,1953,0,0.0,3705,0,0.0,798,0,0.0,5629,0,0.0,5858,0,0.0,49,0,0.0,2879,0,0.0,1405,0,0.0,2659,0,0.0,0.0,0,43726,0,24935,0
27,2022-03-15,2005,0,0.0,3793,0,0.0,799,0,0.0,5685,0,0.0,5914,0,0.0,55,0,0.0,2927,0,0.0,1428,0,0.0,2664,0,0.0,0.0,0,43726,0,25270,0
28,2022-03-16,2064,0,0.0,3892,0,0.0,800,0,0.0,5739,0,0.0,5972,0,0.0,60,0,0.0,2958,0,0.0,1450,0,0.0,2669,0,0.0,0.0,0,43726,0,25604,0
29,2022-03-17,2126,0,0.0,3972,0,0.0,801,0,0.0,5799,0,0.0,6012,0,0.0,66,0,0.0,2985,0,0.0,1477,0,0.0,2676,0,0.0,0.0,0,43726,0,25914,0
30,2022-03-18,2174,0,0.0,4054,0,0.0,802,0,0.0,5866,0,0.0,6065,0,0.0,75,0,0.0,3018,0,0.0,1500,0,0.0,2684,0,0.0,0.0,0,43726,0,26238,0
31,2022-03-19,2226,0,0.0,4123,0,0.0,801,0,0.0,5923,0,0.0,6114,0,0.0,81,0,0.0,3052,0,0.0,1523,0,0.0,2688,0,0.0,0.0,0,43726,0,26531,0
32,2022-03-20,2284,0,0.0,4191,0,0.0,801,0,0.0,5973,0,0.0,6166,0,0.0,88,0,0.0,3093,0,0.0,1546,0,0.0,2690,0,0.0,0.0,0,43726,0,26832,0
33,2022-03-21,2334,0,0.0,4261,0,0.0,800,0,0.0,6029,0,0.0,6213,0,0.0,98,0,0.0,3126,0,0.0,1571,0,0.0,2692,0,0.0,0.0,0,43726,0,27124,0
34,2022-03-22,2392,0,0.0,4343,0,0.0,799,0,0.0,6085,0,0.0,6244,0,0.0,101,0,0.0,3156,0,0.0,1597,0,0.0,2697,0,0.0,0.0,0,43726,0,27414,0
35,2022-03-23,2437,0,0.0,4405,0,0.0,801,0,0.0,6136,0,0.0,6279,0,0.0,109,0,0.0,3181,0,0.0,1620,0,0.0,2699,0,0.0,0.0,0,43726,0,27667,0
36,2022-03-24,2482,0,0.0,4468,0,0.0,804,0,0.0,6182,0,0.0,6321,0,0.0,118,0,0.0,3214,0,0.0,1642,0,0.0,2701,0,0.0,0.0,0,43726,0,27932,0
37,2022-03-25,2525,0,0.0,4530,0,0.0,806,0,0.0,6229,0,0.0,6340,0,0.0,122,0,0.0,3243,0,0.0,1667,0,0.0,2703,0,0.0,0.0,0,43726,0,28165,0
38,2022-03-26,2563,0,0.0,4589,0,0.0,804,0,0.0,6277,0,0.0,6371,0,0.0,125,0,0.0,3259,0,0.0,1683,0,0.0,2703,0,0.0,0.0,0,43726,0,28374,0
39,2022-03-27,2610,0,0.0,4656,0,0.0,804,0,0.0,6327,0,0.0,6401,0,0.0,131,0,0.0,3284,0,0.0,1715,0,0.0,2701,0,0.0,0.0,0,43726,0,28629,0
40,2022-03-28,2659,0,0.0,4734,0,0.0,808,0,0.0,6378,0,0.0,6428,0,0.0,137,0,0.0,3310,0,0.0,1738,0,0.0,2700,0,0.0,0.0,0,43726,0,28892,0
