Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,39,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,41,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,0,0,0.0,0,0,0.0,20,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,102,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,264,0,0.0,0,0,0.0,0,0,0.0,70,0,0.0,1,0,0.0,24,0,0.0,0.0,0,5586,0,359,0
3,2022-02-19,0,0,0.0,56,0,0.0,38,0,0.0,488,0,0.0,65,0,0.0,0,0,0.0,204,0,0.0,39,0,0.0,133,0,0.0,0.0,0,12691,0,1023,0
4,2022-02-20,1,0,0.0,194,0,0.0,121,0,0.0,1116,0,0.0,195,0,0.0,0,0,0.0,505,0,0.0,108,0,0.0,418,0,0.0,0.0,0,19482,0,2658,0
5,2022-02-21,8,0,0.0,399,0,0.0,234,0,0.0,1623,0,0.0,389,0,0.0,0,0,0.0,742,0,0.0,207,0,0.0,672,0,0.0,0.0,0,27403,0,4274,0
6,2022-02-22,34,0,0.0,663,0,0.0,363,0,0.0,2384,0,0.0,647,0,0.0,0,0,0.0,1149,0,0.0,363,0,0.0,959,0,0.0,0.0,0,34082,0,6562,0
7,2022-02-23,84,0,0.0,958,0,0.0,509,0,0.0,3333,0,0.0,1267,0,0.0,0,0,0.0,1528,0,0.0,520,0,0.0,1393,0,0.0,0.0,0,39535,0,9592,0
8,2022-02-24,179,0,0.0,1222,0,0.0,575,0,0.0,4061,0,0.0,2135,0,0.0,0,0,0.0,1822,0,0.0,618,0,0.0,1677,0,0.0,0.0,0,40535,0,12289,0
9,2022-02-25,286,0,0.0,1433,0,0.0,638,0,0.0,4448,0,0.0,2914,0,0.0,0,0,0.0,1989,0,0.0,707,0,0.0,1898,0,0.0,0.0,0,41430,0,14313,0
10,2022-02-26,416,0,0.0,1667,0,0.0,685,0,0.0,4638,0,0.0,3326,0,0.0,0,0,0.0,2079,0,0.0,776,0,0.0,2027,0,0.0,0.0,0,42234,0,15614,0
