Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,91,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,239,0,0.0,0,0,0.0,0,0,0.0,60,0,0.0,0,0,0.0,23,0,0.0,0.0,0,5586,0,322,0
3,2022-02-19,0,0,0.0,55,0,0.0,48,0,0.0,486,0,0.0,65,0,0.0,0,0,0.0,231,0,0.0,45,0,0.0,139,0,0.0,0.0,0,12691,0,1069,0
4,2022-02-20,1,0,0.0,164,0,0.0,140,0,0.0,1142,0,0.0,200,0,0.0,0,0,0.0,532,0,0.0,95,0,0.0,414,0,0.0,0.0,0,19482,0,2688,0
5,2022-02-21,4,0,0.0,389,0,0.0,246,0,0.0,1693,0,0.0,425,0,0.0,0,0,0.0,777,0,0.0,186,0,0.0,687,0,0.0,0.0,0,27403,0,4407,0
6,2022-02-22,21,0,0.0,666,0,0.0,364,0,0.0,2441,0,0.0,673,0,0.0,0,0,0.0,1212,0,0.0,336,0,0.0,958,0,0.0,0.0,0,34082,0,6671,0
7,2022-02-23,59,0,0.0,993,0,0.0,470,0,0.0,3338,0,0.0,1339,0,0.0,0,0,0.0,1594,0,0.0,492,0,0.0,1394,0,0.0,0.0,0,39535,0,9679,0
8,2022-02-24,137,0,0.0,1267,0,0.0,539,0,0.0,4079,0,0.0,2206,0,0.0,0,0,0.0,1916,0,0.0,613,0,0.0,1637,0,0.0,0.0,0,40535,0,12394,0
9,2022-02-25,268,0,0.0,1490,0,0.0,607,0,0.0,4438,0,0.0,3070,0,0.0,0,0,0.0,2090,0,0.0,696,0,0.0,1848,0,0.0,0.0,0,41430,0,14507,0
10,2022-02-26,410,0,0.0,1741,0,0.0,651,0,0.0,4617,0,0.0,3509,0,0.0,0,0,0.0,2184,0,0.0,770,0,0.0,2011,0,0.0,0.0,0,42234,0,15893,0
