Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
18,2022-03-06,1331,0,0.0,3017,0,0.0,778,0,0.0,5272,0,0.0,5203,0,0.0,16,0,0.0,2483,0,0.0,1160,0,0.0,2543,0,0.0,0.0,0,43726,0,21803,0
19,2022-03-07,1412,0,0.0,3135,0,0.0,781,0,0.0,5322,0,0.0,5303,0,0.0,21,0,0.0,2513,0,0.0,1187,0,0.0,2559,0,0.0,0.0,0,43726,0,22233,0
20,2022-03-08,1492,0,0.0,3231,0,0.0,785,0,0.0,5357,0,0.0,5394,0,0.0,27,0,0.0,2547,0,0.0,1215,0,0.0,2582,0,0.0,0.0,0,43726,0,22630,0
21,2022-03-09,1573,0,0.0,3332,0,0.0,786,0,0.0,5397,0,0.0,5483,0,0.0,31,0,0.0,2582,0,0.0,1242,0,0.0,2596,0,0.0,0.0,0,43726,0,23022,0
22,2022-03-10,1638,0,0.0,3431,0,0.0,788,0,0.0,5435,0,0.0,5547,0,0.0,39,0,0.0,2602,0,0.0,1270,0,0.0,2617,0,0.0,0.0,0,43726,0,23367,0
23,2022-03-11,1702,0,0.0,3524,0,0.0,789,0,0.0,5485,0,0.0,5622,0,0.0,46,0,0.0,2645,0,0.0,1301,0,0.0,2629,0,0.0,0.0,0,43726,0,23743,0
24,2022-03-12,1764,0,0.0,3618,0,0.0,789,0,0.0,5538,0,0.0,5682,0,0.0,55,0,0.0,2674,0,0.0,1329,0,0.0,2643,0,0.0,0.0,0,43726,0,24092,0
25,2022-03-13,1826,0,0.0,3704,0,0.0,792,0,0.0,5599,0,0.0,5733,0,0.0,60,0,0.0,2701,0,0.0,1349,0,0.0,2647,0,0.0,0.0,0,43726,0,24411,0
26,2022-03-14,1892,0,0.0,3795,0,0.0,792,0,0.0,5670,0,0.0,5789,0,0.0,63,0,0.0,2738,0,0.0,1374,0,0.0,2654,0,0.0,0.0,0,43726,0,24767,0
27,2022-03-15,1953,0,0.0,3875,0,0.0,792,0,0.0,5730,0,0.0,5848,0,0.0,69,0,0.0,2775,0,0.0,1404,0,0.0,2661,0,0.0,0.0,0,43726,0,25107,0
28,2022-03-16,2023,0,0.0,3951,0,0.0,790,0,0.0,5790,0,0.0,5912,0,0.0,75,0,0.0,2819,0,0.0,1425,0,0.0,2661,0,0.0,0.0,0,43726,0,25446,0
29,2022-03-17,2081,0,0.0,4026,0,0.0,791,0,0.0,5853,0,0.0,5965,0,0.0,86,0,0.0,2851,0,0.0,1454,0,0.0,2666,0,0.0,0.0,0,43726,0,25773,0
30,2022-03-18,2128,0,0.0,4103,0,0.0,793,0,0.0,5912,0,0.0,6009,0,0.0,95,0,0.0,2885,0,0.0,1485,0,0.0,2674,0,0.0,0.0,0,43726,0,26084,0
31,2022-03-19,2185,0,0.0,4176,0,0.0,793,0,0.0,5971,0,0.0,6052,0,0.0,105,0,0.0,2917,0,0.0,1507,0,0.0,2673,0,0.0,0.0,0,43726,0,26379,0
32,2022-03-20,2230,0,0.0,4245,0,0.0,796,0,0.0,6022,0,0.0,6094,0,0.0,113,0,0.0,2939,0,0.0,1535,0,0.0,2672,0,0.0,0.0,0,43726,0,26646,0
33,2022-03-21,2285,0,0.0,4315,0,0.0,799,0,0.0,6071,0,0.0,6142,0,0.0,124,0,0.0,2973,0,0.0,1567,0,0.0,2677,0,0.0,0.0,0,43726,0,26953,0
34,2022-03-22,2330,0,0.0,4379,0,0.0,799,0,0.0,6133,0,0.0,6181,0,0.0,130,0,0.0,3001,0,0.0,1597,0,0.0,2684,0,0.0,0.0,0,43726,0,27234,0
35,2022-03-23,2373,0,0.0,4468,0,0.0,802,0,0.0,6179,0,0.0,6233,0,0.0,142,0,0.0,3034,0,0.0,1617,0,0.0,2685,0,0.0,0.0,0,43726,0,27533,0
36,2022-03-24,2414,0,0.0,4544,0,0.0,801,0,0.0,6235,0,0.0,6277,0,0.0,150,0,0.0,3073,0,0.0,1636,0,0.0,2693,0,0.0,0.0,0,43726,0,27823,0
37,2022-03-25,2472,0,0.0,4623,0,0.0,805,0,0.0,6298,0,0.0,6310,0,0.0,160,0,0.0,3106,0,0.0,1647,0,0.0,2697,0,0.0,0.0,0,43726,0,28118,0
38,2022-03-26,2530,0,0.0,4678,0,0.0,806,0,0.0,6342,0,0.0,6357,0,0.0,170,0,0.0,3142,0,0.0,1663,0,0.0,2700,0,0.0,0.0,0,43726,0,28388,0
39,2022-03-27,2572,0,0.0,4743,0,0.0,809,0,0.0,6390,0,0.0,6383,0,0.0,173,0,0.0,3167,0,0.0,1682,0,0.0,2705,0,0.0,0.0,0,43726,0,28624,0
40,2022-03-28,2613,0,0.0,4811,0,0.0,810,0,0.0,6422,0,0.0,6426,0,0.0,184,0,0.0,3195,0,0.0,1707,0,0.0,2700,0,0.0,0.0,0,43726,0,28868,0
