Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,25,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,72,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,87,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,259,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,1,0,0.0,36,0,0.0,0.0,0,5586,0,367,0
3,2022-02-19,0,0,0.0,41,0,0.0,52,0,0.0,480,0,0.0,54,0,0.0,0,0,0.0,226,0,0.0,34,0,0.0,147,0,0.0,0.0,0,12691,0,1034,0
4,2022-02-20,2,0,0.0,174,0,0.0,143,0,0.0,1134,0,0.0,184,0,0.0,0,0,0.0,523,0,0.0,102,0,0.0,402,0,0.0,0.0,0,19482,0,2664,0
5,2022-02-21,5,0,0.0,362,0,0.0,253,0,0.0,1690,0,0.0,390,0,0.0,0,0,0.0,753,0,0.0,208,0,0.0,699,0,0.0,0.0,0,27403,0,4360,0
6,2022-02-22,29,0,0.0,588,0,0.0,376,0,0.0,2427,0,0.0,656,0,0.0,0,0,0.0,1216,0,0.0,361,0,0.0,970,0,0.0,0.0,0,34082,0,6623,0
7,2022-02-23,84,0,0.0,872,0,0.0,513,0,0.0,3322,0,0.0,1284,0,0.0,0,0,0.0,1533,0,0.0,510,0,0.0,1416,0,0.0,0.0,0,39535,0,9534,0
8,2022-02-24,158,0,0.0,1124,0,0.0,587,0,0.0,4037,0,0.0,2142,0,0.0,0,0,0.0,1809,0,0.0,628,0,0.0,1686,0,0.0,0.0,0,40535,0,12171,0
9,2022-02-25,283,0,0.0,1379,0,0.0,637,0,0.0,4400,0,0.0,2930,0,0.0,0,0,0.0,1982,0,0.0,720,0,0.0,1917,0,0.0,0.0,0,41430,0,14248,0
10,2022-02-26,430,0,0.0,1606,0,0.0,684,0,0.0,4562,0,0.0,3388,0,0.0,0,0,0.0,2081,0,0.0,800,0,0.0,2068,0,0.0,0.0,0,42234,0,15619,0
11,2022-02-27,582,0,0.0,1836,0,0.0,711,0,0.0,4694,0,0.0,3739,0,0.0,0,0,0.0,2150,0,0.0,848,0,0.0,2210,0,0.0,0.0,0,42959,0,16770,0
12,2022-02-28,733,0,0.0,2050,0,0.0,747,0,0.0,4830,0,0.0,4053,0,0.0,0,0,0.0,2249,0,0.0,913,0,0.0,2303,0,0.0,0.0,0,43615,0,17878,0
13,2022-03-01,861,0,0.0,2243,0,0.0,773,0,0.0,4923,0,0.0,4336,0,0.0,1,0,0.0,2333,0,0.0,966,0,0.0,2384,0,0.0,0.0,0,43648,0,18820,0
14,2022-03-02,996,0,0.0,2408,0,0.0,784,0,0.0,4996,0,0.0,4597,0,0.0,1,0,0.0,2402,0,0.0,1013,0,0.0,2434,0,0.0,0.0,0,43676,0,19631,0
15,2022-03-03,1118,0,0.0,2560,0,0.0,802,0,0.0,5065,0,0.0,4769,0,0.0,1,0,0.0,2455,0,0.0,1055,0,0.0,2472,0,0.0,0.0,0,43703,0,20297,0
16,2022-03-04,1243,0,0.0,2707,0,0.0,810,0,0.0,5122,0,0.0,4893,0,0.0,6,0,0.0,2488,0,0.0,1090,0,0.0,2521,0,0.0,0.0,0,43726,0,20880,0
17,2022-03-05,1354,0,0.0,2821,0,0.0,813,0,0.0,5167,0,0.0,5047,0,0.0,10,0,0.0,2522,0,0.0,1130,0,0.0,2543,0,0.0,0.0,0,43726,0,21407,0
18,2022-03-06,1468,0,0.0,2933,0,0.0,823,0,0.0,5203,0,0.0,5173,0,0.0,12,0,0.0,2552,0,0.0,1160,0,0.0,2573,0,0.0,0.0,0,43726,0,21897,0
19,2022-03-07,1542,0,0.0,3041,0,0.0,828,0,0.0,5243,0,0.0,5273,0,0.0,18,0,0.0,2576,0,0.0,1199,0,0.0,2602,0,0.0,0.0,0,43726,0,22322,0
20,2022-03-08,1617,0,0.0,3131,0,0.0,830,0,0.0,5300,0,0.0,5377,0,0.0,21,0,0.0,2604,0,0.0,1230,0,0.0,2621,0,0.0,0.0,0,43726,0,22731,0
21,2022-03-09,1672,0,0.0,3232,0,0.0,833,0,0.0,5347,0,0.0,5468,0,0.0,29,0,0.0,2637,0,0.0,1257,0,0.0,2636,0,0.0,0.0,0,43726,0,23111,0
22,2022-03-10,1741,0,0.0,3336,0,0.0,837,0,0.0,5387,0,0.0,5545,0,0.0,34,0,0.0,2666,0,0.0,1294,0,0.0,2643,0,0.0,0.0,0,43726,0,23483,0
23,2022-03-11,1803,0,0.0,3434,0,0.0,837,0,0.0,5446,0,0.0,5624,0,0.0,40,0,0.0,2697,0,0.0,1323,0,0.0,2650,0,0.0,0.0,0,43726,0,23854,0
24,2022-03-12,1858,0,0.0,3518,0,0.0,839,0,0.0,5491,0,0.0,5694,0,0.0,47,0,0.0,2737,0,0.0,1348,0,0.0,2654,0,0.0,0.0,0,43726,0,24186,0
25,2022-03-13,1917,0,0.0,3606,0,0.0,839,0,0.0,5546,0,0.0,5758,0,0.0,53,0,0.0,2779,0,0.0,1378,0,0.0,2664,0,0.0,0.0,0,43726,0,24540,0
26,2022-03-14,1968,0,0.0,3696,0,0.0,840,0,0.0,5608,0,0.0,5832,0,0.0,58,0,0.0,2807,0,0.0,1404,0,0.0,2670,0,0.0,0.0,0,43726,0,24883,0
27,2022-03-15,2017,0,0.0,3772,0,0.0,843,0,0.0,5665,0,0.0,5893,0,0.0,66,0,0.0,2840,0,0.0,1434,0,0.0,2675,0,0.0,0.0,0,43726,0,25205,0
28,2022-03-16,2064,0,0.0,3839,0,0.0,844,0,0.0,5733,0,0.0,5951,0,0.0,77,0,0.0,2872,0,0.0,1465,0,0.0,2679,0,0.0,0.0,0,43726,0,25524,0
29,2022-03-17,2104,0,0.0,3919,0,0.0,844,0,0.0,5772,0,0.0,5989,0,0.0,86,0,0.0,2915,0,0.0,1492,0,0.0,2682,0,0.0,0.0,0,43726,0,25803,0
30,2022-03-18,2143,0,0.0,4001,0,0.0,846,0,0.0,5837,0,0.0,6043,0,0.0,95,0,0.0,2948,0,0.0,1520,0,0.0,2687,0,0.0,0.0,0,43726,0,26120,0
31,2022-03-19,2184,0,0.0,4074,0,0.0,846,0,0.0,5896,0,0.0,6099,0,0.0,100,0,0.0,2987,0,0.0,1548,0,0.0,2696,0,0.0,0.0,0,43726,0,26430,0
32,2022-03-20,2238,0,0.0,4152,0,0.0,850,0,0.0,5967,0,0.0,6153,0,0.0,109,0,0.0,3020,0,0.0,1570,0,0.0,2695,0,0.0,0.0,0,43726,0,26754,0
33,2022-03-21,2297,0,0.0,4220,0,0.0,851,0,0.0,6038,0,0.0,6196,0,0.0,116,0,0.0,3051,0,0.0,1590,0,0.0,2704,0,0.0,0.0,0,43726,0,27063,0
34,2022-03-22,2331,0,0.0,4275,0,0.0,853,0,0.0,6081,0,0.0,6238,0,0.0,124,0,0.0,3095,0,0.0,1614,0,0.0,2706,0,0.0,0.0,0,43726,0,27317,0
35,2022-03-23,2387,0,0.0,4343,0,0.0,852,0,0.0,6128,0,0.0,6273,0,0.0,127,0,0.0,3114,0,0.0,1639,0,0.0,2706,0,0.0,0.0,0,43726,0,27569,0
36,2022-03-24,2434,0,0.0,4403,0,0.0,853,0,0.0,6187,0,0.0,6295,0,0.0,133,0,0.0,3154,0,0.0,1659,0,0.0,2711,0,0.0,0.0,0,43726,0,27829,0
37,2022-03-25,2471,0,0.0,4463,0,0.0,853,0,0.0,6236,0,0.0,6320,0,0.0,141,0,0.0,3187,0,0.0,1680,0,0.0,2709,0,0.0,0.0,0,43726,0,28060,0
38,2022-03-26,2520,0,0.0,4528,0,0.0,853,0,0.0,6304,0,0.0,6356,0,0.0,147,0,0.0,3215,0,0.0,1704,0,0.0,2708,0,0.0,0.0,0,43726,0,28335,0
39,2022-03-27,2572,0,0.0,4596,0,0.0,852,0,0.0,6364,0,0.0,6393,0,0.0,153,0,0.0,3231,0,0.0,1727,0,0.0,2710,0,0.0,0.0,0,43726,0,28598,0
