Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,10,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,40,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,94,0,0.0,83,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,192,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,250,0,0.0,266,0,0.0,0,0,0.0,0,0,0.0,64,0,0.0,0,0,0.0,32,0,0.0,0.0,0,5586,0,612,0
3,2022-02-19,0,0,0.0,44,0,0.0,48,0,0.0,625,0,0.0,484,0,0.0,44,0,0.0,0,0,0.0,212,0,0.0,38,0,0.0,134,0,0.0,0.0,0,12691,0,1629,0
4,2022-02-20,1,0,0.0,170,0,0.0,134,0,0.0,1098,0,0.0,1074,0,0.0,117,0,0.0,0,0,0.0,547,0,0.0,87,0,0.0,404,0,0.0,0.0,0,19482,0,3632,0
5,2022-02-21,4,0,0.0,375,0,0.0,223,0,0.0,1938,0,0.0,1524,0,0.0,232,0,0.0,0,0,0.0,764,0,0.0,162,0,0.0,692,0,0.0,0.0,0,27403,0,5914,0
6,2022-02-22,34,0,0.0,627,0,0.0,352,0,0.0,3070,0,0.0,2265,0,0.0,371,0,0.0,0,0,0.0,1190,0,0.0,300,0,0.0,958,0,0.0,0.0,0,34082,0,9167,0
7,2022-02-23,84,0,0.0,952,0,0.0,476,0,0.0,4486,0,0.0,3005,0,0.0,610,0,0.0,0,0,0.0,1532,0,0.0,458,0,0.0,1377,0,0.0,0.0,0,39535,0,12980,0
8,2022-02-24,157,0,0.0,1210,0,0.0,536,0,0.0,5529,0,0.0,3572,0,0.0,840,0,0.0,0,0,0.0,1824,0,0.0,577,0,0.0,1657,0,0.0,0.0,0,40535,0,15902,0
9,2022-02-25,275,0,0.0,1468,0,0.0,595,0,0.0,6250,0,0.0,3827,0,0.0,1029,0,0.0,0,0,0.0,1983,0,0.0,656,0,0.0,1874,0,0.0,0.0,0,41430,0,17957,0
10,2022-02-26,420,0,0.0,1683,0,0.0,630,0,0.0,6797,0,0.0,3954,0,0.0,1124,0,0.0,1,0,0.0,2053,0,0.0,707,0,0.0,2024,0,0.0,0.0,0,42234,0,19393,0
11,2022-02-27,571,0,0.0,1895,0,0.0,669,0,0.0,7249,0,0.0,4098,0,0.0,1193,0,0.0,1,0,0.0,2102,0,0.0,750,0,0.0,2163,0,0.0,0.0,0,42959,0,20691,0
12,2022-02-28,728,0,0.0,2088,0,0.0,694,0,0.0,7617,0,0.0,4204,0,0.0,1264,0,0.0,1,0,0.0,2153,0,0.0,794,0,0.0,2287,0,0.0,0.0,0,43615,0,21830,0
13,2022-03-01,876,0,0.0,2272,0,0.0,710,0,0.0,7941,0,0.0,4293,0,0.0,1315,0,0.0,1,0,0.0,2199,0,0.0,829,0,0.0,2363,0,0.0,0.0,0,43648,0,22799,0
