Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,79,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,168,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,270,0,0.0,248,0,0.0,0,0,0.0,0,0,0.0,67,0,0.0,0,0,0.0,28,0,0.0,0.0,0,5586,0,613,0
3,2022-02-19,0,0,0.0,44,0,0.0,49,0,0.0,647,0,0.0,446,0,0.0,38,0,0.0,0,0,0.0,214,0,0.0,44,0,0.0,146,0,0.0,0.0,0,12691,0,1628,0
4,2022-02-20,1,0,0.0,178,0,0.0,127,0,0.0,1115,0,0.0,1072,0,0.0,108,0,0.0,0,0,0.0,489,0,0.0,96,0,0.0,404,0,0.0,0.0,0,19482,0,3590,0
5,2022-02-21,3,0,0.0,370,0,0.0,257,0,0.0,1994,0,0.0,1554,0,0.0,208,0,0.0,0,0,0.0,717,0,0.0,188,0,0.0,702,0,0.0,0.0,0,27403,0,5993,0
6,2022-02-22,25,0,0.0,620,0,0.0,384,0,0.0,3164,0,0.0,2216,0,0.0,352,0,0.0,0,0,0.0,1162,0,0.0,330,0,0.0,984,0,0.0,0.0,0,34082,0,9237,0
7,2022-02-23,78,0,0.0,902,0,0.0,492,0,0.0,4510,0,0.0,2935,0,0.0,614,0,0.0,0,0,0.0,1522,0,0.0,486,0,0.0,1405,0,0.0,0.0,0,39535,0,12944,0
8,2022-02-24,168,0,0.0,1179,0,0.0,561,0,0.0,5600,0,0.0,3465,0,0.0,861,0,0.0,0,0,0.0,1815,0,0.0,598,0,0.0,1663,0,0.0,0.0,0,40535,0,15910,0
9,2022-02-25,293,0,0.0,1428,0,0.0,621,0,0.0,6334,0,0.0,3738,0,0.0,1031,0,0.0,0,0,0.0,1956,0,0.0,679,0,0.0,1896,0,0.0,0.0,0,41430,0,17976,0
10,2022-02-26,414,0,0.0,1650,0,0.0,669,0,0.0,6837,0,0.0,3902,0,0.0,1126,0,0.0,0,0,0.0,2031,0,0.0,734,0,0.0,2040,0,0.0,0.0,0,42234,0,19403,0
11,2022-02-27,572,0,0.0,1876,0,0.0,697,0,0.0,7254,0,0.0,4020,0,0.0,1186,0,0.0,0,0,0.0,2085,0,0.0,797,0,0.0,2168,0,0.0,0.0,0,42959,0,20655,0
12,2022-02-28,721,0,0.0,2086,0,0.0,719,0,0.0,7641,0,0.0,4131,0,0.0,1240,0,0.0,0,0,0.0,2153,0,0.0,834,0,0.0,2267,0,0.0,0.0,0,43615,0,21792,0
13,2022-03-01,858,0,0.0,2277,0,0.0,734,0,0.0,7936,0,0.0,4234,0,0.0,1297,0,0.0,1,0,0.0,2200,0,0.0,867,0,0.0,2323,0,0.0,0.0,0,43648,0,22727,0
14,2022-03-02,979,0,0.0,2429,0,0.0,749,0,0.0,8128,0,0.0,4321,0,0.0,1358,0,0.0,1,0,0.0,2239,0,0.0,896,0,0.0,2382,0,0.0,0.0,0,43676,0,23482,0
15,2022-03-03,1096,0,0.0,2570,0,0.0,764,0,0.0,8302,0,0.0,4361,0,0.0,1403,0,0.0,3,0,0.0,2257,0,0.0,918,0,0.0,2429,0,0.0,0.0,0,43703,0,24103,0
16,2022-03-04,1184,0,0.0,2710,0,0.0,777,0,0.0,8430,0,0.0,4419,0,0.0,1441,0,0.0,3,0,0.0,2274,0,0.0,947,0,0.0,2483,0,0.0,0.0,0,43726,0,24668,0
17,2022-03-05,1286,0,0.0,2859,0,0.0,780,0,0.0,8543,0,0.0,4467,0,0.0,1456,0,0.0,6,0,0.0,2295,0,0.0,968,0,0.0,2514,0,0.0,0.0,0,43726,0,25174,0
18,2022-03-06,1369,0,0.0,2971,0,0.0,781,0,0.0,8622,0,0.0,4513,0,0.0,1480,0,0.0,7,0,0.0,2313,0,0.0,980,0,0.0,2541,0,0.0,0.0,0,43726,0,25577,0
19,2022-03-07,1457,0,0.0,3078,0,0.0,789,0,0.0,8690,0,0.0,4558,0,0.0,1512,0,0.0,10,0,0.0,2327,0,0.0,1000,0,0.0,2559,0,0.0,0.0,0,43726,0,25980,0
