Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,67,0,0.0,0,0,0.0,0,0,0.0,13,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,162,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,266,0,0.0,235,0,0.0,0,0,0.0,0,0,0.0,87,0,0.0,0,0,0.0,27,0,0.0,0.0,0,5586,0,615,0
3,2022-02-19,0,0,0.0,58,0,0.0,51,0,0.0,643,0,0.0,452,0,0.0,43,0,0.0,0,0,0.0,241,0,0.0,29,0,0.0,147,0,0.0,0.0,0,12691,0,1664,0
4,2022-02-20,1,0,0.0,181,0,0.0,135,0,0.0,1161,0,0.0,1020,0,0.0,125,0,0.0,0,0,0.0,493,0,0.0,105,0,0.0,412,0,0.0,0.0,0,19482,0,3633,0
5,2022-02-21,5,0,0.0,379,0,0.0,258,0,0.0,1974,0,0.0,1509,0,0.0,248,0,0.0,0,0,0.0,694,0,0.0,191,0,0.0,702,0,0.0,0.0,0,27403,0,5960,0
6,2022-02-22,28,0,0.0,631,0,0.0,378,0,0.0,3126,0,0.0,2168,0,0.0,401,0,0.0,0,0,0.0,1136,0,0.0,336,0,0.0,983,0,0.0,0.0,0,34082,0,9187,0
7,2022-02-23,66,0,0.0,907,0,0.0,503,0,0.0,4429,0,0.0,2873,0,0.0,681,0,0.0,0,0,0.0,1488,0,0.0,462,0,0.0,1405,0,0.0,0.0,0,39535,0,12814,0
8,2022-02-24,145,0,0.0,1175,0,0.0,587,0,0.0,5563,0,0.0,3414,0,0.0,927,0,0.0,0,0,0.0,1753,0,0.0,578,0,0.0,1694,0,0.0,0.0,0,40535,0,15836,0
9,2022-02-25,268,0,0.0,1402,0,0.0,630,0,0.0,6318,0,0.0,3687,0,0.0,1123,0,0.0,0,0,0.0,1892,0,0.0,662,0,0.0,1914,0,0.0,0.0,0,41430,0,17896,0
10,2022-02-26,405,0,0.0,1617,0,0.0,672,0,0.0,6865,0,0.0,3836,0,0.0,1230,0,0.0,0,0,0.0,1982,0,0.0,720,0,0.0,2052,0,0.0,0.0,0,42234,0,19379,0
11,2022-02-27,544,0,0.0,1807,0,0.0,701,0,0.0,7302,0,0.0,3952,0,0.0,1303,0,0.0,0,0,0.0,2042,0,0.0,776,0,0.0,2187,0,0.0,0.0,0,42959,0,20614,0
12,2022-02-28,690,0,0.0,2039,0,0.0,725,0,0.0,7658,0,0.0,4062,0,0.0,1366,0,0.0,0,0,0.0,2094,0,0.0,825,0,0.0,2285,0,0.0,0.0,0,43615,0,21744,0
13,2022-03-01,827,0,0.0,2237,0,0.0,748,0,0.0,7968,0,0.0,4148,0,0.0,1424,0,0.0,0,0,0.0,2148,0,0.0,852,0,0.0,2351,0,0.0,0.0,0,43648,0,22703,0
14,2022-03-02,943,0,0.0,2406,0,0.0,759,0,0.0,8140,0,0.0,4231,0,0.0,1489,0,0.0,2,0,0.0,2188,0,0.0,879,0,0.0,2414,0,0.0,0.0,0,43676,0,23451,0
15,2022-03-03,1057,0,0.0,2568,0,0.0,769,0,0.0,8303,0,0.0,4290,0,0.0,1537,0,0.0,2,0,0.0,2216,0,0.0,908,0,0.0,2449,0,0.0,0.0,0,43703,0,24099,0
16,2022-03-04,1175,0,0.0,2707,0,0.0,777,0,0.0,8444,0,0.0,4347,0,0.0,1565,0,0.0,5,0,0.0,2233,0,0.0,928,0,0.0,2494,0,0.0,0.0,0,43726,0,24675,0
17,2022-03-05,1270,0,0.0,2836,0,0.0,783,0,0.0,8546,0,0.0,4388,0,0.0,1602,0,0.0,7,0,0.0,2251,0,0.0,942,0,0.0,2529,0,0.0,0.0,0,43726,0,25154,0
18,2022-03-06,1351,0,0.0,2929,0,0.0,787,0,0.0,8635,0,0.0,4439,0,0.0,1630,0,0.0,8,0,0.0,2273,0,0.0,959,0,0.0,2554,0,0.0,0.0,0,43726,0,25565,0
19,2022-03-07,1425,0,0.0,3039,0,0.0,791,0,0.0,8713,0,0.0,4480,0,0.0,1657,0,0.0,10,0,0.0,2283,0,0.0,970,0,0.0,2576,0,0.0,0.0,0,43726,0,25944,0
20,2022-03-08,1507,0,0.0,3132,0,0.0,796,0,0.0,8775,0,0.0,4516,0,0.0,1669,0,0.0,14,0,0.0,2290,0,0.0,986,0,0.0,2594,0,0.0,0.0,0,43726,0,26279,0
21,2022-03-09,1565,0,0.0,3245,0,0.0,795,0,0.0,8831,0,0.0,4559,0,0.0,1688,0,0.0,21,0,0.0,2305,0,0.0,999,0,0.0,2611,0,0.0,0.0,0,43726,0,26619,0
22,2022-03-10,1621,0,0.0,3346,0,0.0,795,0,0.0,8888,0,0.0,4593,0,0.0,1701,0,0.0,28,0,0.0,2313,0,0.0,1014,0,0.0,2625,0,0.0,0.0,0,43726,0,26924,0
23,2022-03-11,1674,0,0.0,3439,0,0.0,797,0,0.0,8939,0,0.0,4627,0,0.0,1720,0,0.0,30,0,0.0,2328,0,0.0,1026,0,0.0,2641,0,0.0,0.0,0,43726,0,27221,0
24,2022-03-12,1755,0,0.0,3522,0,0.0,799,0,0.0,8978,0,0.0,4669,0,0.0,1734,0,0.0,34,0,0.0,2346,0,0.0,1046,0,0.0,2650,0,0.0,0.0,0,43726,0,27533,0
25,2022-03-13,1801,0,0.0,3604,0,0.0,803,0,0.0,8998,0,0.0,4699,0,0.0,1749,0,0.0,45,0,0.0,2358,0,0.0,1055,0,0.0,2660,0,0.0,0.0,0,43726,0,27772,0
26,2022-03-14,1859,0,0.0,3681,0,0.0,804,0,0.0,9020,0,0.0,4726,0,0.0,1757,0,0.0,49,0,0.0,2378,0,0.0,1061,0,0.0,2670,0,0.0,0.0,0,43726,0,28005,0
27,2022-03-15,1908,0,0.0,3790,0,0.0,804,0,0.0,9046,0,0.0,4769,0,0.0,1767,0,0.0,59,0,0.0,2395,0,0.0,1068,0,0.0,2675,0,0.0,0.0,0,43726,0,28281,0
28,2022-03-16,1956,0,0.0,3866,0,0.0,807,0,0.0,9074,0,0.0,4811,0,0.0,1788,0,0.0,64,0,0.0,2405,0,0.0,1073,0,0.0,2677,0,0.0,0.0,0,43726,0,28521,0
29,2022-03-17,2006,0,0.0,3947,0,0.0,806,0,0.0,9091,0,0.0,4854,0,0.0,1803,0,0.0,71,0,0.0,2420,0,0.0,1086,0,0.0,2684,0,0.0,0.0,0,43726,0,28768,0
30,2022-03-18,2051,0,0.0,4020,0,0.0,806,0,0.0,9105,0,0.0,4892,0,0.0,1820,0,0.0,75,0,0.0,2436,0,0.0,1102,0,0.0,2685,0,0.0,0.0,0,43726,0,28992,0
31,2022-03-19,2101,0,0.0,4093,0,0.0,812,0,0.0,9115,0,0.0,4924,0,0.0,1829,0,0.0,79,0,0.0,2456,0,0.0,1118,0,0.0,2688,0,0.0,0.0,0,43726,0,29215,0
