Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,28,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,90,0,0.0,67,0,0.0,0,0,0.0,0,0,0.0,23,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,180,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,230,0,0.0,243,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,0,0,0.0,30,0,0.0,0.0,0,5586,0,572,0
3,2022-02-19,0,0,0.0,53,0,0.0,47,0,0.0,563,0,0.0,468,0,0.0,38,0,0.0,0,0,0.0,234,0,0.0,36,0,0.0,145,0,0.0,0.0,0,12691,0,1584,0
4,2022-02-20,2,0,0.0,189,0,0.0,122,0,0.0,1072,0,0.0,1081,0,0.0,115,0,0.0,0,0,0.0,514,0,0.0,100,0,0.0,385,0,0.0,0.0,0,19482,0,3580,0
5,2022-02-21,9,0,0.0,385,0,0.0,228,0,0.0,1954,0,0.0,1566,0,0.0,225,0,0.0,0,0,0.0,758,0,0.0,187,0,0.0,686,0,0.0,0.0,0,27403,0,5998,0
6,2022-02-22,26,0,0.0,614,0,0.0,351,0,0.0,3177,0,0.0,2252,0,0.0,357,0,0.0,0,0,0.0,1204,0,0.0,334,0,0.0,966,0,0.0,0.0,0,34082,0,9281,0
7,2022-02-23,70,0,0.0,917,0,0.0,471,0,0.0,4542,0,0.0,2977,0,0.0,586,0,0.0,0,0,0.0,1564,0,0.0,494,0,0.0,1382,0,0.0,0.0,0,39535,0,13003,0
8,2022-02-24,158,0,0.0,1198,0,0.0,543,0,0.0,5634,0,0.0,3518,0,0.0,812,0,0.0,0,0,0.0,1872,0,0.0,606,0,0.0,1638,0,0.0,0.0,0,40535,0,15979,0
9,2022-02-25,279,0,0.0,1425,0,0.0,602,0,0.0,6325,0,0.0,3807,0,0.0,1003,0,0.0,0,0,0.0,2006,0,0.0,688,0,0.0,1895,0,0.0,0.0,0,41430,0,18030,0
