Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,29,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,77,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,177,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,244,0,0.0,242,0,0.0,0,0,0.0,0,0,0.0,54,0,0.0,1,0,0.0,25,0,0.0,0.0,0,5586,0,566,0
3,2022-02-19,0,0,0.0,48,0,0.0,44,0,0.0,620,0,0.0,473,0,0.0,49,0,0.0,0,0,0.0,200,0,0.0,34,0,0.0,133,0,0.0,0.0,0,12691,0,1601,0
4,2022-02-20,2,0,0.0,165,0,0.0,118,0,0.0,1109,0,0.0,1087,0,0.0,126,0,0.0,0,0,0.0,525,0,0.0,91,0,0.0,388,0,0.0,0.0,0,19482,0,3611,0
5,2022-02-21,6,0,0.0,379,0,0.0,236,0,0.0,1945,0,0.0,1556,0,0.0,225,0,0.0,0,0,0.0,751,0,0.0,168,0,0.0,665,0,0.0,0.0,0,27403,0,5931,0
6,2022-02-22,20,0,0.0,637,0,0.0,355,0,0.0,3172,0,0.0,2240,0,0.0,366,0,0.0,0,0,0.0,1197,0,0.0,313,0,0.0,945,0,0.0,0.0,0,34082,0,9245,0
7,2022-02-23,55,0,0.0,938,0,0.0,490,0,0.0,4498,0,0.0,2971,0,0.0,592,0,0.0,0,0,0.0,1546,0,0.0,459,0,0.0,1369,0,0.0,0.0,0,39535,0,12918,0
8,2022-02-24,137,0,0.0,1208,0,0.0,560,0,0.0,5582,0,0.0,3494,0,0.0,835,0,0.0,0,0,0.0,1852,0,0.0,587,0,0.0,1637,0,0.0,0.0,0,40535,0,15892,0
9,2022-02-25,252,0,0.0,1446,0,0.0,611,0,0.0,6321,0,0.0,3746,0,0.0,1046,0,0.0,0,0,0.0,2003,0,0.0,676,0,0.0,1842,0,0.0,0.0,0,41430,0,17943,0
