Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,30,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,88,0,0.0,70,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,170,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,250,0,0.0,248,0,0.0,0,0,0.0,0,0,0.0,59,0,0.0,1,0,0.0,23,0,0.0,0.0,0,5586,0,581,0
3,2022-02-19,0,0,0.0,43,0,0.0,58,0,0.0,643,0,0.0,474,0,0.0,43,0,0.0,0,0,0.0,224,0,0.0,45,0,0.0,127,0,0.0,0.0,0,12691,0,1657,0
4,2022-02-20,1,0,0.0,174,0,0.0,145,0,0.0,1073,0,0.0,1083,0,0.0,112,0,0.0,0,0,0.0,509,0,0.0,126,0,0.0,383,0,0.0,0.0,0,19482,0,3606,0
5,2022-02-21,9,0,0.0,368,0,0.0,250,0,0.0,1896,0,0.0,1557,0,0.0,223,0,0.0,0,0,0.0,737,0,0.0,214,0,0.0,657,0,0.0,0.0,0,27403,0,5911,0
6,2022-02-22,34,0,0.0,620,0,0.0,376,0,0.0,3048,0,0.0,2223,0,0.0,357,0,0.0,0,0,0.0,1173,0,0.0,351,0,0.0,946,0,0.0,0.0,0,34082,0,9128,0
7,2022-02-23,84,0,0.0,907,0,0.0,507,0,0.0,4441,0,0.0,2944,0,0.0,615,0,0.0,0,0,0.0,1511,0,0.0,491,0,0.0,1386,0,0.0,0.0,0,39535,0,12886,0
8,2022-02-24,161,0,0.0,1155,0,0.0,580,0,0.0,5549,0,0.0,3481,0,0.0,876,0,0.0,0,0,0.0,1807,0,0.0,591,0,0.0,1654,0,0.0,0.0,0,40535,0,15854,0
9,2022-02-25,273,0,0.0,1359,0,0.0,633,0,0.0,6266,0,0.0,3760,0,0.0,1070,0,0.0,0,0,0.0,1932,0,0.0,654,0,0.0,1894,0,0.0,0.0,0,41430,0,17841,0
