Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,88,0,0.0,67,0,0.0,0,0,0.0,0,0,0.0,19,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,174,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,264,0,0.0,255,0,0.0,0,0,0.0,0,0,0.0,58,0,0.0,0,0,0.0,28,0,0.0,0.0,0,5586,0,605,0
3,2022-02-19,0,0,0.0,54,0,0.0,56,0,0.0,627,0,0.0,466,0,0.0,41,0,0.0,0,0,0.0,231,0,0.0,37,0,0.0,127,0,0.0,0.0,0,12691,0,1639,0
4,2022-02-20,2,0,0.0,193,0,0.0,139,0,0.0,1116,0,0.0,1061,0,0.0,120,0,0.0,0,0,0.0,525,0,0.0,89,0,0.0,392,0,0.0,0.0,0,19482,0,3637,0
5,2022-02-21,3,0,0.0,401,0,0.0,241,0,0.0,1970,0,0.0,1545,0,0.0,242,0,0.0,0,0,0.0,772,0,0.0,177,0,0.0,689,0,0.0,0.0,0,27403,0,6040,0
6,2022-02-22,21,0,0.0,647,0,0.0,352,0,0.0,3147,0,0.0,2197,0,0.0,377,0,0.0,0,0,0.0,1198,0,0.0,326,0,0.0,961,0,0.0,0.0,0,34082,0,9226,0
7,2022-02-23,75,0,0.0,957,0,0.0,471,0,0.0,4522,0,0.0,2930,0,0.0,641,0,0.0,0,0,0.0,1572,0,0.0,458,0,0.0,1384,0,0.0,0.0,0,39535,0,13010,0
8,2022-02-24,162,0,0.0,1193,0,0.0,552,0,0.0,5592,0,0.0,3443,0,0.0,919,0,0.0,0,0,0.0,1860,0,0.0,575,0,0.0,1663,0,0.0,0.0,0,40535,0,15959,0
9,2022-02-25,273,0,0.0,1457,0,0.0,620,0,0.0,6318,0,0.0,3702,0,0.0,1105,0,0.0,0,0,0.0,2004,0,0.0,640,0,0.0,1901,0,0.0,0.0,0,41430,0,18020,0
10,2022-02-26,400,0,0.0,1700,0,0.0,677,0,0.0,6837,0,0.0,3838,0,0.0,1195,0,0.0,0,0,0.0,2089,0,0.0,698,0,0.0,2013,0,0.0,0.0,0,42234,0,19447,0
11,2022-02-27,546,0,0.0,1894,0,0.0,701,0,0.0,7263,0,0.0,3967,0,0.0,1260,0,0.0,0,0,0.0,2149,0,0.0,746,0,0.0,2145,0,0.0,0.0,0,42959,0,20671,0
12,2022-02-28,693,0,0.0,2087,0,0.0,726,0,0.0,7685,0,0.0,4072,0,0.0,1329,0,0.0,0,0,0.0,2212,0,0.0,784,0,0.0,2240,0,0.0,0.0,0,43615,0,21828,0
13,2022-03-01,821,0,0.0,2266,0,0.0,743,0,0.0,8007,0,0.0,4143,0,0.0,1381,0,0.0,0,0,0.0,2263,0,0.0,820,0,0.0,2323,0,0.0,0.0,0,43648,0,22767,0
14,2022-03-02,952,0,0.0,2422,0,0.0,757,0,0.0,8186,0,0.0,4234,0,0.0,1453,0,0.0,1,0,0.0,2304,0,0.0,851,0,0.0,2385,0,0.0,0.0,0,43676,0,23545,0
