Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,180,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,282,0,0.0,245,0,0.0,0,0,0.0,0,0,0.0,65,0,0.0,0,0,0.0,24,0,0.0,0.0,0,5586,0,616,0
3,2022-02-19,0,0,0.0,47,0,0.0,59,0,0.0,642,0,0.0,476,0,0.0,55,0,0.0,0,0,0.0,227,0,0.0,29,0,0.0,124,0,0.0,0.0,0,12691,0,1659,0
4,2022-02-20,3,0,0.0,179,0,0.0,138,0,0.0,1108,0,0.0,1050,0,0.0,136,0,0.0,0,0,0.0,531,0,0.0,101,0,0.0,387,0,0.0,0.0,0,19482,0,3633,0
5,2022-02-21,8,0,0.0,372,0,0.0,238,0,0.0,1930,0,0.0,1519,0,0.0,249,0,0.0,0,0,0.0,762,0,0.0,195,0,0.0,681,0,0.0,0.0,0,27403,0,5954,0
6,2022-02-22,24,0,0.0,639,0,0.0,357,0,0.0,3150,0,0.0,2161,0,0.0,374,0,0.0,0,0,0.0,1189,0,0.0,324,0,0.0,952,0,0.0,0.0,0,34082,0,9170,0
7,2022-02-23,76,0,0.0,934,0,0.0,497,0,0.0,4551,0,0.0,2888,0,0.0,622,0,0.0,0,0,0.0,1517,0,0.0,470,0,0.0,1392,0,0.0,0.0,0,39535,0,12947,0
8,2022-02-24,168,0,0.0,1212,0,0.0,574,0,0.0,5639,0,0.0,3446,0,0.0,844,0,0.0,0,0,0.0,1791,0,0.0,588,0,0.0,1669,0,0.0,0.0,0,40535,0,15931,0
9,2022-02-25,281,0,0.0,1439,0,0.0,626,0,0.0,6345,0,0.0,3710,0,0.0,1031,0,0.0,0,0,0.0,1946,0,0.0,656,0,0.0,1888,0,0.0,0.0,0,41430,0,17922,0
10,2022-02-26,400,0,0.0,1672,0,0.0,671,0,0.0,6877,0,0.0,3869,0,0.0,1113,0,0.0,0,0,0.0,2029,0,0.0,723,0,0.0,2034,0,0.0,0.0,0,42234,0,19388,0
11,2022-02-27,556,0,0.0,1887,0,0.0,715,0,0.0,7326,0,0.0,4004,0,0.0,1203,0,0.0,0,0,0.0,2088,0,0.0,767,0,0.0,2154,0,0.0,0.0,0,42959,0,20700,0
12,2022-02-28,691,0,0.0,2074,0,0.0,740,0,0.0,7706,0,0.0,4103,0,0.0,1259,0,0.0,1,0,0.0,2136,0,0.0,801,0,0.0,2263,0,0.0,0.0,0,43615,0,21774,0
13,2022-03-01,842,0,0.0,2249,0,0.0,757,0,0.0,8033,0,0.0,4173,0,0.0,1326,0,0.0,1,0,0.0,2188,0,0.0,841,0,0.0,2352,0,0.0,0.0,0,43648,0,22762,0
14,2022-03-02,978,0,0.0,2440,0,0.0,767,0,0.0,8225,0,0.0,4251,0,0.0,1381,0,0.0,2,0,0.0,2224,0,0.0,869,0,0.0,2415,0,0.0,0.0,0,43676,0,23552,0
15,2022-03-03,1107,0,0.0,2572,0,0.0,777,0,0.0,8385,0,0.0,4307,0,0.0,1421,0,0.0,3,0,0.0,2247,0,0.0,891,0,0.0,2466,0,0.0,0.0,0,43703,0,24176,0
16,2022-03-04,1202,0,0.0,2702,0,0.0,783,0,0.0,8522,0,0.0,4362,0,0.0,1459,0,0.0,5,0,0.0,2261,0,0.0,914,0,0.0,2498,0,0.0,0.0,0,43726,0,24708,0
