Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,26,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,107,0,0.0,62,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,187,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,277,0,0.0,241,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,2,0,0.0,28,0,0.0,0.0,0,5586,0,631,0
3,2022-02-19,0,0,0.0,55,0,0.0,44,0,0.0,643,0,0.0,432,0,0.0,46,0,0.0,0,0,0.0,260,0,0.0,38,0,0.0,135,0,0.0,0.0,0,12691,0,1653,0
4,2022-02-20,2,0,0.0,189,0,0.0,130,0,0.0,1122,0,0.0,1065,0,0.0,121,0,0.0,0,0,0.0,535,0,0.0,100,0,0.0,382,0,0.0,0.0,0,19482,0,3646,0
5,2022-02-21,8,0,0.0,403,0,0.0,247,0,0.0,1971,0,0.0,1554,0,0.0,239,0,0.0,0,0,0.0,768,0,0.0,177,0,0.0,654,0,0.0,0.0,0,27403,0,6021,0
6,2022-02-22,25,0,0.0,634,0,0.0,355,0,0.0,3182,0,0.0,2216,0,0.0,373,0,0.0,0,0,0.0,1185,0,0.0,300,0,0.0,963,0,0.0,0.0,0,34082,0,9233,0
7,2022-02-23,70,0,0.0,925,0,0.0,468,0,0.0,4506,0,0.0,2999,0,0.0,632,0,0.0,0,0,0.0,1504,0,0.0,440,0,0.0,1427,0,0.0,0.0,0,39535,0,12971,0
8,2022-02-24,155,0,0.0,1175,0,0.0,534,0,0.0,5641,0,0.0,3530,0,0.0,896,0,0.0,0,0,0.0,1798,0,0.0,549,0,0.0,1691,0,0.0,0.0,0,40535,0,15969,0
9,2022-02-25,282,0,0.0,1442,0,0.0,605,0,0.0,6341,0,0.0,3796,0,0.0,1096,0,0.0,0,0,0.0,1938,0,0.0,630,0,0.0,1906,0,0.0,0.0,0,41430,0,18036,0
10,2022-02-26,428,0,0.0,1647,0,0.0,657,0,0.0,6863,0,0.0,3939,0,0.0,1192,0,0.0,0,0,0.0,2017,0,0.0,685,0,0.0,2052,0,0.0,0.0,0,42234,0,19480,0
11,2022-02-27,597,0,0.0,1848,0,0.0,694,0,0.0,7316,0,0.0,4061,0,0.0,1276,0,0.0,0,0,0.0,2082,0,0.0,726,0,0.0,2175,0,0.0,0.0,0,42959,0,20775,0
12,2022-02-28,738,0,0.0,2056,0,0.0,715,0,0.0,7717,0,0.0,4153,0,0.0,1348,0,0.0,0,0,0.0,2135,0,0.0,776,0,0.0,2275,0,0.0,0.0,0,43615,0,21913,0
13,2022-03-01,875,0,0.0,2237,0,0.0,741,0,0.0,8039,0,0.0,4252,0,0.0,1403,0,0.0,0,0,0.0,2193,0,0.0,799,0,0.0,2341,0,0.0,0.0,0,43648,0,22880,0
14,2022-03-02,995,0,0.0,2423,0,0.0,755,0,0.0,8247,0,0.0,4342,0,0.0,1453,0,0.0,0,0,0.0,2244,0,0.0,820,0,0.0,2405,0,0.0,0.0,0,43676,0,23684,0
15,2022-03-03,1115,0,0.0,2576,0,0.0,765,0,0.0,8388,0,0.0,4401,0,0.0,1492,0,0.0,0,0,0.0,2274,0,0.0,847,0,0.0,2458,0,0.0,0.0,0,43703,0,24316,0
16,2022-03-04,1215,0,0.0,2701,0,0.0,771,0,0.0,8514,0,0.0,4449,0,0.0,1525,0,0.0,0,0,0.0,2293,0,0.0,871,0,0.0,2485,0,0.0,0.0,0,43726,0,24824,0
17,2022-03-05,1308,0,0.0,2833,0,0.0,775,0,0.0,8627,0,0.0,4479,0,0.0,1543,0,0.0,5,0,0.0,2311,0,0.0,885,0,0.0,2510,0,0.0,0.0,0,43726,0,25276,0
18,2022-03-06,1399,0,0.0,2958,0,0.0,779,0,0.0,8710,0,0.0,4524,0,0.0,1574,0,0.0,10,0,0.0,2324,0,0.0,901,0,0.0,2542,0,0.0,0.0,0,43726,0,25721,0
19,2022-03-07,1486,0,0.0,3076,0,0.0,783,0,0.0,8790,0,0.0,4559,0,0.0,1587,0,0.0,15,0,0.0,2340,0,0.0,915,0,0.0,2568,0,0.0,0.0,0,43726,0,26119,0
20,2022-03-08,1560,0,0.0,3165,0,0.0,784,0,0.0,8871,0,0.0,4590,0,0.0,1606,0,0.0,18,0,0.0,2354,0,0.0,932,0,0.0,2586,0,0.0,0.0,0,43726,0,26466,0
21,2022-03-09,1632,0,0.0,3244,0,0.0,784,0,0.0,8919,0,0.0,4627,0,0.0,1623,0,0.0,20,0,0.0,2364,0,0.0,948,0,0.0,2597,0,0.0,0.0,0,43726,0,26758,0
22,2022-03-10,1705,0,0.0,3333,0,0.0,785,0,0.0,8962,0,0.0,4672,0,0.0,1645,0,0.0,23,0,0.0,2375,0,0.0,960,0,0.0,2608,0,0.0,0.0,0,43726,0,27068,0
23,2022-03-11,1771,0,0.0,3419,0,0.0,785,0,0.0,9005,0,0.0,4703,0,0.0,1656,0,0.0,33,0,0.0,2392,0,0.0,975,0,0.0,2620,0,0.0,0.0,0,43726,0,27359,0
24,2022-03-12,1831,0,0.0,3541,0,0.0,788,0,0.0,9050,0,0.0,4742,0,0.0,1676,0,0.0,41,0,0.0,2400,0,0.0,981,0,0.0,2624,0,0.0,0.0,0,43726,0,27674,0
