Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,30,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,82,0,0.0,78,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,175,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,282,0,0.0,275,0,0.0,0,0,0.0,0,0,0.0,65,0,0.0,0,0,0.0,22,0,0.0,0.0,0,5586,0,644,0
3,2022-02-19,0,0,0.0,50,0,0.0,52,0,0.0,648,0,0.0,504,0,0.0,54,0,0.0,0,0,0.0,224,0,0.0,44,0,0.0,123,0,0.0,0.0,0,12691,0,1699,0
4,2022-02-20,2,0,0.0,169,0,0.0,154,0,0.0,1128,0,0.0,1112,0,0.0,142,0,0.0,0,0,0.0,525,0,0.0,109,0,0.0,402,0,0.0,0.0,0,19482,0,3743,0
5,2022-02-21,9,0,0.0,374,0,0.0,258,0,0.0,1915,0,0.0,1599,0,0.0,259,0,0.0,0,0,0.0,755,0,0.0,206,0,0.0,668,0,0.0,0.0,0,27403,0,6043,0
6,2022-02-22,28,0,0.0,614,0,0.0,375,0,0.0,3074,0,0.0,2251,0,0.0,403,0,0.0,0,0,0.0,1182,0,0.0,344,0,0.0,951,0,0.0,0.0,0,34082,0,9222,0
7,2022-02-23,89,0,0.0,925,0,0.0,508,0,0.0,4429,0,0.0,2980,0,0.0,663,0,0.0,0,0,0.0,1536,0,0.0,488,0,0.0,1410,0,0.0,0.0,0,39535,0,13028,0
8,2022-02-24,169,0,0.0,1188,0,0.0,568,0,0.0,5510,0,0.0,3530,0,0.0,892,0,0.0,0,0,0.0,1819,0,0.0,603,0,0.0,1678,0,0.0,0.0,0,40535,0,15957,0
9,2022-02-25,283,0,0.0,1440,0,0.0,635,0,0.0,6216,0,0.0,3800,0,0.0,1101,0,0.0,0,0,0.0,1967,0,0.0,673,0,0.0,1903,0,0.0,0.0,0,41430,0,18018,0
10,2022-02-26,420,0,0.0,1677,0,0.0,684,0,0.0,6758,0,0.0,3970,0,0.0,1165,0,0.0,0,0,0.0,2029,0,0.0,719,0,0.0,2055,0,0.0,0.0,0,42234,0,19477,0
11,2022-02-27,570,0,0.0,1920,0,0.0,716,0,0.0,7205,0,0.0,4086,0,0.0,1240,0,0.0,0,0,0.0,2084,0,0.0,763,0,0.0,2192,0,0.0,0.0,0,42959,0,20776,0
12,2022-02-28,708,0,0.0,2110,0,0.0,738,0,0.0,7594,0,0.0,4192,0,0.0,1319,0,0.0,0,0,0.0,2138,0,0.0,808,0,0.0,2296,0,0.0,0.0,0,43615,0,21903,0
13,2022-03-01,833,0,0.0,2319,0,0.0,758,0,0.0,7904,0,0.0,4270,0,0.0,1368,0,0.0,0,0,0.0,2181,0,0.0,843,0,0.0,2371,0,0.0,0.0,0,43648,0,22847,0
