Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,29,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,94,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,179,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,254,0,0.0,245,0,0.0,0,0,0.0,0,0,0.0,56,0,0.0,0,0,0.0,23,0,0.0,0.0,0,5586,0,578,0
3,2022-02-19,0,0,0.0,46,0,0.0,62,0,0.0,602,0,0.0,441,0,0.0,53,0,0.0,0,0,0.0,224,0,0.0,42,0,0.0,136,0,0.0,0.0,0,12691,0,1606,0
4,2022-02-20,2,0,0.0,153,0,0.0,136,0,0.0,1103,0,0.0,1070,0,0.0,124,0,0.0,0,0,0.0,518,0,0.0,97,0,0.0,408,0,0.0,0.0,0,19482,0,3611,0
5,2022-02-21,6,0,0.0,371,0,0.0,238,0,0.0,1930,0,0.0,1540,0,0.0,242,0,0.0,0,0,0.0,757,0,0.0,184,0,0.0,714,0,0.0,0.0,0,27403,0,5982,0
6,2022-02-22,22,0,0.0,652,0,0.0,353,0,0.0,3071,0,0.0,2240,0,0.0,368,0,0.0,0,0,0.0,1193,0,0.0,337,0,0.0,983,0,0.0,0.0,0,34082,0,9219,0
7,2022-02-23,66,0,0.0,943,0,0.0,483,0,0.0,4461,0,0.0,2968,0,0.0,622,0,0.0,0,0,0.0,1523,0,0.0,486,0,0.0,1389,0,0.0,0.0,0,39535,0,12941,0
8,2022-02-24,166,0,0.0,1208,0,0.0,558,0,0.0,5580,0,0.0,3531,0,0.0,849,0,0.0,0,0,0.0,1840,0,0.0,601,0,0.0,1641,0,0.0,0.0,0,40535,0,15974,0
9,2022-02-25,303,0,0.0,1451,0,0.0,609,0,0.0,6294,0,0.0,3817,0,0.0,1062,0,0.0,0,0,0.0,1995,0,0.0,668,0,0.0,1868,0,0.0,0.0,0,41430,0,18067,0
10,2022-02-26,437,0,0.0,1680,0,0.0,657,0,0.0,6826,0,0.0,3968,0,0.0,1152,0,0.0,0,0,0.0,2079,0,0.0,745,0,0.0,2008,0,0.0,0.0,0,42234,0,19552,0
11,2022-02-27,586,0,0.0,1883,0,0.0,682,0,0.0,7237,0,0.0,4104,0,0.0,1234,0,0.0,0,0,0.0,2125,0,0.0,788,0,0.0,2147,0,0.0,0.0,0,42959,0,20786,0
12,2022-02-28,734,0,0.0,2069,0,0.0,713,0,0.0,7627,0,0.0,4198,0,0.0,1303,0,0.0,0,0,0.0,2174,0,0.0,822,0,0.0,2246,0,0.0,0.0,0,43615,0,21886,0
13,2022-03-01,866,0,0.0,2280,0,0.0,737,0,0.0,7949,0,0.0,4270,0,0.0,1366,0,0.0,0,0,0.0,2230,0,0.0,865,0,0.0,2335,0,0.0,0.0,0,43648,0,22898,0
14,2022-03-02,988,0,0.0,2461,0,0.0,750,0,0.0,8165,0,0.0,4346,0,0.0,1419,0,0.0,0,0,0.0,2265,0,0.0,897,0,0.0,2390,0,0.0,0.0,0,43676,0,23681,0
15,2022-03-03,1124,0,0.0,2612,0,0.0,757,0,0.0,8321,0,0.0,4397,0,0.0,1452,0,0.0,1,0,0.0,2286,0,0.0,929,0,0.0,2442,0,0.0,0.0,0,43703,0,24321,0
16,2022-03-04,1220,0,0.0,2737,0,0.0,765,0,0.0,8466,0,0.0,4446,0,0.0,1478,0,0.0,2,0,0.0,2296,0,0.0,949,0,0.0,2476,0,0.0,0.0,0,43726,0,24835,0
17,2022-03-05,1326,0,0.0,2871,0,0.0,768,0,0.0,8594,0,0.0,4491,0,0.0,1502,0,0.0,2,0,0.0,2315,0,0.0,971,0,0.0,2500,0,0.0,0.0,0,43726,0,25340,0
18,2022-03-06,1413,0,0.0,2978,0,0.0,770,0,0.0,8673,0,0.0,4546,0,0.0,1533,0,0.0,8,0,0.0,2325,0,0.0,985,0,0.0,2533,0,0.0,0.0,0,43726,0,25764,0
19,2022-03-07,1478,0,0.0,3085,0,0.0,773,0,0.0,8739,0,0.0,4586,0,0.0,1561,0,0.0,10,0,0.0,2333,0,0.0,991,0,0.0,2548,0,0.0,0.0,0,43726,0,26104,0
20,2022-03-08,1556,0,0.0,3188,0,0.0,775,0,0.0,8804,0,0.0,4619,0,0.0,1585,0,0.0,13,0,0.0,2341,0,0.0,1003,0,0.0,2575,0,0.0,0.0,0,43726,0,26459,0
21,2022-03-09,1629,0,0.0,3285,0,0.0,778,0,0.0,8846,0,0.0,4658,0,0.0,1605,0,0.0,17,0,0.0,2355,0,0.0,1019,0,0.0,2611,0,0.0,0.0,0,43726,0,26803,0
22,2022-03-10,1705,0,0.0,3369,0,0.0,786,0,0.0,8887,0,0.0,4693,0,0.0,1625,0,0.0,21,0,0.0,2365,0,0.0,1037,0,0.0,2620,0,0.0,0.0,0,43726,0,27108,0
23,2022-03-11,1773,0,0.0,3457,0,0.0,787,0,0.0,8931,0,0.0,4745,0,0.0,1635,0,0.0,27,0,0.0,2378,0,0.0,1047,0,0.0,2639,0,0.0,0.0,0,43726,0,27419,0
24,2022-03-12,1838,0,0.0,3540,0,0.0,789,0,0.0,8966,0,0.0,4782,0,0.0,1652,0,0.0,30,0,0.0,2393,0,0.0,1059,0,0.0,2644,0,0.0,0.0,0,43726,0,27693,0
25,2022-03-13,1892,0,0.0,3647,0,0.0,791,0,0.0,9013,0,0.0,4813,0,0.0,1664,0,0.0,35,0,0.0,2403,0,0.0,1068,0,0.0,2646,0,0.0,0.0,0,43726,0,27972,0
26,2022-03-14,1937,0,0.0,3721,0,0.0,792,0,0.0,9026,0,0.0,4851,0,0.0,1677,0,0.0,45,0,0.0,2413,0,0.0,1088,0,0.0,2653,0,0.0,0.0,0,43726,0,28203,0
27,2022-03-15,1985,0,0.0,3797,0,0.0,794,0,0.0,9049,0,0.0,4887,0,0.0,1688,0,0.0,52,0,0.0,2430,0,0.0,1098,0,0.0,2658,0,0.0,0.0,0,43726,0,28438,0
28,2022-03-16,2040,0,0.0,3875,0,0.0,797,0,0.0,9077,0,0.0,4916,0,0.0,1701,0,0.0,58,0,0.0,2444,0,0.0,1112,0,0.0,2660,0,0.0,0.0,0,43726,0,28680,0
29,2022-03-17,2101,0,0.0,3952,0,0.0,797,0,0.0,9092,0,0.0,4968,0,0.0,1709,0,0.0,67,0,0.0,2459,0,0.0,1124,0,0.0,2668,0,0.0,0.0,0,43726,0,28937,0
30,2022-03-18,2148,0,0.0,4027,0,0.0,801,0,0.0,9109,0,0.0,5017,0,0.0,1725,0,0.0,68,0,0.0,2477,0,0.0,1131,0,0.0,2676,0,0.0,0.0,0,43726,0,29179,0
31,2022-03-19,2195,0,0.0,4110,0,0.0,802,0,0.0,9139,0,0.0,5052,0,0.0,1737,0,0.0,74,0,0.0,2485,0,0.0,1145,0,0.0,2684,0,0.0,0.0,0,43726,0,29423,0
32,2022-03-20,2229,0,0.0,4174,0,0.0,801,0,0.0,9154,0,0.0,5085,0,0.0,1746,0,0.0,82,0,0.0,2499,0,0.0,1152,0,0.0,2682,0,0.0,0.0,0,43726,0,29604,0
33,2022-03-21,2268,0,0.0,4233,0,0.0,800,0,0.0,9167,0,0.0,5124,0,0.0,1752,0,0.0,89,0,0.0,2515,0,0.0,1160,0,0.0,2692,0,0.0,0.0,0,43726,0,29800,0
34,2022-03-22,2319,0,0.0,4295,0,0.0,802,0,0.0,9187,0,0.0,5158,0,0.0,1766,0,0.0,95,0,0.0,2528,0,0.0,1168,0,0.0,2689,0,0.0,0.0,0,43726,0,30007,0
35,2022-03-23,2371,0,0.0,4369,0,0.0,802,0,0.0,9196,0,0.0,5194,0,0.0,1781,0,0.0,103,0,0.0,2538,0,0.0,1173,0,0.0,2689,0,0.0,0.0,0,43726,0,30216,0
36,2022-03-24,2422,0,0.0,4430,0,0.0,802,0,0.0,9207,0,0.0,5239,0,0.0,1787,0,0.0,109,0,0.0,2554,0,0.0,1184,0,0.0,2690,0,0.0,0.0,0,43726,0,30424,0
37,2022-03-25,2461,0,0.0,4496,0,0.0,803,0,0.0,9220,0,0.0,5275,0,0.0,1796,0,0.0,118,0,0.0,2565,0,0.0,1192,0,0.0,2689,0,0.0,0.0,0,43726,0,30615,0
38,2022-03-26,2507,0,0.0,4554,0,0.0,803,0,0.0,9234,0,0.0,5316,0,0.0,1803,0,0.0,123,0,0.0,2575,0,0.0,1200,0,0.0,2689,0,0.0,0.0,0,43726,0,30804,0
39,2022-03-27,2550,0,0.0,4620,0,0.0,802,0,0.0,9239,0,0.0,5356,0,0.0,1810,0,0.0,131,0,0.0,2584,0,0.0,1205,0,0.0,2691,0,0.0,0.0,0,43726,0,30988,0
40,2022-03-28,2592,0,0.0,4683,0,0.0,802,0,0.0,9249,0,0.0,5395,0,0.0,1820,0,0.0,134,0,0.0,2591,0,0.0,1211,0,0.0,2693,0,0.0,0.0,0,43726,0,31170,0
