Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,23,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,27,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,99,0,0.0,71,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,187,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,267,0,0.0,249,0,0.0,0,0,0.0,0,0,0.0,71,0,0.0,1,0,0.0,22,0,0.0,0.0,0,5586,0,610,0
3,2022-02-19,0,0,0.0,53,0,0.0,56,0,0.0,632,0,0.0,458,0,0.0,36,0,0.0,0,0,0.0,228,0,0.0,39,0,0.0,131,0,0.0,0.0,0,12691,0,1633,0
4,2022-02-20,2,0,0.0,185,0,0.0,126,0,0.0,1109,0,0.0,1057,0,0.0,91,0,0.0,0,0,0.0,505,0,0.0,95,0,0.0,376,0,0.0,0.0,0,19482,0,3546,0
5,2022-02-21,5,0,0.0,395,0,0.0,236,0,0.0,1973,0,0.0,1537,0,0.0,202,0,0.0,0,0,0.0,736,0,0.0,172,0,0.0,666,0,0.0,0.0,0,27403,0,5922,0
6,2022-02-22,30,0,0.0,637,0,0.0,368,0,0.0,3131,0,0.0,2199,0,0.0,373,0,0.0,0,0,0.0,1161,0,0.0,308,0,0.0,972,0,0.0,0.0,0,34082,0,9179,0
7,2022-02-23,64,0,0.0,947,0,0.0,512,0,0.0,4500,0,0.0,2943,0,0.0,597,0,0.0,0,0,0.0,1535,0,0.0,481,0,0.0,1382,0,0.0,0.0,0,39535,0,12961,0
8,2022-02-24,136,0,0.0,1236,0,0.0,576,0,0.0,5591,0,0.0,3507,0,0.0,836,0,0.0,0,0,0.0,1822,0,0.0,588,0,0.0,1629,0,0.0,0.0,0,40535,0,15921,0
9,2022-02-25,248,0,0.0,1452,0,0.0,633,0,0.0,6286,0,0.0,3779,0,0.0,1025,0,0.0,0,0,0.0,1967,0,0.0,660,0,0.0,1869,0,0.0,0.0,0,41430,0,17919,0
10,2022-02-26,372,0,0.0,1662,0,0.0,666,0,0.0,6827,0,0.0,3933,0,0.0,1119,0,0.0,0,0,0.0,2059,0,0.0,711,0,0.0,2049,0,0.0,0.0,0,42234,0,19398,0
11,2022-02-27,523,0,0.0,1888,0,0.0,702,0,0.0,7266,0,0.0,4047,0,0.0,1203,0,0.0,0,0,0.0,2107,0,0.0,763,0,0.0,2174,0,0.0,0.0,0,42959,0,20673,0
12,2022-02-28,680,0,0.0,2082,0,0.0,727,0,0.0,7666,0,0.0,4155,0,0.0,1272,0,0.0,1,0,0.0,2160,0,0.0,811,0,0.0,2265,0,0.0,0.0,0,43615,0,21819,0
13,2022-03-01,827,0,0.0,2272,0,0.0,748,0,0.0,8014,0,0.0,4238,0,0.0,1326,0,0.0,1,0,0.0,2216,0,0.0,841,0,0.0,2355,0,0.0,0.0,0,43648,0,22838,0
14,2022-03-02,974,0,0.0,2443,0,0.0,764,0,0.0,8183,0,0.0,4314,0,0.0,1377,0,0.0,2,0,0.0,2255,0,0.0,874,0,0.0,2421,0,0.0,0.0,0,43676,0,23607,0
15,2022-03-03,1093,0,0.0,2595,0,0.0,774,0,0.0,8321,0,0.0,4365,0,0.0,1411,0,0.0,3,0,0.0,2279,0,0.0,897,0,0.0,2465,0,0.0,0.0,0,43703,0,24203,0
16,2022-03-04,1227,0,0.0,2736,0,0.0,780,0,0.0,8446,0,0.0,4404,0,0.0,1439,0,0.0,5,0,0.0,2300,0,0.0,919,0,0.0,2501,0,0.0,0.0,0,43726,0,24757,0
17,2022-03-05,1328,0,0.0,2863,0,0.0,784,0,0.0,8553,0,0.0,4455,0,0.0,1485,0,0.0,8,0,0.0,2314,0,0.0,945,0,0.0,2527,0,0.0,0.0,0,43726,0,25262,0
18,2022-03-06,1422,0,0.0,2969,0,0.0,790,0,0.0,8643,0,0.0,4495,0,0.0,1516,0,0.0,10,0,0.0,2332,0,0.0,965,0,0.0,2567,0,0.0,0.0,0,43726,0,25709,0
19,2022-03-07,1507,0,0.0,3064,0,0.0,794,0,0.0,8710,0,0.0,4538,0,0.0,1547,0,0.0,16,0,0.0,2347,0,0.0,975,0,0.0,2586,0,0.0,0.0,0,43726,0,26084,0
20,2022-03-08,1591,0,0.0,3162,0,0.0,795,0,0.0,8781,0,0.0,4572,0,0.0,1566,0,0.0,23,0,0.0,2359,0,0.0,991,0,0.0,2597,0,0.0,0.0,0,43726,0,26437,0
21,2022-03-09,1655,0,0.0,3259,0,0.0,797,0,0.0,8850,0,0.0,4618,0,0.0,1587,0,0.0,27,0,0.0,2374,0,0.0,1007,0,0.0,2612,0,0.0,0.0,0,43726,0,26786,0
22,2022-03-10,1727,0,0.0,3363,0,0.0,796,0,0.0,8905,0,0.0,4661,0,0.0,1605,0,0.0,30,0,0.0,2384,0,0.0,1017,0,0.0,2616,0,0.0,0.0,0,43726,0,27104,0
23,2022-03-11,1803,0,0.0,3452,0,0.0,799,0,0.0,8940,0,0.0,4701,0,0.0,1623,0,0.0,34,0,0.0,2404,0,0.0,1028,0,0.0,2630,0,0.0,0.0,0,43726,0,27414,0
24,2022-03-12,1870,0,0.0,3505,0,0.0,800,0,0.0,8966,0,0.0,4730,0,0.0,1639,0,0.0,37,0,0.0,2413,0,0.0,1034,0,0.0,2636,0,0.0,0.0,0,43726,0,27630,0
25,2022-03-13,1949,0,0.0,3591,0,0.0,801,0,0.0,9014,0,0.0,4764,0,0.0,1655,0,0.0,46,0,0.0,2434,0,0.0,1046,0,0.0,2640,0,0.0,0.0,0,43726,0,27940,0
26,2022-03-14,2015,0,0.0,3678,0,0.0,801,0,0.0,9048,0,0.0,4795,0,0.0,1670,0,0.0,54,0,0.0,2455,0,0.0,1059,0,0.0,2649,0,0.0,0.0,0,43726,0,28224,0
27,2022-03-15,2064,0,0.0,3760,0,0.0,800,0,0.0,9080,0,0.0,4850,0,0.0,1684,0,0.0,62,0,0.0,2473,0,0.0,1070,0,0.0,2658,0,0.0,0.0,0,43726,0,28501,0
28,2022-03-16,2111,0,0.0,3850,0,0.0,801,0,0.0,9101,0,0.0,4881,0,0.0,1699,0,0.0,68,0,0.0,2485,0,0.0,1076,0,0.0,2667,0,0.0,0.0,0,43726,0,28739,0
29,2022-03-17,2162,0,0.0,3935,0,0.0,804,0,0.0,9123,0,0.0,4911,0,0.0,1714,0,0.0,80,0,0.0,2504,0,0.0,1084,0,0.0,2672,0,0.0,0.0,0,43726,0,28989,0
30,2022-03-18,2210,0,0.0,4007,0,0.0,806,0,0.0,9147,0,0.0,4954,0,0.0,1730,0,0.0,86,0,0.0,2516,0,0.0,1093,0,0.0,2674,0,0.0,0.0,0,43726,0,29223,0
31,2022-03-19,2260,0,0.0,4074,0,0.0,806,0,0.0,9174,0,0.0,4996,0,0.0,1736,0,0.0,90,0,0.0,2521,0,0.0,1100,0,0.0,2674,0,0.0,0.0,0,43726,0,29431,0
32,2022-03-20,2316,0,0.0,4153,0,0.0,806,0,0.0,9192,0,0.0,5033,0,0.0,1748,0,0.0,103,0,0.0,2529,0,0.0,1110,0,0.0,2678,0,0.0,0.0,0,43726,0,29668,0
33,2022-03-21,2354,0,0.0,4224,0,0.0,803,0,0.0,9214,0,0.0,5086,0,0.0,1751,0,0.0,107,0,0.0,2538,0,0.0,1127,0,0.0,2687,0,0.0,0.0,0,43726,0,29891,0
34,2022-03-22,2392,0,0.0,4299,0,0.0,805,0,0.0,9225,0,0.0,5135,0,0.0,1757,0,0.0,112,0,0.0,2545,0,0.0,1137,0,0.0,2687,0,0.0,0.0,0,43726,0,30094,0
35,2022-03-23,2445,0,0.0,4362,0,0.0,808,0,0.0,9237,0,0.0,5165,0,0.0,1765,0,0.0,118,0,0.0,2561,0,0.0,1151,0,0.0,2692,0,0.0,0.0,0,43726,0,30304,0
36,2022-03-24,2498,0,0.0,4428,0,0.0,807,0,0.0,9256,0,0.0,5208,0,0.0,1773,0,0.0,120,0,0.0,2573,0,0.0,1165,0,0.0,2693,0,0.0,0.0,0,43726,0,30521,0
37,2022-03-25,2539,0,0.0,4480,0,0.0,810,0,0.0,9270,0,0.0,5243,0,0.0,1782,0,0.0,124,0,0.0,2588,0,0.0,1173,0,0.0,2694,0,0.0,0.0,0,43726,0,30703,0
