Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,22,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,27,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,97,0,0.0,68,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,177,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,254,0,0.0,253,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,1,0,0.0,23,0,0.0,0.0,0,5586,0,597,0
3,2022-02-19,0,0,0.0,51,0,0.0,49,0,0.0,621,0,0.0,466,0,0.0,48,0,0.0,0,0,0.0,225,0,0.0,44,0,0.0,121,0,0.0,0.0,0,12691,0,1625,0
4,2022-02-20,4,0,0.0,167,0,0.0,144,0,0.0,1117,0,0.0,1073,0,0.0,139,0,0.0,0,0,0.0,514,0,0.0,121,0,0.0,401,0,0.0,0.0,0,19482,0,3680,0
5,2022-02-21,11,0,0.0,394,0,0.0,253,0,0.0,1967,0,0.0,1543,0,0.0,249,0,0.0,0,0,0.0,741,0,0.0,212,0,0.0,648,0,0.0,0.0,0,27403,0,6018,0
6,2022-02-22,29,0,0.0,662,0,0.0,352,0,0.0,3166,0,0.0,2234,0,0.0,373,0,0.0,0,0,0.0,1191,0,0.0,347,0,0.0,927,0,0.0,0.0,0,34082,0,9281,0
7,2022-02-23,71,0,0.0,954,0,0.0,494,0,0.0,4513,0,0.0,2942,0,0.0,625,0,0.0,0,0,0.0,1534,0,0.0,481,0,0.0,1373,0,0.0,0.0,0,39535,0,12987,0
8,2022-02-24,149,0,0.0,1205,0,0.0,575,0,0.0,5608,0,0.0,3492,0,0.0,843,0,0.0,0,0,0.0,1841,0,0.0,584,0,0.0,1646,0,0.0,0.0,0,40535,0,15943,0
9,2022-02-25,257,0,0.0,1415,0,0.0,632,0,0.0,6362,0,0.0,3743,0,0.0,1046,0,0.0,0,0,0.0,1978,0,0.0,653,0,0.0,1879,0,0.0,0.0,0,41430,0,17965,0
10,2022-02-26,408,0,0.0,1623,0,0.0,666,0,0.0,6879,0,0.0,3890,0,0.0,1130,0,0.0,0,0,0.0,2057,0,0.0,706,0,0.0,2045,0,0.0,0.0,0,42234,0,19404,0
11,2022-02-27,546,0,0.0,1845,0,0.0,707,0,0.0,7312,0,0.0,4012,0,0.0,1216,0,0.0,0,0,0.0,2121,0,0.0,752,0,0.0,2175,0,0.0,0.0,0,42959,0,20686,0
12,2022-02-28,685,0,0.0,2061,0,0.0,725,0,0.0,7677,0,0.0,4125,0,0.0,1287,0,0.0,1,0,0.0,2173,0,0.0,802,0,0.0,2273,0,0.0,0.0,0,43615,0,21809,0
13,2022-03-01,829,0,0.0,2244,0,0.0,750,0,0.0,8012,0,0.0,4199,0,0.0,1353,0,0.0,1,0,0.0,2225,0,0.0,838,0,0.0,2339,0,0.0,0.0,0,43648,0,22790,0
14,2022-03-02,973,0,0.0,2433,0,0.0,764,0,0.0,8234,0,0.0,4279,0,0.0,1406,0,0.0,3,0,0.0,2267,0,0.0,857,0,0.0,2422,0,0.0,0.0,0,43676,0,23638,0
15,2022-03-03,1081,0,0.0,2554,0,0.0,768,0,0.0,8404,0,0.0,4321,0,0.0,1451,0,0.0,5,0,0.0,2279,0,0.0,883,0,0.0,2468,0,0.0,0.0,0,43703,0,24214,0
16,2022-03-04,1187,0,0.0,2688,0,0.0,776,0,0.0,8512,0,0.0,4365,0,0.0,1487,0,0.0,6,0,0.0,2295,0,0.0,905,0,0.0,2497,0,0.0,0.0,0,43726,0,24718,0
17,2022-03-05,1284,0,0.0,2818,0,0.0,781,0,0.0,8615,0,0.0,4413,0,0.0,1518,0,0.0,9,0,0.0,2305,0,0.0,925,0,0.0,2528,0,0.0,0.0,0,43726,0,25196,0
18,2022-03-06,1365,0,0.0,2951,0,0.0,787,0,0.0,8695,0,0.0,4450,0,0.0,1544,0,0.0,10,0,0.0,2317,0,0.0,944,0,0.0,2551,0,0.0,0.0,0,43726,0,25614,0
19,2022-03-07,1448,0,0.0,3070,0,0.0,790,0,0.0,8766,0,0.0,4477,0,0.0,1566,0,0.0,14,0,0.0,2335,0,0.0,959,0,0.0,2580,0,0.0,0.0,0,43726,0,26005,0
20,2022-03-08,1515,0,0.0,3176,0,0.0,793,0,0.0,8832,0,0.0,4511,0,0.0,1577,0,0.0,19,0,0.0,2358,0,0.0,976,0,0.0,2592,0,0.0,0.0,0,43726,0,26349,0
21,2022-03-09,1586,0,0.0,3284,0,0.0,796,0,0.0,8882,0,0.0,4554,0,0.0,1611,0,0.0,27,0,0.0,2373,0,0.0,988,0,0.0,2603,0,0.0,0.0,0,43726,0,26704,0
22,2022-03-10,1662,0,0.0,3373,0,0.0,796,0,0.0,8933,0,0.0,4594,0,0.0,1628,0,0.0,32,0,0.0,2389,0,0.0,1003,0,0.0,2616,0,0.0,0.0,0,43726,0,27026,0
23,2022-03-11,1735,0,0.0,3471,0,0.0,797,0,0.0,8987,0,0.0,4633,0,0.0,1648,0,0.0,41,0,0.0,2407,0,0.0,1014,0,0.0,2628,0,0.0,0.0,0,43726,0,27361,0
24,2022-03-12,1800,0,0.0,3566,0,0.0,799,0,0.0,9023,0,0.0,4667,0,0.0,1662,0,0.0,45,0,0.0,2424,0,0.0,1026,0,0.0,2641,0,0.0,0.0,0,43726,0,27653,0
25,2022-03-13,1866,0,0.0,3651,0,0.0,800,0,0.0,9049,0,0.0,4705,0,0.0,1682,0,0.0,51,0,0.0,2442,0,0.0,1042,0,0.0,2644,0,0.0,0.0,0,43726,0,27932,0
26,2022-03-14,1915,0,0.0,3746,0,0.0,800,0,0.0,9082,0,0.0,4747,0,0.0,1693,0,0.0,56,0,0.0,2464,0,0.0,1053,0,0.0,2653,0,0.0,0.0,0,43726,0,28209,0
27,2022-03-15,1971,0,0.0,3833,0,0.0,802,0,0.0,9110,0,0.0,4787,0,0.0,1702,0,0.0,61,0,0.0,2477,0,0.0,1062,0,0.0,2658,0,0.0,0.0,0,43726,0,28463,0
28,2022-03-16,2024,0,0.0,3918,0,0.0,802,0,0.0,9132,0,0.0,4826,0,0.0,1720,0,0.0,66,0,0.0,2484,0,0.0,1068,0,0.0,2662,0,0.0,0.0,0,43726,0,28702,0
29,2022-03-17,2079,0,0.0,4004,0,0.0,805,0,0.0,9162,0,0.0,4865,0,0.0,1733,0,0.0,73,0,0.0,2491,0,0.0,1084,0,0.0,2663,0,0.0,0.0,0,43726,0,28959,0
30,2022-03-18,2135,0,0.0,4074,0,0.0,806,0,0.0,9179,0,0.0,4910,0,0.0,1744,0,0.0,76,0,0.0,2508,0,0.0,1091,0,0.0,2667,0,0.0,0.0,0,43726,0,29190,0
31,2022-03-19,2185,0,0.0,4139,0,0.0,810,0,0.0,9195,0,0.0,4952,0,0.0,1748,0,0.0,83,0,0.0,2519,0,0.0,1095,0,0.0,2671,0,0.0,0.0,0,43726,0,29397,0
32,2022-03-20,2237,0,0.0,4200,0,0.0,812,0,0.0,9208,0,0.0,4981,0,0.0,1757,0,0.0,91,0,0.0,2527,0,0.0,1107,0,0.0,2675,0,0.0,0.0,0,43726,0,29595,0
33,2022-03-21,2287,0,0.0,4284,0,0.0,812,0,0.0,9221,0,0.0,5020,0,0.0,1767,0,0.0,99,0,0.0,2546,0,0.0,1114,0,0.0,2675,0,0.0,0.0,0,43726,0,29825,0
34,2022-03-22,2338,0,0.0,4355,0,0.0,812,0,0.0,9233,0,0.0,5061,0,0.0,1775,0,0.0,109,0,0.0,2554,0,0.0,1125,0,0.0,2679,0,0.0,0.0,0,43726,0,30041,0
35,2022-03-23,2376,0,0.0,4435,0,0.0,811,0,0.0,9253,0,0.0,5098,0,0.0,1782,0,0.0,116,0,0.0,2563,0,0.0,1133,0,0.0,2681,0,0.0,0.0,0,43726,0,30248,0
36,2022-03-24,2419,0,0.0,4496,0,0.0,812,0,0.0,9263,0,0.0,5141,0,0.0,1791,0,0.0,126,0,0.0,2575,0,0.0,1140,0,0.0,2688,0,0.0,0.0,0,43726,0,30451,0
37,2022-03-25,2480,0,0.0,4559,0,0.0,812,0,0.0,9260,0,0.0,5166,0,0.0,1797,0,0.0,134,0,0.0,2584,0,0.0,1149,0,0.0,2690,0,0.0,0.0,0,43726,0,30631,0
38,2022-03-26,2529,0,0.0,4615,0,0.0,813,0,0.0,9265,0,0.0,5199,0,0.0,1806,0,0.0,141,0,0.0,2591,0,0.0,1158,0,0.0,2691,0,0.0,0.0,0,43726,0,30808,0
39,2022-03-27,2571,0,0.0,4684,0,0.0,817,0,0.0,9284,0,0.0,5236,0,0.0,1813,0,0.0,147,0,0.0,2602,0,0.0,1163,0,0.0,2691,0,0.0,0.0,0,43726,0,31008,0
40,2022-03-28,2621,0,0.0,4736,0,0.0,816,0,0.0,9299,0,0.0,5275,0,0.0,1825,0,0.0,156,0,0.0,2605,0,0.0,1167,0,0.0,2691,0,0.0,0.0,0,43726,0,31191,0
