Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,26,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,98,0,0.0,79,0,0.0,0,0,0.0,0,0,0.0,10,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,187,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,244,0,0.0,276,0,0.0,0,0,0.0,0,0,0.0,53,0,0.0,0,0,0.0,23,0,0.0,0.0,0,5586,0,596,0
3,2022-02-19,0,0,0.0,56,0,0.0,58,0,0.0,626,0,0.0,482,0,0.0,45,0,0.0,0,0,0.0,212,0,0.0,41,0,0.0,135,0,0.0,0.0,0,12691,0,1655,0
4,2022-02-20,4,0,0.0,179,0,0.0,138,0,0.0,1082,0,0.0,1069,0,0.0,119,0,0.0,0,0,0.0,523,0,0.0,101,0,0.0,417,0,0.0,0.0,0,19482,0,3632,0
5,2022-02-21,9,0,0.0,387,0,0.0,237,0,0.0,1916,0,0.0,1562,0,0.0,253,0,0.0,0,0,0.0,725,0,0.0,198,0,0.0,700,0,0.0,0.0,0,27403,0,5987,0
6,2022-02-22,30,0,0.0,638,0,0.0,360,0,0.0,3126,0,0.0,2195,0,0.0,410,0,0.0,0,0,0.0,1156,0,0.0,337,0,0.0,990,0,0.0,0.0,0,34082,0,9242,0
7,2022-02-23,75,0,0.0,918,0,0.0,485,0,0.0,4499,0,0.0,2931,0,0.0,608,0,0.0,0,0,0.0,1514,0,0.0,495,0,0.0,1409,0,0.0,0.0,0,39535,0,12934,0
8,2022-02-24,174,0,0.0,1189,0,0.0,550,0,0.0,5581,0,0.0,3447,0,0.0,838,0,0.0,0,0,0.0,1824,0,0.0,619,0,0.0,1691,0,0.0,0.0,0,40535,0,15913,0
9,2022-02-25,287,0,0.0,1418,0,0.0,613,0,0.0,6297,0,0.0,3707,0,0.0,1057,0,0.0,0,0,0.0,1974,0,0.0,685,0,0.0,1922,0,0.0,0.0,0,41430,0,17960,0
10,2022-02-26,425,0,0.0,1651,0,0.0,667,0,0.0,6858,0,0.0,3848,0,0.0,1150,0,0.0,0,0,0.0,2041,0,0.0,753,0,0.0,2088,0,0.0,0.0,0,42234,0,19481,0
11,2022-02-27,587,0,0.0,1883,0,0.0,695,0,0.0,7301,0,0.0,3971,0,0.0,1231,0,0.0,0,0,0.0,2103,0,0.0,785,0,0.0,2199,0,0.0,0.0,0,42959,0,20755,0
12,2022-02-28,735,0,0.0,2059,0,0.0,720,0,0.0,7682,0,0.0,4070,0,0.0,1298,0,0.0,0,0,0.0,2155,0,0.0,832,0,0.0,2303,0,0.0,0.0,0,43615,0,21854,0
13,2022-03-01,871,0,0.0,2246,0,0.0,750,0,0.0,7977,0,0.0,4147,0,0.0,1377,0,0.0,0,0,0.0,2203,0,0.0,865,0,0.0,2382,0,0.0,0.0,0,43648,0,22818,0
14,2022-03-02,969,0,0.0,2422,0,0.0,762,0,0.0,8174,0,0.0,4223,0,0.0,1427,0,0.0,0,0,0.0,2252,0,0.0,892,0,0.0,2447,0,0.0,0.0,0,43676,0,23568,0
15,2022-03-03,1091,0,0.0,2547,0,0.0,774,0,0.0,8337,0,0.0,4292,0,0.0,1456,0,0.0,1,0,0.0,2281,0,0.0,913,0,0.0,2486,0,0.0,0.0,0,43703,0,24178,0
16,2022-03-04,1190,0,0.0,2698,0,0.0,784,0,0.0,8468,0,0.0,4336,0,0.0,1483,0,0.0,1,0,0.0,2304,0,0.0,933,0,0.0,2520,0,0.0,0.0,0,43726,0,24717,0
17,2022-03-05,1271,0,0.0,2840,0,0.0,792,0,0.0,8579,0,0.0,4375,0,0.0,1505,0,0.0,8,0,0.0,2314,0,0.0,956,0,0.0,2539,0,0.0,0.0,0,43726,0,25179,0
18,2022-03-06,1366,0,0.0,2947,0,0.0,801,0,0.0,8651,0,0.0,4433,0,0.0,1531,0,0.0,10,0,0.0,2335,0,0.0,969,0,0.0,2561,0,0.0,0.0,0,43726,0,25604,0
19,2022-03-07,1464,0,0.0,3046,0,0.0,803,0,0.0,8735,0,0.0,4488,0,0.0,1550,0,0.0,13,0,0.0,2351,0,0.0,983,0,0.0,2583,0,0.0,0.0,0,43726,0,26016,0
20,2022-03-08,1523,0,0.0,3152,0,0.0,805,0,0.0,8789,0,0.0,4522,0,0.0,1572,0,0.0,15,0,0.0,2365,0,0.0,992,0,0.0,2598,0,0.0,0.0,0,43726,0,26333,0
21,2022-03-09,1588,0,0.0,3238,0,0.0,806,0,0.0,8830,0,0.0,4563,0,0.0,1590,0,0.0,17,0,0.0,2376,0,0.0,1006,0,0.0,2618,0,0.0,0.0,0,43726,0,26632,0
22,2022-03-10,1649,0,0.0,3336,0,0.0,803,0,0.0,8885,0,0.0,4602,0,0.0,1602,0,0.0,22,0,0.0,2390,0,0.0,1017,0,0.0,2626,0,0.0,0.0,0,43726,0,26932,0
23,2022-03-11,1721,0,0.0,3434,0,0.0,804,0,0.0,8936,0,0.0,4637,0,0.0,1618,0,0.0,26,0,0.0,2408,0,0.0,1029,0,0.0,2633,0,0.0,0.0,0,43726,0,27246,0
24,2022-03-12,1780,0,0.0,3505,0,0.0,805,0,0.0,8979,0,0.0,4677,0,0.0,1627,0,0.0,31,0,0.0,2427,0,0.0,1039,0,0.0,2643,0,0.0,0.0,0,43726,0,27513,0
25,2022-03-13,1828,0,0.0,3594,0,0.0,808,0,0.0,9025,0,0.0,4729,0,0.0,1644,0,0.0,35,0,0.0,2446,0,0.0,1046,0,0.0,2648,0,0.0,0.0,0,43726,0,27803,0
26,2022-03-14,1901,0,0.0,3667,0,0.0,806,0,0.0,9056,0,0.0,4765,0,0.0,1655,0,0.0,43,0,0.0,2457,0,0.0,1056,0,0.0,2657,0,0.0,0.0,0,43726,0,28063,0
27,2022-03-15,1962,0,0.0,3744,0,0.0,807,0,0.0,9091,0,0.0,4811,0,0.0,1672,0,0.0,47,0,0.0,2468,0,0.0,1075,0,0.0,2665,0,0.0,0.0,0,43726,0,28342,0
28,2022-03-16,2012,0,0.0,3843,0,0.0,810,0,0.0,9117,0,0.0,4854,0,0.0,1684,0,0.0,57,0,0.0,2482,0,0.0,1084,0,0.0,2668,0,0.0,0.0,0,43726,0,28611,0
