Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,28,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,94,0,0.0,62,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,168,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,297,0,0.0,247,0,0.0,0,0,0.0,0,0,0.0,69,0,0.0,0,0,0.0,30,0,0.0,0.0,0,5586,0,643,0
3,2022-02-19,0,0,0.0,47,0,0.0,49,0,0.0,635,0,0.0,464,0,0.0,38,0,0.0,0,0,0.0,235,0,0.0,29,0,0.0,122,0,0.0,0.0,0,12691,0,1619,0
4,2022-02-20,4,0,0.0,170,0,0.0,130,0,0.0,1140,0,0.0,1067,0,0.0,116,0,0.0,0,0,0.0,530,0,0.0,83,0,0.0,394,0,0.0,0.0,0,19482,0,3634,0
5,2022-02-21,9,0,0.0,370,0,0.0,241,0,0.0,1947,0,0.0,1577,0,0.0,231,0,0.0,0,0,0.0,785,0,0.0,177,0,0.0,650,0,0.0,0.0,0,27403,0,5987,0
6,2022-02-22,26,0,0.0,636,0,0.0,342,0,0.0,3054,0,0.0,2213,0,0.0,389,0,0.0,0,0,0.0,1244,0,0.0,307,0,0.0,954,0,0.0,0.0,0,34082,0,9165,0
7,2022-02-23,74,0,0.0,952,0,0.0,481,0,0.0,4411,0,0.0,2935,0,0.0,617,0,0.0,0,0,0.0,1585,0,0.0,448,0,0.0,1371,0,0.0,0.0,0,39535,0,12874,0
8,2022-02-24,153,0,0.0,1231,0,0.0,538,0,0.0,5545,0,0.0,3478,0,0.0,865,0,0.0,0,0,0.0,1869,0,0.0,552,0,0.0,1643,0,0.0,0.0,0,40535,0,15874,0
9,2022-02-25,271,0,0.0,1467,0,0.0,604,0,0.0,6300,0,0.0,3739,0,0.0,1061,0,0.0,0,0,0.0,2012,0,0.0,632,0,0.0,1879,0,0.0,0.0,0,41430,0,17965,0
