Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,30,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,65,0,0.0,0,0,0.0,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,171,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,265,0,0.0,237,0,0.0,0,0,0.0,0,0,0.0,62,0,0.0,0,0,0.0,33,0,0.0,0.0,0,5586,0,597,0
3,2022-02-19,0,0,0.0,50,0,0.0,58,0,0.0,643,0,0.0,459,0,0.0,41,0,0.0,0,0,0.0,219,0,0.0,43,0,0.0,132,0,0.0,0.0,0,12691,0,1645,0
4,2022-02-20,2,0,0.0,192,0,0.0,140,0,0.0,1133,0,0.0,1092,0,0.0,125,0,0.0,0,0,0.0,506,0,0.0,112,0,0.0,407,0,0.0,0.0,0,19482,0,3709,0
5,2022-02-21,13,0,0.0,394,0,0.0,237,0,0.0,1952,0,0.0,1554,0,0.0,229,0,0.0,0,0,0.0,764,0,0.0,192,0,0.0,679,0,0.0,0.0,0,27403,0,6014,0
6,2022-02-22,28,0,0.0,670,0,0.0,356,0,0.0,3126,0,0.0,2226,0,0.0,367,0,0.0,0,0,0.0,1210,0,0.0,339,0,0.0,957,0,0.0,0.0,0,34082,0,9279,0
7,2022-02-23,75,0,0.0,982,0,0.0,480,0,0.0,4487,0,0.0,2963,0,0.0,596,0,0.0,0,0,0.0,1541,0,0.0,489,0,0.0,1379,0,0.0,0.0,0,39535,0,12992,0
8,2022-02-24,160,0,0.0,1253,0,0.0,541,0,0.0,5632,0,0.0,3528,0,0.0,836,0,0.0,0,0,0.0,1819,0,0.0,591,0,0.0,1662,0,0.0,0.0,0,40535,0,16022,0
9,2022-02-25,274,0,0.0,1469,0,0.0,590,0,0.0,6344,0,0.0,3791,0,0.0,1037,0,0.0,0,0,0.0,1963,0,0.0,665,0,0.0,1878,0,0.0,0.0,0,41430,0,18011,0
10,2022-02-26,412,0,0.0,1693,0,0.0,627,0,0.0,6879,0,0.0,3921,0,0.0,1125,0,0.0,0,0,0.0,2039,0,0.0,714,0,0.0,2023,0,0.0,0.0,0,42234,0,19433,0
11,2022-02-27,573,0,0.0,1922,0,0.0,666,0,0.0,7372,0,0.0,4047,0,0.0,1192,0,0.0,0,0,0.0,2084,0,0.0,765,0,0.0,2172,0,0.0,0.0,0,42959,0,20793,0
12,2022-02-28,716,0,0.0,2111,0,0.0,687,0,0.0,7720,0,0.0,4165,0,0.0,1275,0,0.0,0,0,0.0,2146,0,0.0,813,0,0.0,2270,0,0.0,0.0,0,43615,0,21903,0
13,2022-03-01,868,0,0.0,2312,0,0.0,701,0,0.0,8046,0,0.0,4249,0,0.0,1337,0,0.0,0,0,0.0,2187,0,0.0,843,0,0.0,2354,0,0.0,0.0,0,43648,0,22897,0
14,2022-03-02,994,0,0.0,2484,0,0.0,717,0,0.0,8223,0,0.0,4326,0,0.0,1394,0,0.0,0,0,0.0,2224,0,0.0,879,0,0.0,2419,0,0.0,0.0,0,43676,0,23660,0
15,2022-03-03,1121,0,0.0,2638,0,0.0,732,0,0.0,8361,0,0.0,4380,0,0.0,1431,0,0.0,0,0,0.0,2249,0,0.0,911,0,0.0,2471,0,0.0,0.0,0,43703,0,24294,0
16,2022-03-04,1218,0,0.0,2777,0,0.0,744,0,0.0,8486,0,0.0,4426,0,0.0,1461,0,0.0,2,0,0.0,2268,0,0.0,940,0,0.0,2502,0,0.0,0.0,0,43726,0,24824,0
17,2022-03-05,1310,0,0.0,2897,0,0.0,749,0,0.0,8605,0,0.0,4466,0,0.0,1488,0,0.0,4,0,0.0,2284,0,0.0,956,0,0.0,2544,0,0.0,0.0,0,43726,0,25303,0
18,2022-03-06,1382,0,0.0,3021,0,0.0,753,0,0.0,8678,0,0.0,4518,0,0.0,1515,0,0.0,11,0,0.0,2304,0,0.0,972,0,0.0,2569,0,0.0,0.0,0,43726,0,25723,0
19,2022-03-07,1462,0,0.0,3135,0,0.0,758,0,0.0,8766,0,0.0,4561,0,0.0,1552,0,0.0,16,0,0.0,2320,0,0.0,986,0,0.0,2584,0,0.0,0.0,0,43726,0,26140,0
20,2022-03-08,1547,0,0.0,3233,0,0.0,759,0,0.0,8821,0,0.0,4602,0,0.0,1578,0,0.0,19,0,0.0,2331,0,0.0,997,0,0.0,2595,0,0.0,0.0,0,43726,0,26482,0
21,2022-03-09,1600,0,0.0,3320,0,0.0,762,0,0.0,8872,0,0.0,4628,0,0.0,1595,0,0.0,24,0,0.0,2347,0,0.0,1013,0,0.0,2607,0,0.0,0.0,0,43726,0,26768,0
22,2022-03-10,1676,0,0.0,3414,0,0.0,761,0,0.0,8916,0,0.0,4664,0,0.0,1619,0,0.0,34,0,0.0,2368,0,0.0,1024,0,0.0,2627,0,0.0,0.0,0,43726,0,27103,0
23,2022-03-11,1731,0,0.0,3524,0,0.0,768,0,0.0,8947,0,0.0,4703,0,0.0,1635,0,0.0,37,0,0.0,2382,0,0.0,1034,0,0.0,2639,0,0.0,0.0,0,43726,0,27400,0
24,2022-03-12,1790,0,0.0,3615,0,0.0,769,0,0.0,8984,0,0.0,4743,0,0.0,1658,0,0.0,43,0,0.0,2398,0,0.0,1042,0,0.0,2646,0,0.0,0.0,0,43726,0,27688,0
