Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,31,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,101,0,0.0,82,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,201,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,258,0,0.0,238,0,0.0,0,0,0.0,0,0,0.0,64,0,0.0,1,0,0.0,26,0,0.0,0.0,0,5586,0,587,0
3,2022-02-19,0,0,0.0,48,0,0.0,44,0,0.0,631,0,0.0,446,0,0.0,49,0,0.0,0,0,0.0,223,0,0.0,30,0,0.0,132,0,0.0,0.0,0,12691,0,1603,0
4,2022-02-20,0,0,0.0,182,0,0.0,144,0,0.0,1142,0,0.0,1071,0,0.0,115,0,0.0,0,0,0.0,493,0,0.0,104,0,0.0,374,0,0.0,0.0,0,19482,0,3625,0
5,2022-02-21,8,0,0.0,355,0,0.0,252,0,0.0,1973,0,0.0,1518,0,0.0,220,0,0.0,0,0,0.0,713,0,0.0,201,0,0.0,661,0,0.0,0.0,0,27403,0,5901,0
6,2022-02-22,22,0,0.0,612,0,0.0,390,0,0.0,3146,0,0.0,2206,0,0.0,358,0,0.0,0,0,0.0,1170,0,0.0,339,0,0.0,962,0,0.0,0.0,0,34082,0,9205,0
7,2022-02-23,70,0,0.0,928,0,0.0,540,0,0.0,4576,0,0.0,2949,0,0.0,579,0,0.0,0,0,0.0,1518,0,0.0,492,0,0.0,1387,0,0.0,0.0,0,39535,0,13039,0
8,2022-02-24,156,0,0.0,1201,0,0.0,618,0,0.0,5625,0,0.0,3503,0,0.0,834,0,0.0,0,0,0.0,1817,0,0.0,609,0,0.0,1677,0,0.0,0.0,0,40535,0,16040,0
9,2022-02-25,286,0,0.0,1424,0,0.0,670,0,0.0,6309,0,0.0,3776,0,0.0,1055,0,0.0,0,0,0.0,1959,0,0.0,694,0,0.0,1881,0,0.0,0.0,0,41430,0,18054,0
10,2022-02-26,442,0,0.0,1627,0,0.0,700,0,0.0,6841,0,0.0,3949,0,0.0,1133,0,0.0,0,0,0.0,2039,0,0.0,748,0,0.0,2018,0,0.0,0.0,0,42234,0,19497,0
11,2022-02-27,598,0,0.0,1833,0,0.0,726,0,0.0,7279,0,0.0,4077,0,0.0,1205,0,0.0,0,0,0.0,2099,0,0.0,795,0,0.0,2146,0,0.0,0.0,0,42959,0,20758,0
12,2022-02-28,722,0,0.0,2040,0,0.0,757,0,0.0,7655,0,0.0,4177,0,0.0,1263,0,0.0,0,0,0.0,2162,0,0.0,848,0,0.0,2246,0,0.0,0.0,0,43615,0,21870,0
13,2022-03-01,869,0,0.0,2246,0,0.0,777,0,0.0,7954,0,0.0,4253,0,0.0,1322,0,0.0,1,0,0.0,2208,0,0.0,888,0,0.0,2320,0,0.0,0.0,0,43648,0,22838,0
14,2022-03-02,987,0,0.0,2418,0,0.0,788,0,0.0,8147,0,0.0,4336,0,0.0,1371,0,0.0,2,0,0.0,2248,0,0.0,917,0,0.0,2381,0,0.0,0.0,0,43676,0,23595,0
15,2022-03-03,1093,0,0.0,2551,0,0.0,798,0,0.0,8310,0,0.0,4395,0,0.0,1412,0,0.0,2,0,0.0,2278,0,0.0,944,0,0.0,2436,0,0.0,0.0,0,43703,0,24219,0
16,2022-03-04,1223,0,0.0,2689,0,0.0,810,0,0.0,8436,0,0.0,4455,0,0.0,1435,0,0.0,2,0,0.0,2295,0,0.0,966,0,0.0,2483,0,0.0,0.0,0,43726,0,24794,0
17,2022-03-05,1338,0,0.0,2811,0,0.0,816,0,0.0,8544,0,0.0,4490,0,0.0,1472,0,0.0,4,0,0.0,2306,0,0.0,990,0,0.0,2510,0,0.0,0.0,0,43726,0,25281,0
18,2022-03-06,1426,0,0.0,2927,0,0.0,820,0,0.0,8657,0,0.0,4534,0,0.0,1495,0,0.0,5,0,0.0,2317,0,0.0,1008,0,0.0,2545,0,0.0,0.0,0,43726,0,25734,0
19,2022-03-07,1517,0,0.0,3054,0,0.0,824,0,0.0,8728,0,0.0,4569,0,0.0,1517,0,0.0,8,0,0.0,2333,0,0.0,1026,0,0.0,2568,0,0.0,0.0,0,43726,0,26144,0
20,2022-03-08,1583,0,0.0,3151,0,0.0,827,0,0.0,8800,0,0.0,4609,0,0.0,1542,0,0.0,12,0,0.0,2350,0,0.0,1042,0,0.0,2590,0,0.0,0.0,0,43726,0,26506,0
