Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,36,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,80,0,0.0,69,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,165,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,238,0,0.0,235,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,0,0,0.0,27,0,0.0,0.0,0,5586,0,583,0
3,2022-02-19,0,0,0.0,50,0,0.0,46,0,0.0,591,0,0.0,471,0,0.0,44,0,0.0,0,0,0.0,224,0,0.0,52,0,0.0,135,0,0.0,0.0,0,12691,0,1613,0
4,2022-02-20,1,0,0.0,179,0,0.0,140,0,0.0,1096,0,0.0,1064,0,0.0,117,0,0.0,0,0,0.0,501,0,0.0,103,0,0.0,390,0,0.0,0.0,0,19482,0,3591,0
5,2022-02-21,9,0,0.0,369,0,0.0,242,0,0.0,1893,0,0.0,1534,0,0.0,239,0,0.0,0,0,0.0,740,0,0.0,181,0,0.0,660,0,0.0,0.0,0,27403,0,5867,0
6,2022-02-22,24,0,0.0,620,0,0.0,359,0,0.0,3078,0,0.0,2210,0,0.0,372,0,0.0,0,0,0.0,1131,0,0.0,308,0,0.0,949,0,0.0,0.0,0,34082,0,9051,0
7,2022-02-23,67,0,0.0,943,0,0.0,468,0,0.0,4456,0,0.0,2919,0,0.0,620,0,0.0,0,0,0.0,1486,0,0.0,462,0,0.0,1367,0,0.0,0.0,0,39535,0,12788,0
8,2022-02-24,159,0,0.0,1196,0,0.0,556,0,0.0,5552,0,0.0,3449,0,0.0,884,0,0.0,0,0,0.0,1785,0,0.0,560,0,0.0,1644,0,0.0,0.0,0,40535,0,15785,0
9,2022-02-25,275,0,0.0,1411,0,0.0,615,0,0.0,6331,0,0.0,3690,0,0.0,1083,0,0.0,0,0,0.0,1952,0,0.0,611,0,0.0,1865,0,0.0,0.0,0,41430,0,17833,0
10,2022-02-26,424,0,0.0,1656,0,0.0,658,0,0.0,6887,0,0.0,3855,0,0.0,1189,0,0.0,0,0,0.0,2030,0,0.0,664,0,0.0,2021,0,0.0,0.0,0,42234,0,19384,0
11,2022-02-27,562,0,0.0,1874,0,0.0,694,0,0.0,7381,0,0.0,3990,0,0.0,1268,0,0.0,0,0,0.0,2077,0,0.0,726,0,0.0,2150,0,0.0,0.0,0,42959,0,20722,0
12,2022-02-28,703,0,0.0,2090,0,0.0,715,0,0.0,7735,0,0.0,4100,0,0.0,1334,0,0.0,0,0,0.0,2146,0,0.0,773,0,0.0,2266,0,0.0,0.0,0,43615,0,21862,0
13,2022-03-01,830,0,0.0,2275,0,0.0,734,0,0.0,8055,0,0.0,4180,0,0.0,1407,0,0.0,1,0,0.0,2187,0,0.0,809,0,0.0,2353,0,0.0,0.0,0,43648,0,22831,0
14,2022-03-02,969,0,0.0,2433,0,0.0,749,0,0.0,8251,0,0.0,4272,0,0.0,1459,0,0.0,3,0,0.0,2216,0,0.0,841,0,0.0,2416,0,0.0,0.0,0,43676,0,23609,0
15,2022-03-03,1085,0,0.0,2589,0,0.0,760,0,0.0,8411,0,0.0,4323,0,0.0,1503,0,0.0,4,0,0.0,2235,0,0.0,861,0,0.0,2464,0,0.0,0.0,0,43703,0,24235,0
16,2022-03-04,1181,0,0.0,2723,0,0.0,763,0,0.0,8525,0,0.0,4383,0,0.0,1537,0,0.0,5,0,0.0,2251,0,0.0,889,0,0.0,2502,0,0.0,0.0,0,43726,0,24759,0
17,2022-03-05,1296,0,0.0,2862,0,0.0,772,0,0.0,8639,0,0.0,4422,0,0.0,1557,0,0.0,5,0,0.0,2268,0,0.0,912,0,0.0,2528,0,0.0,0.0,0,43726,0,25261,0
18,2022-03-06,1379,0,0.0,2967,0,0.0,776,0,0.0,8731,0,0.0,4459,0,0.0,1583,0,0.0,8,0,0.0,2281,0,0.0,925,0,0.0,2554,0,0.0,0.0,0,43726,0,25663,0
19,2022-03-07,1472,0,0.0,3071,0,0.0,784,0,0.0,8798,0,0.0,4506,0,0.0,1604,0,0.0,10,0,0.0,2295,0,0.0,948,0,0.0,2575,0,0.0,0.0,0,43726,0,26063,0
20,2022-03-08,1564,0,0.0,3170,0,0.0,788,0,0.0,8868,0,0.0,4553,0,0.0,1620,0,0.0,14,0,0.0,2304,0,0.0,960,0,0.0,2589,0,0.0,0.0,0,43726,0,26430,0
21,2022-03-09,1639,0,0.0,3259,0,0.0,790,0,0.0,8925,0,0.0,4593,0,0.0,1638,0,0.0,20,0,0.0,2320,0,0.0,977,0,0.0,2600,0,0.0,0.0,0,43726,0,26761,0
22,2022-03-10,1691,0,0.0,3356,0,0.0,790,0,0.0,8957,0,0.0,4635,0,0.0,1665,0,0.0,24,0,0.0,2335,0,0.0,989,0,0.0,2621,0,0.0,0.0,0,43726,0,27063,0
23,2022-03-11,1753,0,0.0,3459,0,0.0,790,0,0.0,8992,0,0.0,4670,0,0.0,1679,0,0.0,28,0,0.0,2347,0,0.0,1005,0,0.0,2629,0,0.0,0.0,0,43726,0,27352,0
