Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,30,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,99,0,0.0,76,0,0.0,0,0,0.0,0,0,0.0,23,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,198,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,277,0,0.0,254,0,0.0,0,0,0.0,0,0,0.0,83,0,0.0,1,0,0.0,26,0,0.0,0.0,0,5586,0,641,0
3,2022-02-19,0,0,0.0,49,0,0.0,49,0,0.0,630,0,0.0,474,0,0.0,44,0,0.0,0,0,0.0,247,0,0.0,30,0,0.0,133,0,0.0,0.0,0,12691,0,1656,0
4,2022-02-20,4,0,0.0,200,0,0.0,152,0,0.0,1129,0,0.0,1106,0,0.0,126,0,0.0,0,0,0.0,571,0,0.0,101,0,0.0,394,0,0.0,0.0,0,19482,0,3783,0
5,2022-02-21,9,0,0.0,405,0,0.0,253,0,0.0,2014,0,0.0,1593,0,0.0,247,0,0.0,0,0,0.0,798,0,0.0,198,0,0.0,632,0,0.0,0.0,0,27403,0,6149,0
6,2022-02-22,30,0,0.0,623,0,0.0,394,0,0.0,3157,0,0.0,2272,0,0.0,402,0,0.0,0,0,0.0,1223,0,0.0,334,0,0.0,938,0,0.0,0.0,0,34082,0,9373,0
7,2022-02-23,72,0,0.0,930,0,0.0,543,0,0.0,4533,0,0.0,2976,0,0.0,645,0,0.0,0,0,0.0,1567,0,0.0,472,0,0.0,1363,0,0.0,0.0,0,39535,0,13101,0
8,2022-02-24,167,0,0.0,1185,0,0.0,613,0,0.0,5621,0,0.0,3501,0,0.0,889,0,0.0,0,0,0.0,1863,0,0.0,564,0,0.0,1650,0,0.0,0.0,0,40535,0,16053,0
9,2022-02-25,277,0,0.0,1420,0,0.0,665,0,0.0,6324,0,0.0,3761,0,0.0,1077,0,0.0,0,0,0.0,1999,0,0.0,638,0,0.0,1852,0,0.0,0.0,0,41430,0,18013,0
10,2022-02-26,410,0,0.0,1666,0,0.0,709,0,0.0,6828,0,0.0,3927,0,0.0,1163,0,0.0,0,0,0.0,2077,0,0.0,697,0,0.0,2005,0,0.0,0.0,0,42234,0,19482,0
11,2022-02-27,543,0,0.0,1904,0,0.0,742,0,0.0,7254,0,0.0,4063,0,0.0,1214,0,0.0,0,0,0.0,2134,0,0.0,747,0,0.0,2137,0,0.0,0.0,0,42959,0,20738,0
12,2022-02-28,657,0,0.0,2086,0,0.0,768,0,0.0,7654,0,0.0,4170,0,0.0,1286,0,0.0,1,0,0.0,2198,0,0.0,780,0,0.0,2243,0,0.0,0.0,0,43615,0,21843,0
13,2022-03-01,788,0,0.0,2249,0,0.0,793,0,0.0,7993,0,0.0,4277,0,0.0,1353,0,0.0,1,0,0.0,2238,0,0.0,823,0,0.0,2324,0,0.0,0.0,0,43648,0,22839,0
14,2022-03-02,939,0,0.0,2419,0,0.0,798,0,0.0,8168,0,0.0,4361,0,0.0,1399,0,0.0,3,0,0.0,2275,0,0.0,850,0,0.0,2384,0,0.0,0.0,0,43676,0,23596,0
15,2022-03-03,1058,0,0.0,2554,0,0.0,803,0,0.0,8310,0,0.0,4408,0,0.0,1437,0,0.0,3,0,0.0,2293,0,0.0,884,0,0.0,2431,0,0.0,0.0,0,43703,0,24181,0
16,2022-03-04,1161,0,0.0,2689,0,0.0,812,0,0.0,8458,0,0.0,4458,0,0.0,1465,0,0.0,3,0,0.0,2301,0,0.0,894,0,0.0,2459,0,0.0,0.0,0,43726,0,24700,0
17,2022-03-05,1270,0,0.0,2813,0,0.0,812,0,0.0,8557,0,0.0,4491,0,0.0,1497,0,0.0,7,0,0.0,2315,0,0.0,908,0,0.0,2497,0,0.0,0.0,0,43726,0,25167,0
18,2022-03-06,1360,0,0.0,2926,0,0.0,816,0,0.0,8634,0,0.0,4550,0,0.0,1542,0,0.0,10,0,0.0,2331,0,0.0,923,0,0.0,2523,0,0.0,0.0,0,43726,0,25615,0
19,2022-03-07,1436,0,0.0,3037,0,0.0,816,0,0.0,8698,0,0.0,4582,0,0.0,1565,0,0.0,13,0,0.0,2340,0,0.0,953,0,0.0,2546,0,0.0,0.0,0,43726,0,25986,0
20,2022-03-08,1506,0,0.0,3143,0,0.0,818,0,0.0,8763,0,0.0,4635,0,0.0,1586,0,0.0,17,0,0.0,2357,0,0.0,974,0,0.0,2562,0,0.0,0.0,0,43726,0,26361,0
21,2022-03-09,1580,0,0.0,3233,0,0.0,820,0,0.0,8821,0,0.0,4666,0,0.0,1607,0,0.0,23,0,0.0,2370,0,0.0,986,0,0.0,2580,0,0.0,0.0,0,43726,0,26686,0
22,2022-03-10,1649,0,0.0,3324,0,0.0,824,0,0.0,8863,0,0.0,4702,0,0.0,1628,0,0.0,29,0,0.0,2382,0,0.0,998,0,0.0,2598,0,0.0,0.0,0,43726,0,26997,0
23,2022-03-11,1711,0,0.0,3424,0,0.0,827,0,0.0,8895,0,0.0,4746,0,0.0,1654,0,0.0,33,0,0.0,2403,0,0.0,1008,0,0.0,2617,0,0.0,0.0,0,43726,0,27318,0
24,2022-03-12,1767,0,0.0,3532,0,0.0,831,0,0.0,8937,0,0.0,4779,0,0.0,1670,0,0.0,39,0,0.0,2406,0,0.0,1018,0,0.0,2626,0,0.0,0.0,0,43726,0,27605,0
25,2022-03-13,1824,0,0.0,3621,0,0.0,835,0,0.0,8982,0,0.0,4822,0,0.0,1682,0,0.0,47,0,0.0,2421,0,0.0,1027,0,0.0,2631,0,0.0,0.0,0,43726,0,27892,0
26,2022-03-14,1886,0,0.0,3696,0,0.0,833,0,0.0,9026,0,0.0,4861,0,0.0,1700,0,0.0,52,0,0.0,2441,0,0.0,1037,0,0.0,2645,0,0.0,0.0,0,43726,0,28177,0
27,2022-03-15,1942,0,0.0,3778,0,0.0,835,0,0.0,9049,0,0.0,4897,0,0.0,1718,0,0.0,58,0,0.0,2455,0,0.0,1052,0,0.0,2647,0,0.0,0.0,0,43726,0,28431,0
28,2022-03-16,1989,0,0.0,3861,0,0.0,835,0,0.0,9075,0,0.0,4932,0,0.0,1730,0,0.0,64,0,0.0,2469,0,0.0,1059,0,0.0,2648,0,0.0,0.0,0,43726,0,28662,0
29,2022-03-17,2036,0,0.0,3946,0,0.0,837,0,0.0,9102,0,0.0,4971,0,0.0,1740,0,0.0,74,0,0.0,2490,0,0.0,1070,0,0.0,2656,0,0.0,0.0,0,43726,0,28922,0
30,2022-03-18,2090,0,0.0,4018,0,0.0,838,0,0.0,9127,0,0.0,5018,0,0.0,1748,0,0.0,83,0,0.0,2501,0,0.0,1078,0,0.0,2659,0,0.0,0.0,0,43726,0,29160,0
31,2022-03-19,2141,0,0.0,4103,0,0.0,838,0,0.0,9145,0,0.0,5047,0,0.0,1756,0,0.0,89,0,0.0,2521,0,0.0,1089,0,0.0,2662,0,0.0,0.0,0,43726,0,29391,0
32,2022-03-20,2193,0,0.0,4158,0,0.0,838,0,0.0,9161,0,0.0,5090,0,0.0,1764,0,0.0,99,0,0.0,2532,0,0.0,1102,0,0.0,2665,0,0.0,0.0,0,43726,0,29602,0
33,2022-03-21,2241,0,0.0,4231,0,0.0,838,0,0.0,9176,0,0.0,5124,0,0.0,1776,0,0.0,109,0,0.0,2550,0,0.0,1112,0,0.0,2667,0,0.0,0.0,0,43726,0,29824,0
34,2022-03-22,2285,0,0.0,4300,0,0.0,836,0,0.0,9199,0,0.0,5174,0,0.0,1783,0,0.0,116,0,0.0,2567,0,0.0,1123,0,0.0,2671,0,0.0,0.0,0,43726,0,30054,0
35,2022-03-23,2339,0,0.0,4376,0,0.0,835,0,0.0,9224,0,0.0,5216,0,0.0,1788,0,0.0,124,0,0.0,2586,0,0.0,1129,0,0.0,2670,0,0.0,0.0,0,43726,0,30287,0
36,2022-03-24,2370,0,0.0,4449,0,0.0,838,0,0.0,9238,0,0.0,5251,0,0.0,1798,0,0.0,135,0,0.0,2597,0,0.0,1138,0,0.0,2679,0,0.0,0.0,0,43726,0,30493,0
37,2022-03-25,2417,0,0.0,4508,0,0.0,838,0,0.0,9248,0,0.0,5289,0,0.0,1800,0,0.0,142,0,0.0,2606,0,0.0,1147,0,0.0,2678,0,0.0,0.0,0,43726,0,30673,0
38,2022-03-26,2459,0,0.0,4578,0,0.0,841,0,0.0,9262,0,0.0,5329,0,0.0,1807,0,0.0,152,0,0.0,2623,0,0.0,1153,0,0.0,2680,0,0.0,0.0,0,43726,0,30884,0
39,2022-03-27,2495,0,0.0,4647,0,0.0,842,0,0.0,9267,0,0.0,5373,0,0.0,1809,0,0.0,162,0,0.0,2630,0,0.0,1161,0,0.0,2680,0,0.0,0.0,0,43726,0,31066,0
40,2022-03-28,2545,0,0.0,4710,0,0.0,846,0,0.0,9285,0,0.0,5400,0,0.0,1817,0,0.0,167,0,0.0,2641,0,0.0,1166,0,0.0,2682,0,0.0,0.0,0,43726,0,31259,0
