Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,33,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,73,0,0.0,0,0,0.0,0,0,0.0,16,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,175,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,254,0,0.0,248,0,0.0,0,0,0.0,0,0,0.0,76,0,0.0,1,0,0.0,32,0,0.0,0.0,0,5586,0,611,0
3,2022-02-19,0,0,0.0,55,0,0.0,45,0,0.0,627,0,0.0,467,0,0.0,41,0,0.0,0,0,0.0,230,0,0.0,36,0,0.0,147,0,0.0,0.0,0,12691,0,1648,0
4,2022-02-20,2,0,0.0,195,0,0.0,141,0,0.0,1149,0,0.0,1054,0,0.0,114,0,0.0,0,0,0.0,502,0,0.0,107,0,0.0,417,0,0.0,0.0,0,19482,0,3681,0
5,2022-02-21,7,0,0.0,398,0,0.0,260,0,0.0,2001,0,0.0,1492,0,0.0,225,0,0.0,0,0,0.0,746,0,0.0,188,0,0.0,682,0,0.0,0.0,0,27403,0,5999,0
6,2022-02-22,37,0,0.0,668,0,0.0,368,0,0.0,3202,0,0.0,2184,0,0.0,365,0,0.0,0,0,0.0,1171,0,0.0,324,0,0.0,973,0,0.0,0.0,0,34082,0,9292,0
7,2022-02-23,90,0,0.0,949,0,0.0,499,0,0.0,4599,0,0.0,2937,0,0.0,595,0,0.0,0,0,0.0,1526,0,0.0,471,0,0.0,1392,0,0.0,0.0,0,39535,0,13058,0
8,2022-02-24,185,0,0.0,1212,0,0.0,576,0,0.0,5685,0,0.0,3495,0,0.0,842,0,0.0,0,0,0.0,1832,0,0.0,573,0,0.0,1651,0,0.0,0.0,0,40535,0,16051,0
9,2022-02-25,298,0,0.0,1454,0,0.0,634,0,0.0,6379,0,0.0,3770,0,0.0,1048,0,0.0,0,0,0.0,1965,0,0.0,646,0,0.0,1871,0,0.0,0.0,0,41430,0,18065,0
10,2022-02-26,464,0,0.0,1658,0,0.0,677,0,0.0,6919,0,0.0,3928,0,0.0,1128,0,0.0,0,0,0.0,2051,0,0.0,709,0,0.0,2033,0,0.0,0.0,0,42234,0,19567,0
11,2022-02-27,615,0,0.0,1880,0,0.0,713,0,0.0,7368,0,0.0,4036,0,0.0,1204,0,0.0,0,0,0.0,2101,0,0.0,760,0,0.0,2181,0,0.0,0.0,0,42959,0,20858,0
12,2022-02-28,769,0,0.0,2082,0,0.0,746,0,0.0,7760,0,0.0,4155,0,0.0,1253,0,0.0,0,0,0.0,2144,0,0.0,805,0,0.0,2274,0,0.0,0.0,0,43615,0,21988,0
13,2022-03-01,911,0,0.0,2262,0,0.0,764,0,0.0,8083,0,0.0,4237,0,0.0,1301,0,0.0,0,0,0.0,2203,0,0.0,842,0,0.0,2353,0,0.0,0.0,0,43648,0,22956,0
14,2022-03-02,1042,0,0.0,2434,0,0.0,772,0,0.0,8275,0,0.0,4337,0,0.0,1356,0,0.0,0,0,0.0,2236,0,0.0,867,0,0.0,2410,0,0.0,0.0,0,43676,0,23729,0
15,2022-03-03,1150,0,0.0,2599,0,0.0,778,0,0.0,8416,0,0.0,4398,0,0.0,1396,0,0.0,1,0,0.0,2254,0,0.0,896,0,0.0,2457,0,0.0,0.0,0,43703,0,24345,0
16,2022-03-04,1257,0,0.0,2750,0,0.0,782,0,0.0,8543,0,0.0,4446,0,0.0,1419,0,0.0,4,0,0.0,2262,0,0.0,922,0,0.0,2486,0,0.0,0.0,0,43726,0,24871,0
17,2022-03-05,1376,0,0.0,2878,0,0.0,791,0,0.0,8649,0,0.0,4489,0,0.0,1446,0,0.0,5,0,0.0,2280,0,0.0,942,0,0.0,2513,0,0.0,0.0,0,43726,0,25369,0
18,2022-03-06,1481,0,0.0,2986,0,0.0,794,0,0.0,8743,0,0.0,4535,0,0.0,1488,0,0.0,7,0,0.0,2302,0,0.0,962,0,0.0,2535,0,0.0,0.0,0,43726,0,25833,0
19,2022-03-07,1555,0,0.0,3096,0,0.0,796,0,0.0,8808,0,0.0,4602,0,0.0,1515,0,0.0,14,0,0.0,2318,0,0.0,981,0,0.0,2562,0,0.0,0.0,0,43726,0,26247,0
20,2022-03-08,1637,0,0.0,3188,0,0.0,800,0,0.0,8869,0,0.0,4639,0,0.0,1537,0,0.0,18,0,0.0,2332,0,0.0,997,0,0.0,2582,0,0.0,0.0,0,43726,0,26599,0
21,2022-03-09,1702,0,0.0,3286,0,0.0,802,0,0.0,8918,0,0.0,4683,0,0.0,1561,0,0.0,26,0,0.0,2348,0,0.0,1009,0,0.0,2599,0,0.0,0.0,0,43726,0,26934,0
22,2022-03-10,1766,0,0.0,3372,0,0.0,806,0,0.0,8962,0,0.0,4721,0,0.0,1577,0,0.0,28,0,0.0,2360,0,0.0,1028,0,0.0,2612,0,0.0,0.0,0,43726,0,27232,0
23,2022-03-11,1841,0,0.0,3473,0,0.0,808,0,0.0,9000,0,0.0,4751,0,0.0,1597,0,0.0,37,0,0.0,2363,0,0.0,1044,0,0.0,2621,0,0.0,0.0,0,43726,0,27535,0
24,2022-03-12,1904,0,0.0,3568,0,0.0,810,0,0.0,9050,0,0.0,4797,0,0.0,1614,0,0.0,41,0,0.0,2387,0,0.0,1055,0,0.0,2631,0,0.0,0.0,0,43726,0,27857,0
25,2022-03-13,1961,0,0.0,3650,0,0.0,813,0,0.0,9088,0,0.0,4824,0,0.0,1636,0,0.0,46,0,0.0,2403,0,0.0,1068,0,0.0,2643,0,0.0,0.0,0,43726,0,28132,0
26,2022-03-14,2017,0,0.0,3738,0,0.0,814,0,0.0,9113,0,0.0,4861,0,0.0,1648,0,0.0,53,0,0.0,2420,0,0.0,1075,0,0.0,2652,0,0.0,0.0,0,43726,0,28391,0
27,2022-03-15,2076,0,0.0,3821,0,0.0,815,0,0.0,9147,0,0.0,4890,0,0.0,1668,0,0.0,56,0,0.0,2439,0,0.0,1092,0,0.0,2655,0,0.0,0.0,0,43726,0,28659,0
28,2022-03-16,2121,0,0.0,3889,0,0.0,816,0,0.0,9177,0,0.0,4929,0,0.0,1677,0,0.0,64,0,0.0,2453,0,0.0,1102,0,0.0,2663,0,0.0,0.0,0,43726,0,28891,0
29,2022-03-17,2174,0,0.0,3970,0,0.0,815,0,0.0,9186,0,0.0,4973,0,0.0,1678,0,0.0,69,0,0.0,2470,0,0.0,1116,0,0.0,2670,0,0.0,0.0,0,43726,0,29121,0
30,2022-03-18,2226,0,0.0,4039,0,0.0,811,0,0.0,9200,0,0.0,5004,0,0.0,1689,0,0.0,73,0,0.0,2480,0,0.0,1125,0,0.0,2671,0,0.0,0.0,0,43726,0,29318,0
31,2022-03-19,2277,0,0.0,4119,0,0.0,814,0,0.0,9231,0,0.0,5043,0,0.0,1696,0,0.0,82,0,0.0,2496,0,0.0,1134,0,0.0,2676,0,0.0,0.0,0,43726,0,29568,0
32,2022-03-20,2326,0,0.0,4188,0,0.0,813,0,0.0,9248,0,0.0,5081,0,0.0,1704,0,0.0,92,0,0.0,2507,0,0.0,1146,0,0.0,2676,0,0.0,0.0,0,43726,0,29781,0
33,2022-03-21,2388,0,0.0,4252,0,0.0,816,0,0.0,9263,0,0.0,5108,0,0.0,1714,0,0.0,101,0,0.0,2523,0,0.0,1151,0,0.0,2684,0,0.0,0.0,0,43726,0,30000,0
