Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,20,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,86,0,0.0,61,0,0.0,0,0,0.0,0,0,0.0,10,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,157,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,258,0,0.0,252,0,0.0,0,0,0.0,0,0,0.0,70,0,0.0,0,0,0.0,18,0,0.0,0.0,0,5586,0,598,0
3,2022-02-19,0,0,0.0,42,0,0.0,44,0,0.0,585,0,0.0,464,0,0.0,41,0,0.0,0,0,0.0,226,0,0.0,46,0,0.0,126,0,0.0,0.0,0,12691,0,1574,0
4,2022-02-20,2,0,0.0,164,0,0.0,127,0,0.0,1131,0,0.0,1079,0,0.0,131,0,0.0,0,0,0.0,513,0,0.0,100,0,0.0,406,0,0.0,0.0,0,19482,0,3653,0
5,2022-02-21,12,0,0.0,363,0,0.0,218,0,0.0,2007,0,0.0,1549,0,0.0,237,0,0.0,0,0,0.0,731,0,0.0,199,0,0.0,672,0,0.0,0.0,0,27403,0,5988,0
6,2022-02-22,24,0,0.0,644,0,0.0,344,0,0.0,3210,0,0.0,2196,0,0.0,363,0,0.0,0,0,0.0,1164,0,0.0,334,0,0.0,977,0,0.0,0.0,0,34082,0,9256,0
7,2022-02-23,72,0,0.0,940,0,0.0,460,0,0.0,4601,0,0.0,2939,0,0.0,613,0,0.0,0,0,0.0,1498,0,0.0,473,0,0.0,1449,0,0.0,0.0,0,39535,0,13045,0
8,2022-02-24,158,0,0.0,1198,0,0.0,526,0,0.0,5626,0,0.0,3450,0,0.0,854,0,0.0,0,0,0.0,1792,0,0.0,588,0,0.0,1710,0,0.0,0.0,0,40535,0,15902,0
9,2022-02-25,270,0,0.0,1457,0,0.0,581,0,0.0,6355,0,0.0,3714,0,0.0,1035,0,0.0,0,0,0.0,1924,0,0.0,669,0,0.0,1914,0,0.0,0.0,0,41430,0,17919,0
