Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,27,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,28,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,92,0,0.0,72,0,0.0,0,0,0.0,0,0,0.0,17,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,181,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,261,0,0.0,253,0,0.0,0,0,0.0,0,0,0.0,68,0,0.0,1,0,0.0,22,0,0.0,0.0,0,5586,0,605,0
3,2022-02-19,0,0,0.0,64,0,0.0,51,0,0.0,625,0,0.0,467,0,0.0,43,0,0.0,0,0,0.0,205,0,0.0,49,0,0.0,123,0,0.0,0.0,0,12691,0,1627,0
4,2022-02-20,1,0,0.0,193,0,0.0,133,0,0.0,1135,0,0.0,1105,0,0.0,121,0,0.0,0,0,0.0,513,0,0.0,95,0,0.0,367,0,0.0,0.0,0,19482,0,3663,0
5,2022-02-21,4,0,0.0,395,0,0.0,242,0,0.0,1954,0,0.0,1552,0,0.0,229,0,0.0,0,0,0.0,742,0,0.0,180,0,0.0,633,0,0.0,0.0,0,27403,0,5931,0
6,2022-02-22,26,0,0.0,653,0,0.0,362,0,0.0,3122,0,0.0,2248,0,0.0,374,0,0.0,0,0,0.0,1181,0,0.0,332,0,0.0,898,0,0.0,0.0,0,34082,0,9196,0
7,2022-02-23,65,0,0.0,968,0,0.0,484,0,0.0,4513,0,0.0,2971,0,0.0,606,0,0.0,0,0,0.0,1522,0,0.0,513,0,0.0,1333,0,0.0,0.0,0,39535,0,12975,0
8,2022-02-24,151,0,0.0,1214,0,0.0,550,0,0.0,5613,0,0.0,3504,0,0.0,827,0,0.0,0,0,0.0,1835,0,0.0,606,0,0.0,1636,0,0.0,0.0,0,40535,0,15936,0
9,2022-02-25,275,0,0.0,1418,0,0.0,618,0,0.0,6335,0,0.0,3758,0,0.0,1029,0,0.0,0,0,0.0,1988,0,0.0,672,0,0.0,1864,0,0.0,0.0,0,41430,0,17957,0
