Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,21,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,23,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,98,0,0.0,64,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,169,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,270,0,0.0,264,0,0.0,0,0,0.0,0,0,0.0,77,0,0.0,0,0,0.0,35,0,0.0,0.0,0,5586,0,646,0
3,2022-02-19,0,0,0.0,58,0,0.0,59,0,0.0,655,0,0.0,465,0,0.0,44,0,0.0,0,0,0.0,252,0,0.0,37,0,0.0,144,0,0.0,0.0,0,12691,0,1714,0
4,2022-02-20,1,0,0.0,197,0,0.0,143,0,0.0,1160,0,0.0,1059,0,0.0,113,0,0.0,0,0,0.0,520,0,0.0,96,0,0.0,389,0,0.0,0.0,0,19482,0,3678,0
5,2022-02-21,4,0,0.0,390,0,0.0,264,0,0.0,2006,0,0.0,1530,0,0.0,237,0,0.0,0,0,0.0,766,0,0.0,170,0,0.0,659,0,0.0,0.0,0,27403,0,6026,0
6,2022-02-22,25,0,0.0,632,0,0.0,372,0,0.0,3152,0,0.0,2213,0,0.0,361,0,0.0,0,0,0.0,1201,0,0.0,315,0,0.0,948,0,0.0,0.0,0,34082,0,9219,0
7,2022-02-23,74,0,0.0,904,0,0.0,536,0,0.0,4536,0,0.0,2903,0,0.0,615,0,0.0,0,0,0.0,1583,0,0.0,461,0,0.0,1390,0,0.0,0.0,0,39535,0,13002,0
8,2022-02-24,148,0,0.0,1162,0,0.0,610,0,0.0,5645,0,0.0,3452,0,0.0,852,0,0.0,0,0,0.0,1865,0,0.0,540,0,0.0,1693,0,0.0,0.0,0,40535,0,15967,0
9,2022-02-25,262,0,0.0,1373,0,0.0,666,0,0.0,6397,0,0.0,3705,0,0.0,1052,0,0.0,0,0,0.0,2015,0,0.0,618,0,0.0,1915,0,0.0,0.0,0,41430,0,18003,0
