Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,33,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,36,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,94,0,0.0,84,0,0.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,196,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,260,0,0.0,259,0,0.0,0,0,0.0,0,0,0.0,70,0,0.0,0,0,0.0,27,0,0.0,0.0,0,5586,0,616,0
3,2022-02-19,0,0,0.0,50,0,0.0,60,0,0.0,608,0,0.0,489,0,0.0,45,0,0.0,0,0,0.0,231,0,0.0,34,0,0.0,139,0,0.0,0.0,0,12691,0,1656,0
4,2022-02-20,4,0,0.0,173,0,0.0,143,0,0.0,1141,0,0.0,1100,0,0.0,127,0,0.0,0,0,0.0,509,0,0.0,100,0,0.0,418,0,0.0,0.0,0,19482,0,3715,0
5,2022-02-21,11,0,0.0,381,0,0.0,259,0,0.0,1971,0,0.0,1596,0,0.0,242,0,0.0,0,0,0.0,737,0,0.0,205,0,0.0,657,0,0.0,0.0,0,27403,0,6059,0
6,2022-02-22,33,0,0.0,620,0,0.0,367,0,0.0,3171,0,0.0,2260,0,0.0,397,0,0.0,0,0,0.0,1151,0,0.0,326,0,0.0,926,0,0.0,0.0,0,34082,0,9251,0
7,2022-02-23,79,0,0.0,937,0,0.0,491,0,0.0,4438,0,0.0,2960,0,0.0,643,0,0.0,0,0,0.0,1541,0,0.0,484,0,0.0,1382,0,0.0,0.0,0,39535,0,12955,0
8,2022-02-24,164,0,0.0,1225,0,0.0,573,0,0.0,5581,0,0.0,3502,0,0.0,880,0,0.0,0,0,0.0,1826,0,0.0,569,0,0.0,1659,0,0.0,0.0,0,40535,0,15979,0
9,2022-02-25,289,0,0.0,1421,0,0.0,626,0,0.0,6254,0,0.0,3773,0,0.0,1074,0,0.0,0,0,0.0,1999,0,0.0,645,0,0.0,1882,0,0.0,0.0,0,41430,0,17963,0
10,2022-02-26,427,0,0.0,1641,0,0.0,665,0,0.0,6766,0,0.0,3935,0,0.0,1177,0,0.0,0,0,0.0,2062,0,0.0,711,0,0.0,2023,0,0.0,0.0,0,42234,0,19407,0
11,2022-02-27,581,0,0.0,1877,0,0.0,710,0,0.0,7214,0,0.0,4068,0,0.0,1252,0,0.0,0,0,0.0,2117,0,0.0,759,0,0.0,2161,0,0.0,0.0,0,42959,0,20739,0
12,2022-02-28,708,0,0.0,2075,0,0.0,737,0,0.0,7569,0,0.0,4169,0,0.0,1323,0,0.0,0,0,0.0,2170,0,0.0,800,0,0.0,2262,0,0.0,0.0,0,43615,0,21813,0
13,2022-03-01,845,0,0.0,2231,0,0.0,764,0,0.0,7889,0,0.0,4271,0,0.0,1392,0,0.0,0,0,0.0,2220,0,0.0,833,0,0.0,2357,0,0.0,0.0,0,43648,0,22802,0
14,2022-03-02,977,0,0.0,2412,0,0.0,781,0,0.0,8078,0,0.0,4342,0,0.0,1443,0,0.0,2,0,0.0,2254,0,0.0,860,0,0.0,2420,0,0.0,0.0,0,43676,0,23569,0
15,2022-03-03,1088,0,0.0,2573,0,0.0,790,0,0.0,8233,0,0.0,4388,0,0.0,1483,0,0.0,3,0,0.0,2285,0,0.0,884,0,0.0,2469,0,0.0,0.0,0,43703,0,24196,0
16,2022-03-04,1219,0,0.0,2713,0,0.0,799,0,0.0,8354,0,0.0,4439,0,0.0,1510,0,0.0,4,0,0.0,2301,0,0.0,902,0,0.0,2512,0,0.0,0.0,0,43726,0,24753,0
17,2022-03-05,1307,0,0.0,2821,0,0.0,805,0,0.0,8461,0,0.0,4483,0,0.0,1533,0,0.0,7,0,0.0,2320,0,0.0,916,0,0.0,2548,0,0.0,0.0,0,43726,0,25201,0
18,2022-03-06,1400,0,0.0,2922,0,0.0,809,0,0.0,8549,0,0.0,4523,0,0.0,1566,0,0.0,10,0,0.0,2338,0,0.0,937,0,0.0,2570,0,0.0,0.0,0,43726,0,25624,0
19,2022-03-07,1482,0,0.0,3028,0,0.0,812,0,0.0,8624,0,0.0,4562,0,0.0,1599,0,0.0,15,0,0.0,2353,0,0.0,949,0,0.0,2586,0,0.0,0.0,0,43726,0,26010,0
20,2022-03-08,1555,0,0.0,3131,0,0.0,819,0,0.0,8681,0,0.0,4596,0,0.0,1616,0,0.0,21,0,0.0,2365,0,0.0,969,0,0.0,2603,0,0.0,0.0,0,43726,0,26356,0
