Day,Date,Camp_Sofia sim,Camp_Sofia data,Camp_Sofia error,Camp_Vakinankaratra sim,Camp_Vakinankaratra data,Camp_Vakinankaratra error,Camp_Amoron_I_Mania sim,Camp_Amoron_I_Mania data,Camp_Amoron_I_Mania error,Camp_Haute_Matsiatra sim,Camp_Haute_Matsiatra data,Camp_Haute_Matsiatra error,Camp_Vatovavy_Fitovinany sim,Camp_Vatovavy_Fitovinany data,Camp_Vatovavy_Fitovinany error,Camp_Ihorombe sim,Camp_Ihorombe data,Camp_Ihorombe error,Camp_Atsimo-Andrefana sim,Camp_Atsimo-Andrefana data,Camp_Atsimo-Andrefana error,Camp_Atsimo-Atsinanana sim,Camp_Atsimo-Atsinanana data,Camp_Atsimo-Atsinanana error,Camp_Anosy sim,Camp_Anosy data,Camp_Anosy error,Camp_Androy sim,Camp_Androy data,Camp_Androy error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,2022-02-16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,960,0,28,0
1,2022-02-17,0,0,0.0,0,0,0.0,0,0,0.0,97,0,0.0,63,0,0.0,0,0,0.0,0,0,0.0,12,0,0.0,0,0,0.0,0,0,0.0,0.0,0,2703,0,172,0
2,2022-02-18,0,0,0.0,0,0,0.0,0,0,0.0,268,0,0.0,251,0,0.0,0,0,0.0,0,0,0.0,66,0,0.0,0,0,0.0,29,0,0.0,0.0,0,5586,0,614,0
3,2022-02-19,0,0,0.0,55,0,0.0,59,0,0.0,634,0,0.0,495,0,0.0,44,0,0.0,0,0,0.0,225,0,0.0,42,0,0.0,142,0,0.0,0.0,0,12691,0,1696,0
4,2022-02-20,1,0,0.0,196,0,0.0,131,0,0.0,1121,0,0.0,1129,0,0.0,113,0,0.0,0,0,0.0,510,0,0.0,109,0,0.0,415,0,0.0,0.0,0,19482,0,3725,0
5,2022-02-21,7,0,0.0,367,0,0.0,240,0,0.0,1940,0,0.0,1576,0,0.0,232,0,0.0,0,0,0.0,737,0,0.0,194,0,0.0,681,0,0.0,0.0,0,27403,0,5974,0
6,2022-02-22,27,0,0.0,643,0,0.0,370,0,0.0,3127,0,0.0,2231,0,0.0,373,0,0.0,0,0,0.0,1186,0,0.0,326,0,0.0,972,0,0.0,0.0,0,34082,0,9255,0
7,2022-02-23,73,0,0.0,952,0,0.0,508,0,0.0,4510,0,0.0,2984,0,0.0,634,0,0.0,0,0,0.0,1553,0,0.0,458,0,0.0,1396,0,0.0,0.0,0,39535,0,13068,0
8,2022-02-24,157,0,0.0,1218,0,0.0,576,0,0.0,5648,0,0.0,3480,0,0.0,885,0,0.0,0,0,0.0,1838,0,0.0,557,0,0.0,1651,0,0.0,0.0,0,40535,0,16010,0
9,2022-02-25,273,0,0.0,1433,0,0.0,635,0,0.0,6396,0,0.0,3751,0,0.0,1081,0,0.0,0,0,0.0,1986,0,0.0,631,0,0.0,1874,0,0.0,0.0,0,41430,0,18060,0
10,2022-02-26,403,0,0.0,1664,0,0.0,677,0,0.0,6943,0,0.0,3904,0,0.0,1157,0,0.0,0,0,0.0,2054,0,0.0,686,0,0.0,2026,0,0.0,0.0,0,42234,0,19514,0
11,2022-02-27,524,0,0.0,1893,0,0.0,704,0,0.0,7349,0,0.0,4021,0,0.0,1240,0,0.0,0,0,0.0,2111,0,0.0,734,0,0.0,2151,0,0.0,0.0,0,42959,0,20727,0
